text,intent
do you have feelings,Default Fallback Intent
what's the weather on mars,Default Fallback Intent
how cold is antarctica,Default Fallback Intent
what's the gdp of japan,Default Fallback Intent
who discovered gravity,Default Fallback Intent
what's the chemical formula for water,Default Fallback Intent
how many bones in the body,Default Fallback Intent
what's the boiling point of water,Default Fallback Intent
how do i make pasta,Default Fallback Intent
how do i cook rice,Default Fallback Intent
how do i bake a cake,Default Fallback Intent
what recipe should i make tonight,Default Fallback Intent
how do i make scrambled eggs,Default Fallback Intent
