text,intent
when do i stop a manual alert message?,Help_FallAlert
when do i cancel a manual alert message?,Help_FallAlert
where would i intercept a fall alert message?,Help_FallAlert
what do my hearing aids do when i've fallen?,Help_FallAlert
when could i send a manual alert text message?,Help_FallAlert
misplaced telephone,Cmd.FindMyPhone
lost iphone,Cmd.FindMyPhone
where is my android,Cmd.FindMyPhone
where is my android phone,Cmd.FindMyPhone
search iphone,Cmd.FindMyPhone
search for my phone,Cmd.FindMyPhone
recover iphone,Cmd.FindMyPhone
detect telephone,Cmd.FindMyPhone
where's my google phone,Cmd.FindMyPhone
search android,Cmd.FindMyPhone
where phone,Cmd.FindMyPhone
find my device,Cmd.FindMyPhone
find android phone,Cmd.FindMyPhone
search phone,Cmd.FindMyPhone
where is my ios phone,Cmd.FindMyPhone
find phone,Cmd.FindMyPhone
phone missing,Cmd.FindMyPhone
locate android phone,Cmd.FindMyPhone
detect android phone,Cmd.FindMyPhone
detect iphone,Cmd.FindMyPhone
where's my phone,Cmd.FindMyPhone
iphone missing,Cmd.FindMyPhone
where's my iphone,Cmd.FindMyPhone
discover telephone,Cmd.FindMyPhone
find iphone,Cmd.FindMyPhone
locate phone,Cmd.FindMyPhone
locate iphone,Cmd.FindMyPhone
lost phone,Cmd.FindMyPhone
discover phone,Cmd.FindMyPhone
help me find my iphone,Cmd.FindMyPhone
find my android,Cmd.FindMyPhone
where is my apple phone,Cmd.FindMyPhone
where is my cell phone,Cmd.FindMyPhone
detect phone,Cmd.FindMyPhone
show me where my telephone is,Cmd.FindMyPhone
where did i put my phone,Cmd.FindMyPhone
where iphone,Cmd.FindMyPhone
discover android phone,Cmd.FindMyPhone
discover iphone,Cmd.FindMyPhone
retrieve phone,Cmd.FindMyPhone
lost android phone,Cmd.FindMyPhone
i can't find my android phone,Cmd.FindMyPhone
how many calories did i burn working out,Cmd.ActivityExercise
what is my exercise goal,Cmd.ActivityExercise
calories working out,Cmd.ActivityExercise
how long did i work out,Cmd.ActivityExercise
calories exercise,Cmd.ActivityExercise
how long have i been working out,Cmd.ActivityExercise
how many calories did i use working out,Cmd.ActivityExercise
exercise goal,Cmd.ActivityExercise
show me my exercise goal,Cmd.ActivityExercise
how long have i been exercising,Cmd.ActivityExercise
how many calories did i burn while exercising,Cmd.ActivityExercise
have i reached my exercise goal,Cmd.ActivityExercise
how much longer do i need to exercise today,Cmd.ActivityExercise
work out goal,Cmd.ActivityExercise
hearing aid volume up,Cmd.VolumeIncrease
increase the right hearing aid,Cmd.VolumeIncrease
make it louder,Cmd.VolumeIncrease
turn up volume,Cmd.VolumeIncrease
raise the volume up,Cmd.VolumeIncrease
increase the volume in my hearing aids,Cmd.VolumeIncrease
go up in volume,Cmd.VolumeIncrease
i want more volume,Cmd.VolumeIncrease
increase the volume in my aids,Cmd.VolumeIncrease
max loudness,Cmd.VolumeIncrease
more volume on hearing aid,Cmd.VolumeIncrease
maximum loudness,Cmd.VolumeIncrease
maximum volume,Cmd.VolumeIncrease
i need more volume,Cmd.VolumeIncrease
increase volume in my hearing aids,Cmd.VolumeIncrease
volume up,Cmd.VolumeIncrease
volume up right aid,Cmd.VolumeIncrease
set to 80% volume,Cmd.VolumeIncrease
increase the left hearing aid,Cmd.VolumeIncrease
maximum sound,Cmd.VolumeIncrease
adjust right ear for higher sound,Cmd.VolumeIncrease
volume up left aid,Cmd.VolumeIncrease
pump up the volume,Cmd.VolumeIncrease
set to 100% volume,Cmd.VolumeIncrease
it's too quiet turn it up,Cmd.VolumeIncrease
turn the volume up on the hearing aid,Cmd.VolumeIncrease
raise up the volume,Cmd.VolumeIncrease
make volume louder,Cmd.VolumeIncrease
turn volume up,Cmd.VolumeIncrease
turn my left hearing aid up,Cmd.VolumeIncrease
volume louder,Cmd.VolumeIncrease
set to 90% volume,Cmd.VolumeIncrease
make the volume more,Cmd.VolumeIncrease
turn up the volume in my right hearing aid,Cmd.VolumeIncrease
make the volume more on hearing aids,Cmd.VolumeIncrease
volume increase,Cmd.VolumeIncrease
it's too low turn it up,Cmd.VolumeIncrease
turn up the loudness on my aids,Cmd.VolumeIncrease
turn up my right aid,Cmd.VolumeIncrease
turn up my hearing aids,Cmd.VolumeIncrease
up volume,Cmd.VolumeIncrease
turn my hearing aids up,Cmd.VolumeIncrease
turn the sound up,Cmd.VolumeIncrease
my volume is too soft,Cmd.VolumeIncrease
turn up the volume on the hearing aid,Cmd.VolumeIncrease
make the sound higher,Cmd.VolumeIncrease
more volume please,Cmd.VolumeIncrease
increase the volume,Cmd.VolumeIncrease
turn my right hearing aid up,Cmd.VolumeIncrease
turn up the volume,Cmd.VolumeIncrease
turn up the loudness on my hearing aid,Cmd.VolumeIncrease
please more volume,Cmd.VolumeIncrease
turn up the loudness on my hearing aids,Cmd.VolumeIncrease
raise volume,Cmd.VolumeIncrease
increase the loudness in my aids,Cmd.VolumeIncrease
turn the volume up,Cmd.VolumeIncrease
increase volume,Cmd.VolumeIncrease
yes push send.,Cmd.SendMessage - yes
yes that's what i want.,Cmd.SendMessage - yes
okay yes send.,Cmd.SendMessage - yes
that's okay.,Cmd.SendMessage - yes
alright.,Cmd.SendMessage - yes
yes okay send.,Cmd.SendMessage - yes
approved send.,Cmd.SendMessage - yes
yes send it.,Cmd.SendMessage - yes
yes please send.,Cmd.SendMessage - yes
yes that's okay.,Cmd.SendMessage - yes
please send.,Cmd.SendMessage - yes
yes please.,Cmd.SendMessage - yes
send now.,Cmd.SendMessage - yes
yes please go.,Cmd.SendMessage - yes
sure send it.,Cmd.SendMessage - yes
yes push it.,Cmd.SendMessage - yes
sure please send.,Cmd.SendMessage - yes
yes that's fine.,Cmd.SendMessage - yes
alright please send.,Cmd.SendMessage - yes
okay.,Cmd.SendMessage - yes
go ahead.,Cmd.SendMessage - yes
yes go ahead.,Cmd.SendMessage - yes
what percentage of my step goal have i taken today,Cmd.ActivityStep
how many steps calories,Cmd.ActivityStep
show me my step goal,Cmd.ActivityStep
what is my step goal,Cmd.ActivityStep
how much distance have i covered today,Cmd.ActivityStep
step goal,Cmd.ActivityStep
how many more steps to reach my goal,Cmd.ActivityStep
how many steps have i taken this week,Cmd.ActivityStep
can i see my step goal,Cmd.ActivityStep
how many steps have i taken,Cmd.ActivityStep
tell me what my step goal is,Cmd.ActivityStep
how many more steps do i need today,Cmd.ActivityStep
show me my step count,Cmd.ActivityStep
how many calories did i burn with my steps,Cmd.ActivityStep
calories steps,Cmd.ActivityStep
what is my step count for the month,Cmd.ActivityStep
how many steps have i taken this month,Cmd.ActivityStep
steps taken,Cmd.ActivityStep
what is my step count,Cmd.ActivityStep
step calories,Cmd.ActivityStep
i misplaced my other aid,Help_FindMyHearingAids
i can't remember where my other aid is,Help_FindMyHearingAids
i lost my other hearing aid,Help_FindMyHearingAids
how do i locate my right hearing aid?,Help_FindMyHearingAids
where is my hearing aid?,Help_FindMyHearingAids
why can't you find the left hearing aid it is in my ear and working fine?,Help_FindMyHearingAids
i can't find my left hearing aid,Help_FindMyHearingAids
how do i search for my aids?,Help_FindMyHearingAids
where is my right aid?,Help_FindMyHearingAids
my hearing aids are missing,Help_FindMyHearingAids
my other aid is missing,Help_FindMyHearingAids
find my right aid,Help_FindMyHearingAids
locate my aid,Help_FindMyHearingAids
where is my aid?,Help_FindMyHearingAids
where is my other aid?,Help_FindMyHearingAids
my left aid is missing,Help_FindMyHearingAids
i cannot find my aid,Help_FindMyHearingAids
how do i search for my other hearing aid?,Help_FindMyHearingAids
where did i put my hearing aid?,Help_FindMyHearingAids
help me find my left hearing aid,Help_FindMyHearingAids
i cannot remember where my hearing aids are,Help_FindMyHearingAids
locate my other hearing aid,Help_FindMyHearingAids
i misplaced my right aid,Help_FindMyHearingAids
help me find my aids,Help_FindMyHearingAids
i can't find my other hearing aid,Help_FindMyHearingAids
how do i know where my aids are?,Help_FindMyHearingAids
where did i place my hearing aids?,Help_FindMyHearingAids
where are my aids?,Help_FindMyHearingAids
where did i place my right hearing aid?,Help_FindMyHearingAids
where is my left aid?,Help_FindMyHearingAids
where did i put my other aid?,Help_FindMyHearingAids
i cannot find my right hearing aid,Help_FindMyHearingAids
where are my hearing aids?,Help_FindMyHearingAids
find my right hearing aid,Help_FindMyHearingAids
i lost my hearing aids. can you help me find them?,Help_FindMyHearingAids
i can't find my hearing aids,Help_FindMyHearingAids
where did i leave my left hearing aid?,Help_FindMyHearingAids
help me find my hearing aids,Help_FindMyHearingAids
my hearing aid is missing,Help_FindMyHearingAids
find my left hearing aid,Help_FindMyHearingAids
how do i locate my aid?,Help_FindMyHearingAids
look for my hearing aids,Help_FindMyHearingAids
locate my right aid,Help_FindMyHearingAids
i can't find my right hearing aid,Help_FindMyHearingAids
i can't remember where my aids are,Help_FindMyHearingAids
how do i search for my right aid?,Help_FindMyHearingAids
where did i leave my hearing aid?,Help_FindMyHearingAids
where did i leave my left aid?,Help_FindMyHearingAids
how do i locate my other hearing aid?,Help_FindMyHearingAids
where did i place my aid?,Help_FindMyHearingAids
how do i search for my other aid?,Help_FindMyHearingAids
how do i find my aids?,Help_FindMyHearingAids
how do i find my right aid?,Help_FindMyHearingAids
locate my hearing aid,Help_FindMyHearingAids
where did i leave my hearing aids?,Help_FindMyHearingAids
i cannot find my right aid,Help_FindMyHearingAids
find my other hearing aid,Help_FindMyHearingAids
how do i search for my aid?,Help_FindMyHearingAids
where did i put my left aid?,Help_FindMyHearingAids
i've lost my hearing aids,Help_FindMyHearingAids
i cannot remember where my aids are,Help_FindMyHearingAids
i can't remember where my aid is,Help_FindMyHearingAids
search for my hearing aids,Help_FindMyHearingAids
find my aids,Help_FindMyHearingAids
i can't find my other aid,Help_FindMyHearingAids
how do i find my hearing aid?,Help_FindMyHearingAids
i can't remember where my left aid is,Help_FindMyHearingAids
how do i search for my hearing aid?,Help_FindMyHearingAids
where did i leave my right aid?,Help_FindMyHearingAids
where did i put my aids?,Help_FindMyHearingAids
help me find my aid,Help_FindMyHearingAids
i can't find my hearing aid,Help_FindMyHearingAids
where did i put my other hearing aid?,Help_FindMyHearingAids
i cannot remember where my left hearing aid is,Help_FindMyHearingAids
how do i locate my left aid?,Help_FindMyHearingAids
i misplaced my aid,Help_FindMyHearingAids
locate my other aid,Help_FindMyHearingAids
locate my right hearing aid,Help_FindMyHearingAids
how do i find my hearing aids?,Help_FindMyHearingAids
how do i locate my right aid?,Help_FindMyHearingAids
i cannot find my hearing aids,Help_FindMyHearingAids
i misplaced my aids,Help_FindMyHearingAids
i can't remember where my other hearing aid is,Help_FindMyHearingAids
where did i leave my other aid?,Help_FindMyHearingAids
i misplaced my left aid,Help_FindMyHearingAids
i misplaced my hearing aids,Help_FindMyHearingAids
i lost my hearing aid,Help_FindMyHearingAids
where did i put my right hearing aid?,Help_FindMyHearingAids
i can't find my right aid,Help_FindMyHearingAids
i lost my aid. can you help me find it?,Help_FindMyHearingAids
how many calories have i used doing aerobics?,Cmd.ActivityAerobics
how many aerobics calories,Cmd.ActivityAerobics
how many calories have i burned doing aerobics?,Cmd.ActivityAerobics
aerobic calories,Cmd.ActivityAerobics
how many minutes have i been doing aerobics?,Cmd.ActivityAerobics
how long have i been doing aerobics?,Cmd.ActivityAerobics
aerobics goal,Cmd.ActivityAerobics
activity goal,Cmd.ActivityAerobics
have i reached my activity goal?,Cmd.ActivityAerobics
have i reached my aerobics goal?,Cmd.ActivityAerobics
show me my activity goal?,Cmd.ActivityAerobics
when should i use voice ai?,Help_IntelliVoice
when should i use intellivoice?,Help_IntelliVoice
where is help for dnn speech enhancement,Help_IntelliVoice
how does intelligent voice work?,Help_IntelliVoice
dnn speech enhancement help,Help_IntelliVoice
how do i use intelligent voice feature?,Help_IntelliVoice
how to do intelligent voice,Help_IntelliVoice
what does this intellivoice do?,Help_IntelliVoice
intelligent voice user guide,Help_IntelliVoice
how do i perform an intelligent voice?,Help_IntelliVoice
how does dnn speech enhancement work?,Help_IntelliVoice
how to run dnn speech enhancement,Help_IntelliVoice
where is voice ai?,Help_IntelliVoice
how do i access intellivoice?,Help_IntelliVoice
how often should i use dnn speech enhancement?,Help_IntelliVoice
how to dnn speech enhancement,Help_IntelliVoice
how to do dnn speech enhancement,Help_IntelliVoice
when should i use intelligent voice?,Help_IntelliVoice
what is voice ai?,Help_IntelliVoice
where's voice ai?,Help_IntelliVoice
what is intelligent voice,Help_IntelliVoice
voice ai help,Help_IntelliVoice
how do i use intelligent voice,Help_IntelliVoice
where is dnn speech enhancement?,Help_IntelliVoice
how do i use intellivoice,Help_IntelliVoice
can my hearing aids use dnn speech enhancement,Help_IntelliVoice
how do i use intellivoice feature?,Help_IntelliVoice
help with intellivoice,Help_IntelliVoice
when should i use dnn speech enhancement?,Help_IntelliVoice
how often should i use intelligent voice?,Help_IntelliVoice
what does this dnn speech enhancement do?,Help_IntelliVoice
voice ai,Help_IntelliVoice
how do i access intelligent voice?,Help_IntelliVoice
what is intelligent voice for,Help_IntelliVoice
how do i perform a intellivoice?,Help_IntelliVoice
where is help for intellivoice,Help_IntelliVoice
how do i use dnn speech enhancement feature?,Help_IntelliVoice
where is intellivoice?,Help_IntelliVoice
dnn speech enhancement user guide,Help_IntelliVoice
where is intelligent voice?,Help_IntelliVoice
how to run intelligent voice,Help_IntelliVoice
what is intellivoice,Help_IntelliVoice
how do i perform a dnn speech enhancement?,Help_IntelliVoice
intelligent voice help,Help_IntelliVoice
where is help for voice ai,Help_IntelliVoice
intellivoice help,Help_IntelliVoice
what is intellivoice?,Help_IntelliVoice
how to intellivoice,Help_IntelliVoice
help with intelligent voice,Help_IntelliVoice
where's dnn speech enhancement?,Help_IntelliVoice
how does intellivoice work?,Help_IntelliVoice
where is help for intelligent voice,Help_IntelliVoice
what is dnn speech enhancement for,Help_IntelliVoice
where's intelligent voice?,Help_IntelliVoice
intellivoice user guide,Help_IntelliVoice
how to intelligent voice,Help_IntelliVoice
what is dnn speech enhancement?,Help_IntelliVoice
how do i use dnn speech enhancement,Help_IntelliVoice
what does this voice ai do?,Help_IntelliVoice
can my hearing aids use intellivoice,Help_IntelliVoice
how do i share my hearing aid info?,Help_HearShare
how to use hearshare?,Help_HearShare
how do i set up hearshare?,Help_HearShare
how do i add another person with hearshare?,Help_HearShare
how to share my wellness data?,Help_HearShare
how do i share my hearing data?,Help_HearShare
how do i invite a person with hearshare?,Help_HearShare
how do i share my activity data?,Help_HearShare
did my son accept my hearshare invitation?,Help_HearShare
how to share my hearing data?,Help_HearShare
how do i share my information with my son?,Help_HearShare
how to share my information with my wife?,Help_HearShare
how to set up hearshare?,Help_HearShare
how to invite a person with hearshare?,Help_HearShare
how to share my activity data?,Help_HearShare
how do i use hearshare?,Help_HearShare
how do i share my information with my wife?,Help_HearShare
how to share my hearing aid info?,Help_HearShare
can my son use hearshare?,Help_HearShare
how do i share my welness data?,Help_HearShare
did they accept my hearshare invitation?,Help_HearShare
how to share my hearing information with my son?,Help_HearShare
how to share my hearing information with my wife?,Help_HearShare
do i need to stand longer to reach my goal,Cmd.ActivityStand
how long have i been standing up,Cmd.ActivityStand
can i see my stand goal,Cmd.ActivityStand
how many minutes have i been standing,Cmd.ActivityStand
how many calories did i burn standing,Cmd.ActivityStand
how close am i to my standing goal.,Cmd.ActivityStand
tell me what my stand goal is,Cmd.ActivityStand
have i reached my stand goal,Cmd.ActivityStand
show me my standing goal,Cmd.ActivityStand
standing calories,Cmd.ActivityStand
calories standing,Cmd.ActivityStand
show me my stand goal,Cmd.ActivityStand
how much longer do i need to stand,Cmd.ActivityStand
show me how long i've stood,Cmd.ActivityStand
show me my standing history,Cmd.ActivityStand
how long have i stood,Cmd.ActivityStand
how long have i been standing,Cmd.ActivityStand
how long have i stood this month,Cmd.ActivityStand
have i stood an hour,Cmd.ActivityStand
stand goal,Cmd.ActivityStand
stream from the remote microphone,Cmd.StreamingStart
start streaming,Cmd.StreamingStart
play the microphone,Cmd.StreamingStart
listen to my tv,Cmd.StreamingStart
connect to remote,Cmd.StreamingStart
let me hear the tv,Cmd.StreamingStart
stream on,Cmd.StreamingStart
i'd like to stream now,Cmd.StreamingStart
stream remote,Cmd.StreamingStart
start remote stream,Cmd.StreamingStart
listen to the microphone,Cmd.StreamingStart
let me hear the microphone,Cmd.StreamingStart
i want to listen to the presenter,Cmd.StreamingStart
start streaming tv to my hearing aids,Cmd.StreamingStart
stream,Cmd.StreamingStart
listen to the tv,Cmd.StreamingStart
make my aids listen to the remote microphone,Cmd.StreamingStart
play tv stream,Cmd.StreamingStart
let me hear the remote mic,Cmd.StreamingStart
start streaming remote to my hearing aids,Cmd.StreamingStart
listen to the presenter,Cmd.StreamingStart
let me hear the presenter,Cmd.StreamingStart
tv steam,Cmd.StreamingStart
start tv streaming,Cmd.StreamingStart
stream from the microphone,Cmd.StreamingStart
pick up tv stream signal,Cmd.StreamingStart
start stream,Cmd.StreamingStart
i want to listen to my tv,Cmd.StreamingStart
play me the microphone,Cmd.StreamingStart
start remote streaming,Cmd.StreamingStart
turn streaming on,Cmd.StreamingStart
streaming,Cmd.StreamingStart
play tv,Cmd.StreamingStart
let me hear my tv,Cmd.StreamingStart
connect to tv,Cmd.StreamingStart
stream tv,Cmd.StreamingStart
turn on streaming,Cmd.StreamingStart
stream from the remote mic,Cmd.StreamingStart
start tv stream,Cmd.StreamingStart
how many calories have i burned while walking?,Cmd.ActivityWalk
calories walking,Cmd.ActivityWalk
how many calories have i used while walking?,Cmd.ActivityWalk
how much walking have i done this week?,Cmd.ActivityWalk
how far have i walked,Cmd.ActivityWalk
how far do i have to walk?,Cmd.ActivityWalk
do i need to walk farther to reach my goal?,Cmd.ActivityWalk
what is my walking goal?,Cmd.ActivityWalk
show me my walking history?,Cmd.ActivityWalk
show me how long i've walked?,Cmd.ActivityWalk
my walking time is?,Cmd.ActivityWalk
how much have i walked this week?,Cmd.ActivityWalk
how much walking have i done this month?,Cmd.ActivityWalk
how much have i walked?,Cmd.ActivityWalk
do i need to walk longer to reach my goal?,Cmd.ActivityWalk
how long have i walked.,Cmd.ActivityWalk
show me my walking goal?,Cmd.ActivityWalk
what is my walking count for the month?,Cmd.ActivityWalk
what are the new features for?,Help_WhatsNew
show me an overview of this thrive app,Help_WhatsNew
what's new in the thrive app?,Help_WhatsNew
what's new in my app?,Help_WhatsNew
what's new in my thrive app?,Help_WhatsNew
what's new in the app?,Help_WhatsNew
how has ipro changed?,Help_WhatsNew
what's new in this app?,Help_WhatsNew
what's changed in this new version?,Help_WhatsNew
what's new in this thrive app?,Help_WhatsNew
show me the quick guide,Help_WhatsNew
what's new in this version of my app?,Help_WhatsNew
show me an overview of thrive,Help_WhatsNew
show me a quick start guide,Help_WhatsNew
what's new in this version?,Help_WhatsNew
what's changed in this new version of the app?,Help_WhatsNew
show me an overview of ipro,Help_WhatsNew
show me an overview of the app,Help_WhatsNew
show me an overview of this app,Help_WhatsNew
what are the new features in the hearing aid,Help_WhatsNew
take me to quick start,Help_WhatsNew
show me an overview of the thrive app,Help_WhatsNew
what's new with my hearing aids,Help_WhatsNew
how has this app changed?,Help_WhatsNew
what's different about this app?,Help_WhatsNew
show me a summary of new app,Help_WhatsNew
what's different about ipro?,Help_WhatsNew
how has kind changed?,Help_WhatsNew
what's different about thrive?,Help_WhatsNew
quick start,Help_WhatsNew
what do i need to know about this new app?,Help_WhatsNew
how do i delete memories,Help_MemoryOptions
can i set the program to a location?,Help_MemoryOptions
can i create a new program,Help_MemoryOptions
can i setup geotagging,Help_MemoryOptions
add mask as a customized memory,Help_MemoryOptions
how do i save settings to my memory?,Help_MemoryOptions
can i reset a memory,Help_MemoryOptions
can i assign a location to a memory?,Help_MemoryOptions
how do i assign a location to a memory?,Help_MemoryOptions
i lost my memory for restaurants and meetings,Help_MemoryOptions
how do i add a new memory?,Help_MemoryOptions
how do i geotag a location to my memory?,Help_MemoryOptions
how do i link a location to a memory?,Help_MemoryOptions
how do i customize my hearing aid memory?,Help_MemoryOptions
where can i create a new program,Help_MemoryOptions
how do i create a new program,Help_MemoryOptions
how do i geotag a location to a memory?,Help_MemoryOptions
how do i geotag my current memory?,Help_MemoryOptions
how do i geotag a program?,Help_MemoryOptions
i want to create a new program?,Help_MemoryOptions
how do i tag a location to a memory?,Help_MemoryOptions
how can i use custom memories?,Help_MemoryOptions
can i set the program to this location?,Help_MemoryOptions
how do i personalize my hearing aid settings?,Help_MemoryOptions
i want to create a new memory?,Help_MemoryOptions
what are memory options,Help_MemoryOptions
how to setup geotagging,Help_MemoryOptions
can i add a new memory?,Help_MemoryOptions
how do i save settings to a new memory?,Help_MemoryOptions
can i make a custom memory?,Help_MemoryOptions
how do i geotag my current program?,Help_MemoryOptions
how do i make a custom memory,Help_MemoryOptions
where is my crowd settings,Help_MemoryOptions
i don't like my current hearing aid settings,Help_MemoryOptions
i don’t have a normal memory,Help_MemoryOptions
how can i create my own memory?,Help_MemoryOptions
how do i reset all my memories,Help_MemoryOptions
personalize my hearing aid settings,Help_MemoryOptions
how do i create a custom memory?,Help_MemoryOptions
how do i create my own memory for my hearing aid?,Help_MemoryOptions
how do i create my own memory for my aids?,Help_MemoryOptions
how do i create my own custom memory?,Help_MemoryOptions
how do i create my own program?,Help_MemoryOptions
how do i link a location to my memory?,Help_MemoryOptions
how do i personalize my hearing aid memory?,Help_MemoryOptions
how do i create my own memory for my aid?,Help_MemoryOptions
how do i create my own memory for my hearing aids?,Help_MemoryOptions
how do i geotag my memory?,Help_MemoryOptions
can i assign a location to my memory?,Help_MemoryOptions
memory settings,Help_MemoryOptions
how do i create my own memory?,Help_MemoryOptions
how do i set the program to this location?,Help_MemoryOptions
what are some of my options for memories,Help_MemoryOptions
can i tag a location to a memory?,Help_MemoryOptions
what does this self-check do?,Help_SelfCheck
how do i test my left hearing aid,Help_SelfCheck
why is my left very faint not working,Help_SelfCheck
self check help,Help_SelfCheck
help with self check,Help_SelfCheck
how do i know if my hearing aid is working?,Help_SelfCheck
where is help for self check,Help_SelfCheck
how do i use self-check feature?,Help_SelfCheck
test hearing aids,Help_SelfCheck
where can i see if my hearing aid is working?,Help_SelfCheck
one hearing aid is not being found,Help_SelfCheck
why doesn't the left hearing aid work,Help_SelfCheck
how do i perform a self-check?,Help_SelfCheck
why doesn't my wife hearing aid work,Help_SelfCheck
hearing aid is not work,Help_SelfCheck
why doesn't my right when work,Help_SelfCheck
when should i use self-check?,Help_SelfCheck
why is only one of my hearing aids working,Help_SelfCheck
what if self-check says that my hearing aid is broken?,Help_SelfCheck
self check failed.,Help_SelfCheck
right hearing aid doesn't work,Help_SelfCheck
how do i check to see if my hearing aid is working?,Help_SelfCheck
where's self check?,Help_SelfCheck
how do i know if my microphone is working?,Help_SelfCheck
my left ear doesn't work good,Help_SelfCheck
my left hearing aid does not respond,Help_SelfCheck
there is a problem with my hearing aids,Help_SelfCheck
are both of my hearing aids working,Help_SelfCheck
how to self check,Help_SelfCheck
what is self-check?,Help_SelfCheck
trying to get my hearing age to work,Help_SelfCheck
why is my left hearing aids not working,Help_SelfCheck
how does self check work?,Help_SelfCheck
please diagnose my hearing aids,Help_SelfCheck
how to check hearing aids state,Help_SelfCheck
right here does not work,Help_SelfCheck
what is self check for,Help_SelfCheck
where is self-check?,Help_SelfCheck
self check user guide,Help_SelfCheck
why is my left hearing aid not putting out any sound,Help_SelfCheck
why is the right hearing aids not functioning,Help_SelfCheck
how to check hearing aids are working,Help_SelfCheck
there is a problem with my right hearing aid,Help_SelfCheck
are both of my hearing aids operating properly,Help_SelfCheck
how do i use self check,Help_SelfCheck
should my hearing aids get all check marks in self-check?,Help_SelfCheck
what is self check,Help_SelfCheck
can i test my aids to make sure they’re working properly?,Help_SelfCheck
what if i have an x in self-check?,Help_SelfCheck
how often should i use self-check?,Help_SelfCheck
how to run self check,Help_SelfCheck
why are my hearing aids not working,Help_SelfCheck
why can't i hear anything through my hearing aids,Help_SelfCheck
how to do self check,Help_SelfCheck
why is my right hearing aid not working,Help_SelfCheck
