text,intent
please start remote stream,Cmd.StreamingStart
silence,Cmd.VolumeMute
please remind me to book a parking spot for my carnival cruise,reminders.add
please make the volume less,Cmd.VolumeDecrease
please set memory to outdoors,Cmd.MemoryChange
that's hurting my ears,Cmd.VolumeDecrease
share my hearing aid audio with someone,Help_HearShare
i completed it remove the reminder,reminders.complete
i need to remember this,reminders.add
how do i change the volume on the aid?,Help_Volume
please i need help with pairing my aid to the phone,Help_Pairing
look up your nose real quick to,Default Fallback Intent
how do i share my activity data?,Help_HearShare
can you will i hear what is being transcribed?,Help_Transcribe
please remind me at 2:35 p.m. tomorrow to not park in the back parking lot,reminders.add
hush it up,Cmd.VolumeDecrease
help with tinnitus stimulus adjustment on my aid,Help_Tinnitus
help setting up shared listening,Help_HearShare
how do i share my information with my wife?,Help_HearShare
can you i need help pairing the aid,Help_Pairing
seto,Default Fallback Intent
please show me my step goal,Cmd.ActivityStep
can you set program to four,Cmd.MemoryChange
set to noise memory,Cmd.MemoryChange
can you more volume please,Cmd.VolumeIncrease
go back to a high,Default Fallback Intent
"hey spec, hello good stats heart. i didn't get that coverage. but the cardboard that was hanging in the fall.",Default Fallback Intent
how many calories have i burned while running?,Cmd.ActivityRun
what can the voice assistant do,Help_VoiceAssistant
can you switch memory to mute,Cmd.MemoryChange
how do i unpair my hearing aids?,Help_Pairing
make it softer please,Cmd.VolumeDecrease
how does comfort boost work?,Help_DeviceSettings
i lost my aids,Help_FindMyHearingAids
please reduce the hearing aid volume,Cmd.VolumeDecrease
please help with changing memories,Help_ChangingMemories
switch to telephone memory,Cmd.MemoryChange
how do i get better ipro scores?,Help_ThriveScore
please remind me to deliver to saint barbara catholic church on friday 9 to 9:30,reminders.add
give me a recipe for dinner,Default Fallback Intent
how do i change the hearing aid memory?,Help_ChangingMemories
can you set a reminder to refill prescription tomorrow,reminders.add
can you have i reached my exercise goal,Cmd.ActivityExercise
please set memory to number two,Cmd.MemoryChange
please savory someone sucking reasons,Default Fallback Intent
electric car battery,Default Fallback Intent
please change to speech memory,Cmd.MemoryChange
can you change to work memory,Cmd.MemoryChange
i need to pair the hearing aid to my phone,Help_Pairing
can you remind me at 2:35 p.m. tomorrow to not park in the back parking lot,reminders.add
please where's my iphone,Cmd.FindMyPhone
can you florist off screen,Default Fallback Intent
please intelligent voice user guide,Help_IntelliVoice
how do i decrease the volume,Help_Volume
how do i delete the tv streamer?,Help_Accessories
can you put my phone on chris home,Default Fallback Intent
can you my left aid is missing,Help_FindMyHearingAids
feed the audio into my devices,Cmd.StreamingStart
explain how intellivoice helps,Help_IntelliVoice
please have i reached my activity goal?,Cmd.ActivityAerobics
route the movie sound to my hearing aids,Cmd.StreamingStart
who is the prime minister of india?,Default Fallback Intent
can you show me where my telephone is,Cmd.FindMyPhone
muffle it a bit,Cmd.VolumeDecrease
text this person,Cmd.SendMessage
benefits of mask mode,Help_MaskMode
please memory number one,Cmd.MemoryChange
i bet you those talking 7-eleven,Default Fallback Intent
can you help with changing memories using the thrive app,Help_ChangingMemories
please have i run for an hour?,Cmd.ActivityRun
how many steps have i taken this week?,Cmd.ActivityStep
can you hearing aid is not work,Help_SelfCheck
please turn on the volume,Cmd.VolumeUnmute
help with memory presets,Help_MemoryOptions
switch memory to four,Cmd.MemoryChange
how does hearshare connect another person,Help_HearShare
how do i decrease the loudness in my aid?,Help_Volume
help me with thive assistant,Help_VoiceAssistant
how do i activate default setting on the hearing aids,Help_DeviceSettings
how do i insert my left hearing aids into my ears?,Help_InsertDevice
that one's finished,reminders.complete
please set setting to two,Cmd.MemoryChange
can i set monthly health goals,Help_Health
please change program to restaurant,Cmd.MemoryChange
switch sound back on,Cmd.VolumeUnmute
set up a reminder,reminders.add
how do i adjust the volume on the hearing aid?,Help_Volume
disconnect the television audio,Cmd.StreamingStop
how does edge mode adapt the sound,Help_EdgeMode
guide me through a self check,Help_SelfCheck
link to my hearing aid,Help_Pairing
what does the tinnitus feature do,Help_Tinnitus
play me the microphone,Cmd.StreamingStart
record my cycling,Cmd.ActivityCycle
can you lyrics,Default Fallback Intent
log the stroll i just took,Cmd.ActivityWalk
how would i send a manual alert text?,Help_FallAlert
how do i unpair my remote mic?,Help_Accessories
what does alert sent mean?,Help_FallAlert
please getting customers exactly with a free wireless.,Default Fallback Intent
track this workout,Cmd.ActivityExercise
edge mode help please,Help_EdgeMode
switch program to telephone,Cmd.MemoryChange
can you switch memory to telephone,Cmd.MemoryChange
please i need help with pairing the aids,Help_Pairing
how do remote fittings work,Help_RemoteProgramming
where would i cancel a fall alert text?,Help_FallAlert
how do i adjust my loudness of the white noise in my aid?,Help_Tinnitus
please find my android,Cmd.FindMyPhone
please switch to school,Cmd.MemoryChange
set to pub memory,Cmd.MemoryChange
how do i change to another program on my aid?,Help_ChangingMemories
what's new in this update,Help_WhatsNew
quiet it down for me,Cmd.VolumeDecrease
please i cannot find my hearing aids,Help_FindMyHearingAids
can you switch to gym memory,Cmd.MemoryChange
can you make the hearing aids quieter,Cmd.VolumeDecrease
stream the phone call,Cmd.StreamingStart
what does the hearing aid look like when it is in my ear?,Help_InsertDevice
how many calories did i burn while exercising,Cmd.ActivityExercise
reach out to a contact,Cmd.SendMessage
how do i charge my hearing aid ric,Help_Battery
can you show me an overview of this thrive app,Help_WhatsNew
should my hearing aids get all check marks in self-check?,Help_SelfCheck
can you set setting to two,Cmd.MemoryChange
new edema,Default Fallback Intent
please hearing aid volume on,Cmd.VolumeUnmute
switch memory to train,Cmd.MemoryChange
how much more aerobics do i need today,Cmd.ActivityAerobics
i need to contact someone quickly,Cmd.SendMessage
where can i see if my hearing aid is working?,Help_SelfCheck
how do i use my aids with an accessory?,Help_Accessories
explain the program options,Help_MemoryOptions
please angry orchard beer,Default Fallback Intent
can you did they accept my hearshare invitation?,Help_HearShare
please adidas women boots,Default Fallback Intent
please open it up,Default Fallback Intent
please turn my right hearing aid off,Cmd.VolumeMute
turn mask mode on,Help_MaskMode
switch to theater memory,Cmd.MemoryChange
please perfect how are things with you,Default Fallback Intent
please set program to master,Cmd.MemoryChange
how do i fix my,Default Fallback Intent
set program to school,Cmd.MemoryChange
can you i need to pair the hearing aids with the phone,Help_Pairing
switch memory to music,Cmd.MemoryChange
can you calories exercise,Cmd.ActivityExercise
please change program to number two,Cmd.MemoryChange
that's way too loud,Cmd.VolumeDecrease
please turn my left hearing aid up,Cmd.VolumeIncrease
change memory to crowd,Cmd.MemoryChange
please set program to automatic,Cmd.MemoryChange
can you girls do that i want to go to italy,Default Fallback Intent
how do i sync these together,Help_Pairing
how do i charge my battery?,Help_Battery
please remind me to send out christmas cards every year on december 1st at 5 p.m.,reminders.add
help with tinnitus stimulus adjustment on my hearing aids,Help_Tinnitus
remind me to call mom on christmas,reminders.add
schedule an appointment tomorrow,reminders.add
can i use a clip on microphone,Help_Accessories
pick some lucky numbers for me,Default Fallback Intent
how do i increase my body score?,Help_ThriveScore
find my other hearing aid,Help_FindMyHearingAids
start streaming audio now,Cmd.StreamingStart
how do i clean my ric hearing aids?,Help_CleanCare
how do i reset all my memories,Help_MemoryOptions
can you keep track of this for me?,reminders.add
please change to worship memory,Cmd.MemoryChange
please show me my standing history,Cmd.ActivityStand
can i get my hearing aids tuned remotely,Help_HearingCareAnywhereConnect
heart rate help,Help_HeartRate
can you locate,Default Fallback Intent
set program to restaurant,Cmd.MemoryChange
please remind me to refill prescription tomorrow,reminders.add
nevermind,Default Fallback Intent
please where's the memory button?,Help_ChangingMemories
how do i improve my kind score?,Help_ThriveScore
can you switch memory to worship,Cmd.MemoryChange
help me send a message,Cmd.SendMessage
switch to automatic memory,Cmd.MemoryChange
how do i change to another memory on my hearing aids?,Help_ChangingMemories
how does a caregiver set up hearshare?,Help_HearShare
how do i change the loudness on the aid?,Help_Volume
can you make things easier to hear?,Cmd.VolumeIncrease
can you switch program to automatic,Cmd.MemoryChange
does thrive have reminders,Help_Reminder
how do i geotag my current program?,Help_MemoryOptions
help with changing programs on my hearing aids,Help_ChangingMemories
can you help me remind me to call bae tomorrow at 9,reminders.add
can you turn on this is my life,Default Fallback Intent
shoot a message to someone,Cmd.SendMessage
explain how demo mode works,Help_DemoMode
can you alexa learn my voice,Default Fallback Intent
just like siri,Default Fallback Intent
mavis by stupid hearing aids,Default Fallback Intent
can you setup reminder to take medicine at 1 p.m.,reminders.add
record this walk,Cmd.ActivityWalk
help understanding remote tuning,Help_RemoteProgramming
remind me to take medicine next thursday at 4 p.m.,reminders.add
how far have i walked,Cmd.ActivityWalk
intellivoice help,Help_IntelliVoice
how does my provider adjust my aids remotely,Help_RemoteProgramming
remind about party at 12 p.m. on friday,reminders.add
please help with self check,Help_SelfCheck
please change to car memory,Cmd.MemoryChange
what is intellivoice?,Help_IntelliVoice
can i use siri with my aids,Help_VoiceAssistant
can you turn the engine off of,Default Fallback Intent
help customizing my settings,Help_Customize
what's my battery at,Cmd.BatteryLevel
my ears sweat,Default Fallback Intent
can you switch program to number two,Cmd.MemoryChange
how can i customize my hearing aids?,Help_Customize
can you remind me to take my medicine tuesday morning at 10 a.m.,reminders.add
remember to take medication today at 5 p.m.,reminders.add
good not seen a lot of fluid on that side,Default Fallback Intent
what is heart rate recovery,Help_HeartRateRecovery
please i can't hear the,Default Fallback Intent
how do i adjust my loudness of the tinnitus noise in my hearing aid?,Help_Tinnitus
back the level off,Cmd.VolumeDecrease
set memory to tinnitus,Cmd.MemoryChange
how long have i been standing?,Cmd.ActivityStand
unmute,Cmd.VolumeUnmute
how do i use voice commands,Help_VoiceAssistant
help with heart rate tracking,Help_HeartRate
can you but they live here i remember when jerry told me,Default Fallback Intent
i'm interested in my location,Default Fallback Intent
locate my other aid,Help_FindMyHearingAids
please more like this is,Default Fallback Intent
plz send a message,Cmd.SendMessage
how much energy is left?,Cmd.BatteryLevel
how would i cancel a manual alert text?,Help_FallAlert
please i'd like to know how far it is to the moon,Default Fallback Intent
set program to home,Cmd.MemoryChange
mask memory,Cmd.MemoryChange
can you i cannot find my right hearing aid,Help_FindMyHearingAids
there is a problem with my right hearing aid,Help_SelfCheck
this massive program to influence the united states politically,Default Fallback Intent
help with loudness changes,Help_Volume
can you meeting memory,Cmd.MemoryChange
beam the tv sound to me,Cmd.StreamingStart
can you remind me to clean hearing aids today,reminders.add
does my balance control stay the same if i change programs?,Help_WiCROS
tap and then you see like restaurant where you as a question sure you can set it to different mode so you can hear better,Default Fallback Intent
can you set program to number three,Cmd.MemoryChange
choose a different memory,Cmd.MemoryChange
please i need to pair my hearing aid to my phone,Help_Pairing
please find my device,Cmd.FindMyPhone
can you pairing devices with my thrive app,Help_Pairing
will i make it through the afternoon?,Cmd.BatteryLevel
stream remote,Cmd.StreamingStart
can you set to mask program,Cmd.MemoryChange
can you create a new reminder,reminders.add
what’s heart rate recovery?,Help_HeartRateRecovery
will it know if i fall over,Help_FallAlert
can you use soap to clean hearing aids?,Help_CleanCare
how do i save a favorite program,Help_MemoryOptions
set program to number four,Cmd.MemoryChange
can you raise up the volume,Cmd.VolumeIncrease
how do i look after my hearing aids,Help_CleanCare
can you set program to tinnitus,Cmd.MemoryChange
steps so far today,Cmd.ActivityStep
maximum sound,Cmd.VolumeIncrease
how do i change to a different program on the aids?,Help_ChangingMemories
please i cannot find my right hearing aid,Help_FindMyHearingAids
can you change memory to restaurant,Cmd.MemoryChange
locate a bowling alley nearby,Default Fallback Intent
can you remind me of appointment,reminders.add
change the active profile,Cmd.MemoryChange
what is my friends score?,Default Fallback Intent
please remind me to buy shoes in paris,reminders.add
worship setting,Cmd.MemoryChange
how do volume changes get saved,Help_Volume
how do i insert my hearing aid?,Help_InsertDevice
give me a little more sound,Cmd.VolumeIncrease
can you just keep me that you searching,Default Fallback Intent
please change memory to crowd,Cmd.MemoryChange
how do i create my own custom memory?,Help_MemoryOptions
cut the wind noise with a setting,Help_EdgeMode
i'm doing aerobics now,Cmd.ActivityAerobics
please where'd you go,Default Fallback Intent
how do i adjust the tv sound?,Help_Accessories
set an alert so i don't miss it,reminders.add
please i can't find my hearing aid,Help_FindMyHearingAids
can you this reminder is complete,reminders.complete
can you reminder for today,reminders.add
can you salat someone is aspect,Default Fallback Intent
please live in your ear if there's a wire,Default Fallback Intent
change program to quiet,Cmd.MemoryChange
bye,Default Fallback Intent
can you remind me to refill prescription tomorrow,reminders.add
can you set reminder for 5 minutes,reminders.add
how is the kind score calculated?,Help_ThriveScore
can you i cannot find my hearing aids,Help_FindMyHearingAids
show me transcribe user guide,Help_Transcribe
please connecting sony nikon,Default Fallback Intent
detect telephone,Cmd.FindMyPhone
how do i play notifications through my aids?,Help_DeviceSettings
can you remind me i have a doctor's appointment,reminders.add
please nothing wrong with me,Default Fallback Intent
please change to memory two,Cmd.MemoryChange
can the professional adjust my hearing aid remotely?,Help_RemoteProgramming
can my spouse hear through my aids,Help_HearShare
the sound from my aids has gotten worse,Help_DeviceSettings
can you i misplaced my left aid,Help_FindMyHearingAids
switch program to restaurant,Cmd.MemoryChange
can you i'll let you sleep,Default Fallback Intent
change to mask mode memory,Cmd.MemoryChange
what's up today,Default Fallback Intent
can you walking down,Default Fallback Intent
please see how it moves all the way across.,Default Fallback Intent
how do i change from the hearing aids to my car bluetooth?,Help_Pairing
what does the cros do,Help_WiCROS
how to do dnn speech enhancement,Help_IntelliVoice
change memory to car,Cmd.MemoryChange
can you set a reminder to drink water today,reminders.add
can i listen to my message?,Cmd.ListenMessage
please find android phone,Cmd.FindMyPhone
why would i use edge mode,Help_EdgeMode
tinnitus setting,Cmd.MemoryChange
please remind me of blood brothers,reminders.add
how do i customize my aids?,Help_Customize
please did my son accept my hearshare invitation?,Help_HearShare
"please this jena fuller. can you trying to fill out way, too?",Default Fallback Intent
i want less volume,Cmd.VolumeDecrease
can you set to meeting memory,Cmd.MemoryChange
set memory to two,Cmd.MemoryChange
remember to turn off my phone every day at 11 p.m.,reminders.add
can you increase volume,Cmd.VolumeIncrease
please add reminder feed a cat in 3 minutes,reminders.add
please i want to make sure i also cleaned but nuflex filters in them,Default Fallback Intent
track my heart rate,Help_HeartRate
please turn on light.,Default Fallback Intent
can i contact my audiologist for help?,Help_RemoteProgramming
can you nothing i can share publicly,Default Fallback Intent
can you switch to worship memory,Cmd.MemoryChange
drop a voice message,Cmd.SendMessage
how do i start streaming from the accessories?,Help_Accessories
can you perfect how are things with you,Default Fallback Intent
can you hi there i don't,Default Fallback Intent
hearing aids translate user guide,Help_Translate
can you remind me tomorrow at 9 a.m.,reminders.add
can you set to school program,Cmd.MemoryChange
can you turn off cable,Default Fallback Intent
can you set memory to number one,Cmd.MemoryChange
i need help pairing my hearing aid to the phone,Help_Pairing
please remind me at 7 p.m. on november 11 to do homework,reminders.add
remind me to pick up my prescription at 5 p.m. on monday,reminders.add
please remind me tomorrow,reminders.add
i need help pairing my hearing aids to the phone,Help_Pairing
how do i adjust my loudness of the noise masker in my hearing aids?,Help_Tinnitus
program number three,Cmd.MemoryChange
activate streaming,Cmd.StreamingStart
is it ok to push the hearing aid in far?,Help_InsertDevice
how do i connect my hearing aid?,Help_Pairing
