text,intent
search the web for cats,sys.oos.fallback
google the nearest pharmacy,sys.oos.fallback
translate this into spanish for fun,sys.oos.fallback
how do you say hello in french,sys.oos.fallback
spell the word necessary,sys.oos.fallback
what does serendipity mean,sys.oos.fallback
define photosynthesis,sys.oos.fallback
help me write a poem,sys.oos.fallback
compose an email to my boss,sys.oos.fallback
what's my horoscope,sys.oos.fallback
flip a coin,sys.oos.fallback
roll a dice,sys.oos.fallback
pick a random number,sys.oos.fallback
start a timer for ten minutes,sys.oos.fallback
set an alarm for six am,sys.oos.fallback
what's the population of india,sys.oos.fallback
how do airplanes fly,sys.oos.fallback
why is the sky blue,sys.oos.fallback
what causes thunder,sys.oos.fallback
how does a car engine work,sys.oos.fallback
tell me a fun fact,sys.oos.fallback
who invented the telephone,sys.oos.fallback
what's the largest ocean,sys.oos.fallback
name a famous painter,sys.oos.fallback
recommend a workout routine,sys.oos.fallback
how many calories in an apple,sys.oos.fallback
what's a good diet plan,sys.oos.fallback
how do i lose weight,sys.oos.fallback
what's my blood type,sys.oos.fallback
diagnose my headache,sys.oos.fallback
what medicine should i take,sys.oos.fallback
when is my doctor appointment,sys.oos.fallback
call my dentist,sys.oos.fallback
dial nine one one,sys.oos.fallback
text my landlord,sys.oos.fallback
what's the news on the election,sys.oos.fallback
who is winning the race,sys.oos.fallback
sing happy birthday,sys.oos.fallback
beatbox for me,sys.oos.fallback
do an impression,sys.oos.fallback
what's the airspeed of a swallow,sys.oos.fallback
how long do cats live,sys.oos.fallback
what breed is a labrador,sys.oos.fallback
how do i train my dog,sys.oos.fallback
what plants are safe for pets,sys.oos.fallback
when should i water my garden,sys.oos.fallback
how do i remove a stain,sys.oos.fallback
what removes red wine,sys.oos.fallback
how do i tie a tie,sys.oos.fallback
what's the best way to study,sys.oos.fallback
help me plan a vacation,sys.oos.fallback
where should i travel next,sys.oos.fallback
what's the time difference to london,sys.oos.fallback
how do i invest my money,sys.oos.fallback
what's a good savings strategy,sys.oos.fallback
explain compound interest,sys.oos.fallback
what's the exchange rate,sys.oos.fallback
how do i file my taxes,sys.oos.fallback
what's a mortgage,sys.oos.fallback
who do i vote for,sys.oos.fallback
what's the latest gossip,sys.oos.fallback
gossip with me,sys.oos.fallback
let's chat about nothing,sys.oos.fallback
i'm bored entertain me,sys.oos.fallback
what can you do for fun,sys.oos.fallback
make me laugh,sys.oos.fallback
what rhymes with orange,sys.oos.fallback
count to a hundred,sys.oos.fallback
recite the alphabet,sys.oos.fallback
what's the longest word,sys.oos.fallback
give me a riddle,sys.oos.fallback
play twenty questions,sys.oos.fallback
let's play a game,sys.oos.fallback
what's your name,sys.oos.fallback
where do you live,sys.oos.fallback
are you human,sys.oos.fallback
do you have feelings,sys.oos.fallback
what's the weather on mars,sys.oos.fallback
how cold is antarctica,sys.oos.fallback
what's the gdp of japan,sys.oos.fallback
who discovered gravity,sys.oos.fallback
what's the chemical formula for water,sys.oos.fallback
how many bones in the body,sys.oos.fallback
what's the boiling point of water,sys.oos.fallback
