text,intent
when do i stop a manual alert message?,Help_FallAlert
when do i cancel a manual alert message?,Help_FallAlert
where would i intercept a fall alert message?,Help_FallAlert
what do my hearing aids do when i've fallen?,Help_FallAlert
when could i send a manual alert text message?,Help_FallAlert
misplaced telephone,Cmd.FindMyPhone
lost iphone,Cmd.FindMyPhone
where is my android,Cmd.FindMyPhone
where is my android phone,Cmd.FindMyPhone
search iphone,Cmd.FindMyPhone
search for my phone,Cmd.FindMyPhone
recover iphone,Cmd.FindMyPhone
detect telephone,Cmd.FindMyPhone
where's my google phone,Cmd.FindMyPhone
search android,Cmd.FindMyPhone
where phone,Cmd.FindMyPhone
find my device,Cmd.FindMyPhone
find android phone,Cmd.FindMyPhone
search phone,Cmd.FindMyPhone
where is my ios phone,Cmd.FindMyPhone
find phone,Cmd.FindMyPhone
phone missing,Cmd.FindMyPhone
locate android phone,Cmd.FindMyPhone
detect android phone,Cmd.FindMyPhone
detect iphone,Cmd.FindMyPhone
where's my phone,Cmd.FindMyPhone
iphone missing,Cmd.FindMyPhone
where's my iphone,Cmd.FindMyPhone
discover telephone,Cmd.FindMyPhone
find iphone,Cmd.FindMyPhone
locate phone,Cmd.FindMyPhone
locate iphone,Cmd.FindMyPhone
lost phone,Cmd.FindMyPhone
discover phone,Cmd.FindMyPhone
help me find my iphone,Cmd.FindMyPhone
find my android,Cmd.FindMyPhone
where is my apple phone,Cmd.FindMyPhone
where is my cell phone,Cmd.FindMyPhone
detect phone,Cmd.FindMyPhone
show me where my telephone is,Cmd.FindMyPhone
where did i put my phone,Cmd.FindMyPhone
where iphone,Cmd.FindMyPhone
discover android phone,Cmd.FindMyPhone
discover iphone,Cmd.FindMyPhone
retrieve phone,Cmd.FindMyPhone
lost android phone,Cmd.FindMyPhone
i can't find my android phone,Cmd.FindMyPhone
how many calories did i burn working out,Cmd.ActivityExercise
what is my exercise goal,Cmd.ActivityExercise
calories working out,Cmd.ActivityExercise
how long did i work out,Cmd.ActivityExercise
calories exercise,Cmd.ActivityExercise
how long have i been working out,Cmd.ActivityExercise
how many calories did i use working out,Cmd.ActivityExercise
exercise goal,Cmd.ActivityExercise
show me my exercise goal,Cmd.ActivityExercise
how long have i been exercising,Cmd.ActivityExercise
how many calories did i burn while exercising,Cmd.ActivityExercise
have i reached my exercise goal,Cmd.ActivityExercise
how much longer do i need to exercise today,Cmd.ActivityExercise
work out goal,Cmd.ActivityExercise
hearing aid volume up,Cmd.VolumeIncrease
increase the right hearing aid,Cmd.VolumeIncrease
make it louder,Cmd.VolumeIncrease
turn up volume,Cmd.VolumeIncrease
raise the volume up,Cmd.VolumeIncrease
increase the volume in my hearing aids,Cmd.VolumeIncrease
go up in volume,Cmd.VolumeIncrease
i want more volume,Cmd.VolumeIncrease
increase the volume in my aids,Cmd.VolumeIncrease
max loudness,Cmd.VolumeIncrease
more volume on hearing aid,Cmd.VolumeIncrease
maximum loudness,Cmd.VolumeIncrease
maximum volume,Cmd.VolumeIncrease
i need more volume,Cmd.VolumeIncrease
increase volume in my hearing aids,Cmd.VolumeIncrease
volume up,Cmd.VolumeIncrease
volume up right aid,Cmd.VolumeIncrease
set to 80% volume,Cmd.VolumeIncrease
increase the left hearing aid,Cmd.VolumeIncrease
maximum sound,Cmd.VolumeIncrease
adjust right ear for higher sound,Cmd.VolumeIncrease
volume up left aid,Cmd.VolumeIncrease
pump up the volume,Cmd.VolumeIncrease
set to 100% volume,Cmd.VolumeIncrease
it's too quiet turn it up,Cmd.VolumeIncrease
turn the volume up on the hearing aid,Cmd.VolumeIncrease
raise up the volume,Cmd.VolumeIncrease
make volume louder,Cmd.VolumeIncrease
turn volume up,Cmd.VolumeIncrease
turn my left hearing aid up,Cmd.VolumeIncrease
volume louder,Cmd.VolumeIncrease
set to 90% volume,Cmd.VolumeIncrease
make the volume more,Cmd.VolumeIncrease
turn up the volume in my right hearing aid,Cmd.VolumeIncrease
make the volume more on hearing aids,Cmd.VolumeIncrease
volume increase,Cmd.VolumeIncrease
it's too low turn it up,Cmd.VolumeIncrease
turn up the loudness on my aids,Cmd.VolumeIncrease
turn up my right aid,Cmd.VolumeIncrease
turn up my hearing aids,Cmd.VolumeIncrease
up volume,Cmd.VolumeIncrease
turn my hearing aids up,Cmd.VolumeIncrease
turn the sound up,Cmd.VolumeIncrease
my volume is too soft,Cmd.VolumeIncrease
turn up the volume on the hearing aid,Cmd.VolumeIncrease
make the sound higher,Cmd.VolumeIncrease
more volume please,Cmd.VolumeIncrease
increase the volume,Cmd.VolumeIncrease
turn my right hearing aid up,Cmd.VolumeIncrease
turn up the volume,Cmd.VolumeIncrease
turn up the loudness on my hearing aid,Cmd.VolumeIncrease
please more volume,Cmd.VolumeIncrease
turn up the loudness on my hearing aids,Cmd.VolumeIncrease
raise volume,Cmd.VolumeIncrease
increase the loudness in my aids,Cmd.VolumeIncrease
turn the volume up,Cmd.VolumeIncrease
increase volume,Cmd.VolumeIncrease
what percentage of my step goal have i taken today,Cmd.ActivityStep
how many steps calories,Cmd.ActivityStep
show me my step goal,Cmd.ActivityStep
what is my step goal,Cmd.ActivityStep
how much distance have i covered today,Cmd.ActivityStep
step goal,Cmd.ActivityStep
how many more steps to reach my goal,Cmd.ActivityStep
how many steps have i taken this week,Cmd.ActivityStep
can i see my step goal,Cmd.ActivityStep
how many steps have i taken,Cmd.ActivityStep
tell me what my step goal is,Cmd.ActivityStep
how many more steps do i need today,Cmd.ActivityStep
show me my step count,Cmd.ActivityStep
how many calories did i burn with my steps,Cmd.ActivityStep
calories steps,Cmd.ActivityStep
what is my step count for the month,Cmd.ActivityStep
how many steps have i taken this month,Cmd.ActivityStep
what is my step count,Cmd.ActivityStep
step calories,Cmd.ActivityStep
i misplaced my other aid,Help_FindMyHearingAids
i can't remember where my other aid is,Help_FindMyHearingAids
how do i locate my right hearing aid?,Help_FindMyHearingAids
where is my hearing aid?,Help_FindMyHearingAids
i can't find my left hearing aid,Help_FindMyHearingAids
where is my right aid?,Help_FindMyHearingAids
locate my aid,Help_FindMyHearingAids
help me find my left hearing aid,Help_FindMyHearingAids
where is my left aid?,Help_FindMyHearingAids
start stream,Cmd.StreamingStart
streaming,Cmd.StreamingStart
stream tv,Cmd.StreamingStart
app version,Help_AppSettings
New Delhi,Default Fallback Intent
david soul alert,Default Fallback Intent
siri,Default Fallback Intent
elsa texas off huh,Default Fallback Intent
pandora,Default Fallback Intent
google,Default Fallback Intent
lhs lhs,Default Fallback Intent
braves score,Default Fallback Intent
restaurant program,Cmd.MemoryChange
mute program,Cmd.MemoryChange
golf program,Cmd.MemoryChange
pub program,Cmd.MemoryChange
tinnitus program,Cmd.MemoryChange
tinnitus program,Cmd.MemoryChange
can you turn the volume up,Cmd.VolumeIncrease
stop tv,Cmd.StreamingStop
iphone,Default Fallback Intent
max burger,Default Fallback Intent
seto,Default Fallback Intent
send sms,Cmd.SendMessage
send sms,Cmd.SendMessage
