text,intent
how do i share my hearing aid usage with a caregiver?,Help_HearShare
add a reminder,reminders.add
how do i share my information with a caregiver?,Help_HearShare
are my hearing aids paired to the phone?,Help_Pairing
complete the reminder,reminders.complete
where’s the app settings?,Help_AppSettings
how to see my weekly eviorment goals?,Help_Health
how do i invite a caregiver to hear share?,Help_HearShare
how do i access self check?,Help_SelfCheck
help me with thrive assistant,Help_VoiceAssistant
help with loudness changes,Help_Volume
how has engage changed?,Help_WhatsNew
does my balance control stay the same if i change memories?,Help_WiCROS
add new reminder,reminders.add
battery left,Cmd.BatteryLevel
where is the hearing aid serial number?,Help_DeviceSettings
how do i invie a caregiver to hearshare?,Help_HearShare
can i compare the adjustments made by the audiologist?,Help_RemoteProgramming
how do i check my aids to make sure they’re working properly?,Help_SelfCheck
add reminder,reminders.add
tell me my battery level,Cmd.BatteryLevel
do i have a normal memory,Help_ChangingMemories
how does a caregiver set up hearshare?,Help_HearShare
how do i get back to the home screen?,Help_Home
how do i access transcribe?,Help_Transcribe
how many steps have i taken today,Cmd.ActivityStep
current battery,Cmd.BatteryLevel
turn my hearing aid volume on,Cmd.VolumeUnmute
what's my hearing aid's model?,Help_DeviceSettings
how to share information with caregiver,Help_HearShare
help with reminders,Help_Reminder
add reminder for me,reminders.add
can i change my battery?,Help_Battery
how do i change my phone contact,Help_FallAlert
how often should i use intellivoice?,Help_IntelliVoice
show me an overview of kind,Help_WhatsNew
how do i adjust the cros balance on the receiver?,Help_WiCROS
finish my latest reminder.,reminders.complete
how many minutes have i been working out,Cmd.ActivityExercise
decrease volume in my hearing aids,Cmd.VolumeDecrease
what's the model of my aid?,Help_DeviceSettings
how to adjust bass on edge mode,Help_EdgeMode
help me find my hearing aid,Help_FindMyHearingAids
how do i change my steps goals from monthly to daily?,Help_Health
how do i share my information with my daughter?,Help_HearShare
how do i get to the main screen?,Help_Home
how to do intellivoice,Help_IntelliVoice
add to reminder,reminders.add
alexa not connecting,Default Fallback Intent
share information with my son,Help_HearShare
how do i go the home screen?,Help_Home
how do i adjust my loudness of the tinnitus stimulus in my hearing aid?,Help_Tinnitus
show me an overview of the engage app,Help_WhatsNew
can i add a reminder,reminders.add
let the stream begin,Cmd.StreamingStart
how do i charge my hearing aid itc,Help_Battery
help with changing memories on my hearing aid,Help_ChangingMemories
how to wash my hearing aids,Help_CleanCare
how do i adjust the sensitivity of double tap?,Help_DeviceSettings
how do i know if an alert is received?,Help_FallAlert
how to add another person on hearshare?,Help_HearShare
how do i use the heart rate function?,Help_HeartRate
how is heart rate recovery measured?,Help_HeartRateRecovery
share information with my daughter,Help_HearShare
how do i go the main screen?,Help_Home
how to run intellivoice,Help_IntelliVoice
can i make a reminder,reminders.add
tell me what my step count is,Cmd.ActivityStep
how can i access the fall alert settings?,Help_AppSettings
help with changing memories on my hearing aids,Help_ChangingMemories
help me find my other hearing aid,Help_FindMyHearingAids
how do i add caregiver?,Help_HearShare
what does mask mode do,Help_MaskMode
can i listen to the adjustments made by my hearing specialist?,Help_RemoteProgramming
show me the transcribe help,Help_Transcribe
how do i use the voice assistant,Help_VoiceAssistant
show me an overview of this engage app,Help_WhatsNew
can i set a reminder,reminders.add
calories aerobics,Cmd.ActivityAerobics
how long have i stood this week,Cmd.ActivityStand
is it time to change my batteries,Cmd.BatteryLevel
i need less volume,Cmd.VolumeDecrease
how can i change the fall alert settings?,Help_AppSettings
how do i see how much i have biked this month?,Help_Health
tell me about the heart rate function?,Help_HeartRate
is my heart rate recovery bad?,Help_HeartRateRecovery
how to invite my son to hearshare?,Help_HearShare
how do i adjust the loudness on just the left aid?,Help_Volume
show me an overview of engage,Help_WhatsNew
can you add a reminder,reminders.add
battery status,Cmd.BatteryLevel
find telephone,Cmd.FindMyPhone
i want less volume,Cmd.VolumeDecrease
silence my hearing aids,Cmd.VolumeMute
how do i change the fall alert settings?,Help_AppSettings
help with changing memories on the phone,Help_ChangingMemories
how to adjust hearing aids with edge mode?,Help_EdgeMode
how do i see how much i have walked this week?,Help_Health
how to invite my daughter to hearshare?,Help_HearShare
what is on the home screen?,Help_Home
can i listen to the adjustments made by the hearing specialist?,Help_RemoteProgramming
show me the help for transcribe,Help_Transcribe
can you do a reminder for me,reminders.add
how many calories did i use while exercising,Cmd.ActivityExercise
what is my step count for the week,Cmd.ActivityStep
status battery,Cmd.BatteryLevel
listen to the remote mic,Cmd.StreamingStart
turn on the volume in my left hearing aid,Cmd.VolumeUnmute
how can i acess the smart assistant settings?,Help_AppSettings
how to share hearing aid information with my son?,Help_HearShare
where is mask mode?,Help_MaskMode
reminder help,Help_Reminder
how do i adjust the loudness on just the right side?,Help_Volume
level battery,Cmd.BatteryLevel
listen to the remote microphone,Cmd.StreamingStart
turn mute on,Cmd.VolumeMute
turn on the volume in my right hearing aid,Cmd.VolumeUnmute
how can i change the smart assistant settings?,Help_AppSettings
how do i reduce noise with edge mode?,Help_EdgeMode
how does fall alert work?,Help_FallAlert
how do i see how much i have biked today?,Help_Health
where do i find my heart rate?,Help_HeartRate
what does the heart rate recovery number mean?,Help_HeartRateRecovery
how to share hearing aid information with my daughter?,Help_HearShare
what is intellivoice for,Help_IntelliVoice
how do i check if my aids are paired to the phone?,Help_Pairing
can you make me a reminder,reminders.add
hearing aid batteries,Cmd.BatteryLevel
lower volume,Cmd.VolumeDecrease
make my hearing aids louder,Cmd.VolumeIncrease
amson and new zealand,Default Fallback Intent
how do i change the smart assistant settings?,Help_AppSettings
how should i send a manual alert message?,Help_FallAlert
how do i find my right hearing aid?,Help_FindMyHearingAids
how do i geotag a memory?,Help_MemoryOptions
how do i mute my transmitter?,Help_WiCROS
can you please remind me,reminders.add
hearing aid battery,Cmd.BatteryLevel
make the hearing aids louder,Cmd.VolumeIncrease
how can i access the caregiver settings?,Help_AppSettings
how do i turn the wind noise down,Help_Customize
how do i know where my aid is?,Help_FindMyHearingAids
show me how to put my hearing aid on,Help_InsertDevice
fix face mask issues,Help_MaskMode
battery,Cmd.BatteryLevel
turn unmute on,Cmd.VolumeUnmute
how can i change the caregiver settings?,Help_AppSettings
how do i assign a location to my memory?,Help_MemoryOptions
tell me about reminders,Help_Reminder
can you put a reminder,reminders.add
make things louder,Cmd.VolumeIncrease
how do i change the caregiver settings?,Help_AppSettings
can you remind,reminders.add
mark reminder complete,reminders.complete
locate telephone,Cmd.FindMyPhone
make things quieter,Cmd.VolumeDecrease
turn off my right aid,Cmd.VolumeMute
how do i switch from the advanced app to the basic app?,Help_AppSettings
where's intellivoice?,Help_IntelliVoice
thrive siri,Help_VoiceAssistant
how long have i danced,Cmd.ActivityExercise
more volume,Cmd.VolumeIncrease
can my hearing aids use intelligent voice,Help_IntelliVoice
thrive voice assistant help,Help_VoiceAssistant
how do i adjust the volume on just the right aid?,Help_Volume
what's new in my engage app?,Help_WhatsNew
can you remind me of an appointment,reminders.add
what does self-check test?,Help_SelfCheck
what can i ask the thrive assistant?,Help_VoiceAssistant
can you remind me to,reminders.add
how do i insert my left hearing aids into my ears?,Help_InsertDevice
help with tinnitus noise adjustments,Help_Tinnitus
how do i adjust the volume on my hearing aid?,Help_Volume
what's new in the engage app?,Help_WhatsNew
can you remind me to call,reminders.add
how do i change the machine noise setting,Help_Customize
did my daughter accept my hearshare invitation?,Help_HearShare
how do i insert my left hearing aid?,Help_InsertDevice
can you set a reminder for me,reminders.add
did my wife accept my hearshare invitation?,Help_HearShare
how do i tag a location to my memory?,Help_MemoryOptions
how do i adjust the volume on the hearing aid?,Help_Volume
what's new in this engage app?,Help_WhatsNew
turn down my left aid,Cmd.VolumeDecrease
unsilence,Cmd.VolumeUnmute
apple music sign in,Default Fallback Intent
how would i intercept an alert text?,Help_FallAlert
can i tag a location to my memory?,Help_MemoryOptions
where can i see what someone is saying?,Help_Transcribe
can you set me a reminder,reminders.add
volume on,Cmd.VolumeUnmute
how do i customize my left hearing aid settings?,Help_Customize
how do i search for my left aid?,Help_FindMyHearingAids
where do i find the transcription function?,Help_Transcribe
what’s voice assistant?,Help_VoiceAssistant
can you set reminder,reminders.add
turn it up,Cmd.VolumeIncrease
help with changing programs using the thrive app,Help_ChangingMemories
how do i customize my right hearing aid settings?,Help_Customize
can you set reminders,reminders.add
start tv,Cmd.StreamingStart
turn my hearing aid volume up,Cmd.VolumeIncrease
how do i insert my right hearing aid?,Help_InsertDevice
how do i connect my aids to my phone?,Help_Pairing
where is tinnitus in the app?,Help_Tinnitus
how do i change the loudness on just one aid?,Help_Volume
what's new?,Help_WhatsNew
where is the bi-cros control?,Help_WiCROS
can you set reminders for me,reminders.add
as long as you hear the noise,Default Fallback Intent
how do i access my hearing aid programs?,Help_ChangingMemories
microphone icon,Help_VoiceAssistant
how do i change the loudness on just one side?,Help_Volume
what's different about engage?,Help_WhatsNew
how can i customize my right hearing aids?,Help_Customize
how do i take out the right hearing aid?,Help_InsertDevice
can my professional adjust the hearing aid remotely?,Help_RemoteProgramming
where can i find tinnitus in the app?,Help_Tinnitus
how do i change the loudness on just the right aid?,Help_Volume
what's different about kind?,Help_WhatsNew
where's the cros balance feature?,Help_WiCROS
can you set up a reminder for me,reminders.add
show me where my iphone is,Cmd.FindMyPhone
make sound off,Cmd.VolumeMute
how do i check what accessories i have connected to my aids?,Help_Accessories
how would i stop a fall alert message?,Help_FallAlert
how do i change the loudness on my aid?,Help_Volume
could you remind me,reminders.add
turn down the volume in my left hearing aid,Cmd.VolumeDecrease
i cannot find my other aid,Help_FindMyHearingAids
create a reminder for me,reminders.add
telephone missing,Cmd.FindMyPhone
how do i change memories on my hearing aids?,Help_ChangingMemories
what does this intelligent voice do?,Help_IntelliVoice
how do i delete the hearing aids from the phone?,Help_Pairing
create reminder,reminders.add
best iphone,Default Fallback Intent
what is quick start,Help_WhatsNew
can the hearing care specialist adjust my hearing aids remotely?,Help_RemoteProgramming
there is a problem with my left hearing aid,Help_SelfCheck
get started,Help_WhatsNew
don't forget to remind me,reminders.add
turn up my left aid,Cmd.VolumeIncrease
how do i change the volume on just one aid?,Help_Volume
turn my hearing aid down,Cmd.VolumeDecrease
how do i change the automatic settings?,Help_DeviceSettings
what can i hear when i've fallen?,Help_FallAlert
my right hearing aid will not turn,Help_SelfCheck
don't let me forget to take my medicine,reminders.add
where telephone,Cmd.FindMyPhone
turn my hearing aid volume down,Cmd.VolumeDecrease
the double tap feature is too sensitive. how do i adjust the sensitivity?,Help_DeviceSettings
i cannot remember where my right hearing aid is,Help_FindMyHearingAids
how do i know if my hearing aids are connected to my thrive app?,Help_Pairing
why isn't my hearing aid on my right ear,Help_SelfCheck
turn my hearing aids down,Cmd.VolumeDecrease
how do i disable the sensitivity of double tap?,Help_DeviceSettings
hearing aid doesn't work,Help_SelfCheck
how do i adjust my tinnitus masker on my hearing aids?,Help_Tinnitus
i need a reminder,reminders.add
how do i delete my accessory?,Help_Accessories
the double tap feature is too sensitive. can i adjust the sensitivity?,Help_DeviceSettings
hearing aid not charging,Help_SelfCheck
where's my android,Cmd.FindMyPhone
turn up the sound,Cmd.VolumeIncrease
how do i delete my remote mic?,Help_Accessories
help with dnn speech enhancement,Help_IntelliVoice
can i create my own custom memory?,Help_MemoryOptions
troubleshoot my hearing aids,Help_SelfCheck
help with white noise adjustments on my hearing aid,Help_Tinnitus
i need a reminder set,reminders.add
how do i access dnn speech enhancement?,Help_IntelliVoice
can you fix my ear pieces,Help_SelfCheck
turn up the volume in my left hearing aid,Cmd.VolumeIncrease
why does my right ear cut keep cutting off,Help_SelfCheck
i need to add a reminder,reminders.add
how can i get the left hearing aid?,Help_SelfCheck
how do i decrease the loudness in my aid?,Help_Volume
i need to schedule a reminder,reminders.add
can you remember her,Default Fallback Intent
what is wrong with my left hearing aid,Help_SelfCheck
how do i decrease the loudness in the hearing aid?,Help_Volume
i need to set up a reminder,reminders.add
can you trust you need to check out news max tv the fastest growing news channel in america?,Default Fallback Intent
how do i customize my hearing aid memories?,Help_MemoryOptions
what is wrong with my right hearing aid,Help_SelfCheck
how do i adjust my loudness of the white noise in the hearing aids?,Help_Tinnitus
i need you to remind me,reminders.add
how do i personalize my hearing aid memories?,Help_MemoryOptions
how do i accept the adjustments made by the audiologist?,Help_RemoteProgramming
what is wrong with my hearing aid,Help_SelfCheck
how do i adjust my tinnitus masker on my aids?,Help_Tinnitus
i need you to remind me something,reminders.add
check cashing,Default Fallback Intent
how do i get my hearing aids to stream,Help_Accessories
how do i make a custom memory?,Help_MemoryOptions
what's wrong with my right hearing aid,Help_SelfCheck
i need you to set a reminder for me,reminders.add
when could i initiate a manual alert?,Help_FallAlert
what is wrong with my hearing aid near me?,Help_SelfCheck
i want a reminder,reminders.add
how do i get my left hearing aid to stream,Help_Accessories
i can't remember where my right aid is,Help_FindMyHearingAids
i cannot hear out of my right hearing aid,Help_SelfCheck
i want to add a reminder,reminders.add
when could i send a manual alert?,Help_FallAlert
i need help pairing my aid,Help_Pairing
i want to make a reminder,reminders.add
when do i cancel a fall alert message?,Help_FallAlert
i lost my aids,Help_FindMyHearingAids
how do i ask my audiologist for new hearing aid settings?,Help_RemoteProgramming
how do i increase the volume in just the left side?,Help_Volume
i want you to remind me something,reminders.add
i lost my aids. can you help me find them?,Help_FindMyHearingAids
can delete a memory,Help_MemoryOptions
help with tinnitus sound adjustment on my hearing aid,Help_Tinnitus
i would like a reminder,reminders.add
how do i change to a different memory on the aid?,Help_ChangingMemories
when do i cancel an alert message?,Help_FallAlert
what is dnn speech enhancement,Help_IntelliVoice
i need help pairing my hearing aids to the phone,Help_Pairing
how do i adjust my loudness of the tinnitus stimulus on my aids?,Help_Tinnitus
i would like to add a reminder,reminders.add
i lost my hearing aids,Help_FindMyHearingAids
i would like to set a reminder,reminders.add
how do i change the ringtones on my hearing aids?,Help_DeviceSettings
when do i cancel an alert?,Help_FallAlert
i would like to set up a reminder,reminders.add
how do i start streaming from my accessories?,Help_Accessories
i lost my left hearing aid,Help_FindMyHearingAids
help with noise stimulus adjustments in my hearing aids,Help_Tinnitus
i'd like to set a reminder,reminders.add
daddy's got to find the same stock now one might be in with suitcase in the garage,Default Fallback Intent
how do i change the tap button?,Help_DeviceSettings
how do i make it louder?,Help_Volume
make a new reminder,reminders.add
max sound,Cmd.VolumeIncrease
how do i make it quieter?,Help_Volume
how do i make my aids quieter?,Help_Volume
make a reminder for me,reminders.add
how do i request new settings fine tuning?,Help_RemoteProgramming
how do i make my hearing aid softer,Help_Volume
make another reminder,reminders.add
default,Default Fallback Intent
when should i initiate a manual alert text?,Help_FallAlert
i need help with pairing the hearing aids,Help_Pairing
how do i make my hearing aid softer?,Help_Volume
make me a reminder,reminders.add
different kind of needs,Default Fallback Intent
i misplaced my left hearing aid,Help_FindMyHearingAids
what is voice ai for,Help_IntelliVoice
i need to connect my hearing aids to my phone,Help_Pairing
help with tinnitus stimulus adjustments on my aid,Help_Tinnitus
how do i make the aid softer?,Help_Volume
make reminder,reminders.add
how to change mic volume during stream?,Help_Accessories
how do i change to a different program on the hearing aid?,Help_ChangingMemories
how do i set up audio streaming?,Help_DeviceSettings
how do i make the aids quieter?,Help_Volume
need to set a reminder,reminders.add
how do i change my mini remote mic?,Help_Accessories
help with tinnitus volume adjustments,Help_Tinnitus
how do i make the hearing aids louder?,Help_Volume
new reminder,reminders.add
how do i change my table mic?,Help_Accessories
how do i change to another memory on my aid?,Help_ChangingMemories
how do i make the hearing aids softer?,Help_Volume
have i reached my exercise goal?,Cmd.ActivityExercise
how do i adjust my mini remote mic?,Help_Accessories
how long have i been exercising?,Cmd.ActivityExercise
how do i activate the default settings on the hearing aids,Default Fallback Intent
how do i adjust my table mic?,Help_Accessories
when would i send a manual alert text message?,Help_FallAlert
new reminder eat an apple every day at 9 a.m.,reminders.add
how much longer do i need to exercise today?,Cmd.ActivityExercise
how do i change to another memory on my hearing aids?,Help_ChangingMemories
locate my hearing aids,Help_FindMyHearingAids
new reminder for every day,reminders.add
show me my exercise goal?,Cmd.ActivityExercise
how do i change to another memory on the aid?,Help_ChangingMemories
how do i mute the volume?,Help_Volume
new reminder please,reminders.add
how do i submit another help request?,Help_RemoteProgramming
please add reminder,reminders.add
how do i change to another program on my aid?,Help_ChangingMemories
help with tinnitus stimulus adjustments in my hearing aid,Help_Tinnitus
please remind me to,reminders.add
is my aid connected to the app?,Help_Pairing
how many minutes have i been working out?,Cmd.ActivityExercise
please set reminder,reminders.add
is my aid connected?,Help_Pairing
put a reminder,reminders.add
how do i reset the volume on the hearing aids?,Help_Volume
how do i set up the automatic car memory,Default Fallback Intent
how do i turn up the tv volume?,Help_Accessories
how do i change to another program on the hearing aids?,Help_ChangingMemories
how will i know when my audiologist adjusted the aids?,Help_RemoteProgramming
how will i know when my hearing care specialist adjusted my aid?,Help_RemoteProgramming
help with white noise adjustments on my aids,Help_Tinnitus
is there a button for memory,Help_ChangingMemories
pairing aids,Help_Pairing
remember to turn off my phone every day at 11 p.m.,reminders.add
where do i stop a fall alert?,Help_FallAlert
