text,intent
have i stood enough today,activity.stand.query
my standing total please,activity.stand.query
check standing progress,activity.stand.query
track my bike ride,activity.cycle.query
i'm going cycling,activity.cycle.query
log my ride,activity.cycle.query
start my cycling workout,activity.cycle.query
record this bike ride,activity.cycle.query
how far have i cycled,activity.cycle.query
begin tracking my ride,activity.cycle.query
i'm heading out on the bike,activity.cycle.query
capture my cycling session,activity.cycle.query
time my bike ride,activity.cycle.query
start logging my cycling,activity.cycle.query
track my biking,activity.cycle.query
how many miles have i biked,activity.cycle.query
record my ride for me,activity.cycle.query
log this cycling session,activity.cycle.query
track my aerobics,activity.aerobics.query
start my aerobics workout,activity.aerobics.query
log my aerobics session,activity.aerobics.query
i'm doing aerobics now,activity.aerobics.query
record my aerobics,activity.aerobics.query
capture my aerobics class,activity.aerobics.query
time my aerobics,activity.aerobics.query
start my cardio class tracking,activity.aerobics.query
log this aerobics workout,activity.aerobics.query
i'm starting aerobics,activity.aerobics.query
track my dance workout,activity.aerobics.query
record my aerobic exercise,activity.aerobics.query
begin my aerobics session,activity.aerobics.query
log my cardio dance,activity.aerobics.query
track my workout,activity.exercise.query
i'm about to exercise,activity.exercise.query
log my exercise,activity.exercise.query
start my workout,activity.exercise.query
record my training session,activity.exercise.query
begin tracking my exercise,activity.exercise.query
i'm working out now,activity.exercise.query
capture my workout,activity.exercise.query
time my exercise,activity.exercise.query
start logging my training,activity.exercise.query
track this gym session,activity.exercise.query
record my workout for me,activity.exercise.query
i'm hitting the gym track it,activity.exercise.query
log my exercise session,activity.exercise.query
begin my workout tracking,activity.exercise.query
how many calories have i burned,activity.calories.query
what's my calorie burn today,activity.calories.query
show my calories,activity.calories.query
check my burned calories,activity.calories.query
calorie count please,activity.calories.query
how much energy have i burned,activity.calories.query
tell me my calories for today,activity.calories.query
what's my burn so far,activity.calories.query
display my calorie total,activity.calories.query
how many calories today,activity.calories.query
my calorie burn please,activity.calories.query
calories burned so far,activity.calories.query
give me my energy burn,activity.calories.query
how many calories did i burn,activity.calories.query
text my friend,messaging.message.send
send a message to my wife,messaging.message.send
i want to message my son,messaging.message.send
shoot a text to mom,messaging.message.send
send word to my daughter,messaging.message.send
drop my brother a message,messaging.message.send
write a text to my neighbor,messaging.message.send
message my husband,messaging.message.send
send a quick text,messaging.message.send
let my friend know i'm on my way,messaging.message.send
text my sister,messaging.message.send
send a note to dad,messaging.message.send
compose a message to my coworker,messaging.message.send
i need to text someone,messaging.message.send
fire off a text,messaging.message.send
send a text to my doctor,messaging.message.send
message my family,messaging.message.send
get a text to my friend,messaging.message.send
start a text to my partner,messaging.message.send
i have news to text a contact,messaging.message.send
send my update to someone,messaging.message.send
let a contact know my news by text,messaging.message.send
text a contact with my news,messaging.message.send
i want to tell someone my news in a message,messaging.message.send
message a contact an update,messaging.message.send
share my news with a contact by text,messaging.message.send
read my messages out loud,messaging.message.listen
play back my texts,messaging.message.listen
what messages do i have,messaging.message.listen
read my latest text,messaging.message.listen
play my new messages,messaging.message.listen
read out who texted me,messaging.message.listen
any new messages read them,messaging.message.listen
speak my messages,messaging.message.listen
play the text i just got,messaging.message.listen
read my unread messages,messaging.message.listen
tell me my messages,messaging.message.listen
hear my texts please,messaging.message.listen
read me the latest message,messaging.message.listen
play my incoming texts,messaging.message.listen
read me what people sent,messaging.message.listen
play the messages i received,messaging.message.listen
what texts came in for me,messaging.message.listen
read my new texts aloud,messaging.message.listen
let me listen to my messages,messaging.message.listen
play who messaged me,messaging.message.listen
read out my incoming messages,messaging.message.listen
tell me what messages i got,messaging.message.listen
speak my latest texts to me,messaging.message.listen
play back the texts i received,messaging.message.listen
read my message inbox,messaging.message.listen
what did my contacts send me,messaging.message.listen
what messages did people send me,messaging.message.listen
did anyone send me anything read it,messaging.message.listen
read me what was sent,messaging.message.listen
tell me what people texted,messaging.message.listen
play what people sent me,messaging.message.listen
where did i leave my phone,find.phone.locate
help me find my phone,find.phone.locate
make my phone ring,find.phone.locate
i can't find my phone,find.phone.locate
locate my phone for me,find.phone.locate
ping my phone,find.phone.locate
where's my cell phone,find.phone.locate
find my handset,find.phone.locate
sound an alert on my phone,find.phone.locate
i misplaced my phone find it,find.phone.locate
track down my phone,find.phone.locate
my phone is lost ring it,find.phone.locate
buzz my phone so i hear it,find.phone.locate
where is my mobile,find.phone.locate
help me track down my phone,find.phone.locate
i lost my phone make it sound,find.phone.locate
where could my phone be ring it,find.phone.locate
set off an alert on my phone,find.phone.locate
my handset is missing please ring it,find.phone.locate
sound my phone so i can locate it,find.phone.locate
i can't locate my phone ping it,find.phone.locate
make my lost phone beep,find.phone.locate
find where my phone went,find.phone.locate
track down my handset for me,find.phone.locate
locate my handset,find.phone.locate
find my cell for me,find.phone.locate
track down my mobile,find.phone.locate
i can't find my handset ring it,find.phone.locate
start transcribing this,transcription.session.start
write down what's being said,transcription.session.start
turn speech into text now,transcription.session.start
begin the live transcript,transcription.session.start
transcribe what i'm hearing,transcription.session.start
put this conversation into writing,transcription.session.start
start the captions,transcription.session.start
capture this talk as text,transcription.session.start
get a transcript going,transcription.session.start
convert what they're saying to text,transcription.session.start
start writing down the speech,transcription.session.start
give me live captions now,transcription.session.start
transcribe this meeting,transcription.session.start
begin converting speech to text,transcription.session.start
caption what people are saying around me,transcription.session.start
put captions on everyone's speech,transcription.session.start
show me text of what people say,transcription.session.start
caption the people talking,transcription.session.start
write out what folks are saying,transcription.session.start
translate this for me now,translation.session.start
start translating what they say,translation.session.start
turn on translation,translation.session.start
translate their speech into english,translation.session.start
begin live translation,translation.session.start
translate this conversation,translation.session.start
switch on translate mode,translation.session.start
translate what i'm hearing,translation.session.start
start translating to spanish,translation.session.start
translate them into my language,translation.session.start
get translation going,translation.session.start
translate the speech now,translation.session.start
begin translating for me,translation.session.start
translate this person's words,translation.session.start
start the live translation,translation.session.start
they're speaking a foreign language translate it,translation.session.start
i can't understand their language translate,translation.session.start
i can't understand this foreign language,translation.session.start
help me understand what they're saying in another language,translation.session.start
they're speaking another language i can't follow,translation.session.start
understand this foreign speaker for me,translation.session.start
put their foreign words into my language,translation.session.start
i don't understand their foreign language,translation.session.start
convert this foreign language to english,translation.session.start
they don't speak english help me understand them,translation.session.start
remind me to take my pills at 8,reminders.task.create
set a reminder to call the clinic,reminders.task.create
don't let me forget my appointment,reminders.task.create
remind me about dinner at six,reminders.task.create
make a reminder to charge my aids,reminders.task.create
i need a reminder to take medication,reminders.task.create
set something to remind me tomorrow,reminders.task.create
remind me to water the plants,reminders.task.create
add a reminder for my meeting,reminders.task.create
remind me to call my daughter later,reminders.task.create
put a reminder for my checkup,reminders.task.create
help me remember to buy milk,reminders.task.create
remind me to leave at noon,reminders.task.create
set a reminder for my pills tonight,reminders.task.create
create a reminder to pay the bill,reminders.task.create
nudge me to stretch in an hour,reminders.task.create
remind me about the doctor on friday,reminders.task.create
set a daily reminder for my vitamins,reminders.task.create
remind me to take out the trash,reminders.task.create
i want a reminder for my class,reminders.task.create
alert me when it's time to leave,reminders.task.create
give me an alert at the scheduled time,reminders.task.create
set an alert so i don't miss it,reminders.task.create
i have an appointment coming up don't let me miss it,reminders.task.create
make sure i don't miss my appointment,reminders.task.create
buzz me when it's time,reminders.task.create
notify me when the time comes,reminders.task.create
i can't miss this appointment remind me,reminders.task.create
set an alert for my appointment,reminders.task.create
poke me when the time arrives,reminders.task.create
mark my reminder done,reminders.task.complete
i finished that task,reminders.task.complete
check off my reminder,reminders.task.complete
that reminder is complete,reminders.task.complete
i took my pills mark it done,reminders.task.complete
clear that reminder,reminders.task.complete
i did it cross it off,reminders.task.complete
complete my reminder,reminders.task.complete
mark that task finished,reminders.task.complete
i handled that remove the reminder,reminders.task.complete
done with that reminder,reminders.task.complete
i already did that mark complete,reminders.task.complete
close out that reminder,reminders.task.complete
that one's finished,reminders.task.complete
i already did that one clear it,reminders.task.complete
that task is taken care of,reminders.task.complete
go ahead and finish that reminder,reminders.task.complete
i wrapped that up mark it done,reminders.task.complete
you can clear that reminder now,reminders.task.complete
that's handled cross it off,reminders.task.complete
i completed it remove the reminder,reminders.task.complete
done dealt with that reminder,reminders.task.complete
i finished that reminder mark it,reminders.task.complete
that reminder is done remove it,reminders.task.complete
check that reminder off the list,reminders.task.complete
i'm done with that task clear the reminder,reminders.task.complete
cross that reminder off,reminders.task.complete
that to-do is finished mark it complete,reminders.task.complete
wrap up that reminder it's done,reminders.task.complete
i've completed that reminder,reminders.task.complete
how do i adjust the volume,help.volume.show
explain the volume controls,help.volume.show
where do i change loudness,help.volume.show
how can i set volume per ear,help.volume.show
help me understand volume settings,help.volume.show
what are the volume options,help.volume.show
how do volume adjustments work,help.volume.show
guide me on changing volume,help.volume.show
where is the loudness control,help.volume.show
how do i tweak the volume on each side,help.volume.show
explain how to make it louder or softer,help.volume.show
volume settings help,help.volume.show
how does the volume control work,help.volume.show
what's the way to change volume,help.volume.show
help with the volume feature,help.volume.show
how do i make one side louder,help.volume.show
explain adjusting volume per ear,help.volume.show
where do i control the loudness,help.volume.show
help with volume on each aid,help.volume.show
how do i balance the volume between ears,help.volume.show
what's the volume control feature,help.volume.show
how do i turn the volume up in the app,help.volume.show
guide me on volume adjustment,help.volume.show
where are the loudness settings,help.volume.show
how do volume changes get saved,help.volume.show
explain the loudness controls,help.volume.show
help me understand volume per side,help.volume.show
can i have a different volume in each ear,help.volume.show
set independent loudness per side,help.volume.show
different volume for my left and right,help.volume.show
adjust each ear's volume separately,help.volume.show
control the loudness of each aid on its own,help.volume.show
how do i switch programs,help.changing_memories.show
explain changing memories,help.changing_memories.show
how do i move between settings,help.changing_memories.show
what's the way to change my program,help.changing_memories.show
help me understand switching memories,help.changing_memories.show
how do different programs work,help.changing_memories.show
guide me through changing memories,help.changing_memories.show
how can i flip between modes,help.changing_memories.show
explain how memory switching works,help.changing_memories.show
where do i change which program i'm on,help.changing_memories.show
help with switching between programs,help.changing_memories.show
how do i toggle my hearing programs,help.changing_memories.show
what does changing memory do,help.changing_memories.show
memory switching help,help.changing_memories.show
how do i go from one program to another,help.changing_memories.show
explain how to move between my programs,help.changing_memories.show
help understanding program switching,help.changing_memories.show
how does changing profiles work,help.changing_memories.show
guide me on switching my hearing programs,help.changing_memories.show
what's the way to change between settings,help.changing_memories.show
how do i learn about changing programs,help.changing_memories.show
explain switching my hearing modes,help.changing_memories.show
help with moving between memories,help.changing_memories.show
how do program changes work on my aids,help.changing_memories.show
help me switch between profiles,help.changing_memories.show
how do i switch profiles,help.changing_memories.show
guide me on switching profiles,help.changing_memories.show
i need help changing between my programs,help.changing_memories.show
walk me through switching profiles,help.changing_memories.show
can i rename my memories,help.memory_options.show
explain memory options,help.memory_options.show
how do i delete a program,help.memory_options.show
what memory settings are available,help.memory_options.show
how do i save a favorite program,help.memory_options.show
can i set a program for a place,help.memory_options.show
help with memory presets,help.memory_options.show
how do custom programs work,help.memory_options.show
explain the program options,help.memory_options.show
how many memories can i have,help.memory_options.show
can i add a new memory,help.memory_options.show
what are my program choices,help.memory_options.show
help me set up a custom memory,help.memory_options.show
how do i manage my programs,help.memory_options.show
explain my program setup options,help.memory_options.show
how do i organize my memories,help.memory_options.show
what can i do with program presets,help.memory_options.show
help managing my saved programs,help.memory_options.show
how do i add or remove a program,help.memory_options.show
guide me on program options,help.memory_options.show
how do i pair my aids to my phone,help.pairing.show
explain bluetooth pairing,help.pairing.show
my aids won't connect to the app,help.pairing.show
help pairing with my phone,help.pairing.show
how to set up bluetooth,help.pairing.show
guide me through pairing,help.pairing.show
why won't my aids pair,help.pairing.show
how do i link my aids to bluetooth,help.pairing.show
pairing help please,help.pairing.show
steps to pair my devices,help.pairing.show
my hearing aids lost connection to the phone,help.pairing.show
how to bond my aids with the app,help.pairing.show
bluetooth pairing help,help.pairing.show
my aids dropped their bluetooth connection,help.pairing.show
i lost the connection to my hearing aids,help.pairing.show
my hearing aids disconnected reconnect them,help.pairing.show
the connection to my aids dropped,help.pairing.show
my aids won't stay connected to my phone,help.pairing.show
reconnect my hearing aids to the app,help.pairing.show
my aids keep losing the bluetooth link,help.pairing.show
help my aids lost connection to the phone,help.pairing.show
how do i find lost hearing aids,help.find_my_hearing_aids.show
explain the find my aids feature,help.find_my_hearing_aids.show
where is the locator for my aids,help.find_my_hearing_aids.show
how does finding my aids work,help.find_my_hearing_aids.show
help me locate misplaced aids,help.find_my_hearing_aids.show
what's the find my hearing aids tool,help.find_my_hearing_aids.show
how can the app help me find my aids,help.find_my_hearing_aids.show
guide me to the aid finder,help.find_my_hearing_aids.show
how do i track down my aids,help.find_my_hearing_aids.show
where do i see my aids last location,help.find_my_hearing_aids.show
help finding my hearing aids feature,help.find_my_hearing_aids.show
how do i use find my hearing aids,help.find_my_hearing_aids.show
what does the locate aids feature do,help.find_my_hearing_aids.show
find my aids help,help.find_my_hearing_aids.show
how do i search for my hearing aids in the app,help.find_my_hearing_aids.show
what accessories work with my aids,help.accessories.show
explain the remote microphone,help.accessories.show
how do i use the tv streamer,help.accessories.show
what add-ons are available,help.accessories.show
help with the remote mic,help.accessories.show
do my aids support a tv connector,help.accessories.show
what extra devices can i pair,help.accessories.show
explain the accessory options,help.accessories.show
how does the mini remote work,help.accessories.show
what gadgets are compatible,help.accessories.show
tell me about the available accessories,help.accessories.show
how do i set up the tv accessory,help.accessories.show
accessories help please,help.accessories.show
what hardware can i add,help.accessories.show
guide me on accessories,help.accessories.show
can i use a clip on microphone,help.accessories.show
does it work with a remote mic,help.accessories.show
can i connect an external mic,help.accessories.show
what microphones can i pair,help.accessories.show
is there a tv streaming accessory,help.accessories.show
can i add a partner mic,help.accessories.show
does a remote microphone work with my aids,help.accessories.show
what extra mics are supported,help.accessories.show
can i use a lapel mic with my aids,help.accessories.show
can i stream using a remote microphone,help.accessories.show
does a clip on mic send audio to my aids,help.accessories.show
use an external mic accessory with my aids,help.accessories.show
does the partner mic stream to my hearing aids,help.accessories.show
can i pair a wearable microphone,help.accessories.show
stream from an accessory mic to my aids,help.accessories.show
what microphone accessories can stream to me,help.accessories.show
connect a remote mic accessory,help.accessories.show
how does remote programming work,help.remote_programming.show
can my audiologist tune my aids remotely,help.remote_programming.show
explain remote adjustments,help.remote_programming.show
how do i get remote fine tuning,help.remote_programming.show
what is remote tuning,help.remote_programming.show
can settings be changed from afar,help.remote_programming.show
explain how remote tuning works,help.remote_programming.show
how do remote updates to my aids work,help.remote_programming.show
guide me on remote programming,help.remote_programming.show
how does my provider adjust my aids remotely,help.remote_programming.show
what does remote programming let me do,help.remote_programming.show
help understanding remote tuning,help.remote_programming.show
explain how my audiologist tunes me remotely,help.remote_programming.show
help with getting a remote adjustment,help.remote_programming.show
how do remote fittings work,help.remote_programming.show
guide me on remote fine tuning,help.remote_programming.show
how do i ask for a remote fitting,help.remote_programming.show
what is the remote fitting process,help.remote_programming.show
my ears keep ringing what can i do,help.tinnitus.show
explain the tinnitus features,help.tinnitus.show
how do i manage ringing in my ears,help.tinnitus.show
help with the buzzing in my ears,help.tinnitus.show
what does the tinnitus tool do,help.tinnitus.show
how do i use tinnitus relief,help.tinnitus.show
is there a feature for ear ringing,help.tinnitus.show
explain how to ease tinnitus,help.tinnitus.show
how does the masking sound help tinnitus,help.tinnitus.show
help for the constant ringing,help.tinnitus.show
what are my options for tinnitus,help.tinnitus.show
how do i turn on tinnitus relief,help.tinnitus.show
guide me on tinnitus management,help.tinnitus.show
tinnitus feature help,help.tinnitus.show
how can my aids help with ringing,help.tinnitus.show
help with the ringing in my ears feature,help.tinnitus.show
how do i manage my tinnitus,help.tinnitus.show
the masking sound feature help,help.tinnitus.show
how do i start the tinnitus relief sound,help.tinnitus.show
explain how the aids help with ringing,help.tinnitus.show
what's the tinnitus relief feature,help.tinnitus.show
how do i turn on the soothing sound,help.tinnitus.show
help for my ear ringing,help.tinnitus.show
guide me on tinnitus relief,help.tinnitus.show
what does the tinnitus feature do,help.tinnitus.show
how do i use the masking noise,help.tinnitus.show
explain the relief sound for ringing ears,help.tinnitus.show
the ringing in my ears is unbearable,help.tinnitus.show
this ear ringing is driving me crazy,help.tinnitus.show
i can't stand the ringing in my ears,help.tinnitus.show
the constant ringing is maddening,help.tinnitus.show
help the ringing won't stop,help.tinnitus.show
how do i run a self check,help.self_check.show
explain the self check feature,help.self_check.show
how do i test my hearing aids,help.self_check.show
what does the self check do,help.self_check.show
help me check if my aids work,help.self_check.show
how to run diagnostics on my aids,help.self_check.show
guide me through a self check,help.self_check.show
how do i verify my aids are working,help.self_check.show
self check help please,help.self_check.show
where is the device test,help.self_check.show
how do i make sure my aids are okay,help.self_check.show
explain how to test my devices,help.self_check.show
run me through the self check,help.self_check.show
what does a self check tell me,help.self_check.show
how do i diagnose my hearing aids,help.self_check.show
how do i diagnose a problem with my aids,help.self_check.show
run me through testing my hearing aids,help.self_check.show
help checking if something is wrong with my aid,help.self_check.show
how do i troubleshoot my aids myself,help.self_check.show
guide me on running a device test,help.self_check.show
what does running a diagnostic check do,help.self_check.show
what is my thrive score,help.thrive_score.show
explain how the thrive score works,help.thrive_score.show
where do i see my wellness score,help.thrive_score.show
how is my score calculated,help.thrive_score.show
