text,intent
hvornår annullerer jeg en advarsels-sms?,help.fall_alert.show
"hvad kan mit høreapparat, når jeg falder?",help.fall_alert.show
hvor stopper jeg en faldbesked?,help.fall_alert.show
hvordan opretter jeg en kontakt til faldberedskab?,help.fall_alert.show
hvor kan jeg sende en manuel advarsel?,help.fall_alert.show
hjælp mig med at opsnappe en faldalarm,help.fall_alert.show
hvordan skal jeg sende en manuel advarsel?,help.fall_alert.show
hvornår vil jeg stoppe en advarselsmeddelelse?,help.fall_alert.show
hvornår vil jeg stoppe en manuel alarm?,help.fall_alert.show
hvad betyder sendt advarsel?,help.fall_alert.show
"hvad gør min hjælp, når jeg falder?",help.fall_alert.show
"hvordan ville jeg vide, om en underretning blev annulleret?",help.fall_alert.show
hvor opsnapper jeg en advarselsmeddelelse?,help.fall_alert.show
hvor starter jeg en manuel advarselsmeddelelse?,help.fall_alert.show
hvordan annullerer jeg en faldbesked?,help.fall_alert.show
hvor stopper jeg en advarselstekst?,help.fall_alert.show
"hvordan ved jeg, om en manuel advarsel er blevet indledt?",help.fall_alert.show
"hvordan ved jeg, om en advarsels-sms er modtaget?",help.fall_alert.show
hvordan slår jeg automatisk alarm til?,help.fall_alert.show
hvornår vil jeg opsnappe en manuel advarsels-sms?,help.fall_alert.show
hvor opsnapper jeg en advarselsmeddelelse?,help.fall_alert.show
hvordan stopper jeg en faldvarslingstekst?,help.fall_alert.show
hvordan kan jeg demonstrere mine faldalarmindikatorer?,help.fall_alert.show
hvordan annullerer jeg en advarselsmeddelelse?,help.fall_alert.show
hvordan lyder faldindikatorerne?,help.fall_alert.show
hvor vil jeg annullere en faldalarm?,help.fall_alert.show
hvornår vil jeg annullere en manuel advarsels-sms?,help.fall_alert.show
hvordan stopper jeg en advarselstekst?,help.fall_alert.show
"hvad gør mine hjælpemidler, når jeg falder?",help.fall_alert.show
hvor starter jeg en manuel advarselsmeddelelse?,help.fall_alert.show
hjælp jeg faldt og jeg kan ikke rejse mig,help.fall_alert.show
"hvad gør mine hjælpemidler, når jeg er faldet?",help.fall_alert.show
"hvordan ved jeg, om der sendes en advarsels-sms?",help.fall_alert.show
"hvad vil jeg høre, når der sendes en alarm?",help.fall_alert.show
hvordan vil jeg opsnappe en advarselsmeddelelse?,help.fall_alert.show
hvor stopper jeg en advarselsmeddelelse?,help.fall_alert.show
hvor skal jeg sende en manuel advarsel?,help.fall_alert.show
hvordan kan jeg sende en manuel advarselstekst?,help.fall_alert.show
"hvad kan mine hjælpemidler gøre, når jeg er faldet?",help.fall_alert.show
hvor vil jeg starte en manuel advarsel?,help.fall_alert.show
hvad er falddetektionerne,help.fall_alert.show
hvordan skal jeg starte en manuel advarselsmeddelelse?,help.fall_alert.show
hvornår opsnapper jeg en faldvarslingstekst?,help.fall_alert.show
hvornår vil jeg starte en manuel alarm?,help.fall_alert.show
hvornår vil jeg stoppe en sms-alarm?,help.fall_alert.show
hvordan sætter jeg falddetektion op,help.fall_alert.show
hvordan annullerer jeg en manuel advarselstekst?,help.fall_alert.show
hvordan sender jeg en manuel advarselstekst?,help.fall_alert.show
hvornår opsnapper jeg en alarm?,help.fall_alert.show
"hvad vil jeg høre, når en advarsels-sms bliver annulleret?",help.fall_alert.show
hvor stopper jeg en faldvarslingstekst?,help.fall_alert.show
"hvilke lyde vil jeg høre, hvis jeg falder?",help.fall_alert.show
hvornår skal jeg starte en manuel advarselsmeddelelse?,help.fall_alert.show
hvornår stopper jeg en manuel advarselsmeddelelse?,help.fall_alert.show
hvornår annullerer jeg en manuel advarselsmeddelelse?,help.fall_alert.show
hvor vil jeg opsnappe en faldbesked?,help.fall_alert.show
"hvad gør mine høreapparater, når jeg er faldet?",help.fall_alert.show
hvornår kunne jeg sende en manuel advarsels-sms?,help.fall_alert.show
forlagt telefon,find.phone.locate
mistet iphone,find.phone.locate
hvor er min android,find.phone.locate
hvor er min Android telefon,find.phone.locate
søg iphone,find.phone.locate
søg efter min telefon,find.phone.locate
gendanne iphone,find.phone.locate
opdage telefon,find.phone.locate
hvor er min google telefon,find.phone.locate
søg på Android,find.phone.locate
hvor telefonen,find.phone.locate
finde min enhed,find.phone.locate
find android telefon,find.phone.locate
søg telefon,find.phone.locate
hvor er min ios telefon,find.phone.locate
finde telefonen,find.phone.locate
telefon mangler,find.phone.locate
find android telefon,find.phone.locate
opdage android telefon,find.phone.locate
opdage iphone,find.phone.locate
hvor er min telefon,find.phone.locate
iphone mangler,find.phone.locate
hvor er min iphone,find.phone.locate
opdage telefon,find.phone.locate
find iphone,find.phone.locate
find telefonen,find.phone.locate
find iphone,find.phone.locate
mistet telefon,find.phone.locate
opdage telefonen,find.phone.locate
hjælp mig med at finde min iphone,find.phone.locate
find min android,find.phone.locate
hvor er min Apple phone,find.phone.locate
hvor er min mobiltelefon,find.phone.locate
opdage telefonen,find.phone.locate
"vis mig, hvor min telefon er",find.phone.locate
hvor har jeg lagt min telefon,find.phone.locate
hvor iphone,find.phone.locate
opdage android telefon,find.phone.locate
opdage iphone,find.phone.locate
hente telefonen,find.phone.locate
mistet android telefon,find.phone.locate
Jeg kan ikke finde min Android-telefon,find.phone.locate
hvor mange kalorier forbrændte jeg ved at træne,activity.exercise.query
hvad er mit træningsmål,activity.exercise.query
kalorier træner,activity.exercise.query
hvor længe trænede jeg,activity.exercise.query
kalorietræning,activity.exercise.query
hvor længe har jeg trænet,activity.exercise.query
hvor mange kalorier brugte jeg på at træne,activity.exercise.query
træningsmål,activity.exercise.query
vis mig mit træningsmål,activity.exercise.query
hvor længe har jeg trænet,activity.exercise.query
"hvor mange kalorier forbrændte jeg, mens jeg trænede",activity.exercise.query
har jeg nået mit træningsmål,activity.exercise.query
hvor meget længere skal jeg træne i dag,activity.exercise.query
udarbejde mål,activity.exercise.query
høreapparatets lydstyrke op,device.volume.increase
øge det rigtige høreapparat,device.volume.increase
gøre det højere,device.volume.increase
skru op for lyden,device.volume.increase
skru op for lyden,device.volume.increase
øge lydstyrken i mine høreapparater,device.volume.increase
gå op i volumen,device.volume.increase
jeg vil have mere volumen,device.volume.increase
øge lydstyrken i mine hjælpemidler,device.volume.increase
max lydstyrke,device.volume.increase
mere lydstyrke på høreapparat,device.volume.increase
maksimal lydstyrke,device.volume.increase
maksimal lydstyrke,device.volume.increase
jeg har brug for mere volumen,device.volume.increase
øge lydstyrken i mine høreapparater,device.volume.increase
lydstyrke op,device.volume.increase
lydstyrke op højre hjælp,device.volume.increase
indstillet til 80 % volumen,device.volume.increase
øge det venstre høreapparat,device.volume.increase
maksimal lyd,device.volume.increase
juster højre øre for højere lyd,device.volume.increase
lydstyrke op venstre hjælpemiddel,device.volume.increase
pumpe op for volumen,device.volume.increase
indstillet til 100 % volumen,device.volume.increase
det er for stille skru op,device.volume.increase
skru op for lyden på høreapparatet,device.volume.increase
skru op for lyden,device.volume.increase
gøre lydstyrken højere,device.volume.increase
skru op for lyden,device.volume.increase
drej mit venstre høreapparat op,device.volume.increase
lydstyrken højere,device.volume.increase
indstillet til 90 % volumen,device.volume.increase
gøre lydstyrken mere,device.volume.increase
skru op for lyden i mit højre høreapparat,device.volume.increase
gøre lydstyrken mere på høreapparater,device.volume.increase
volumen stigning,device.volume.increase
det er for lavt skru op,device.volume.increase
skru op for lyden på mine hjælpemidler,device.volume.increase
skru op for mit højre hjælpemiddel,device.volume.increase
skrue op for mine høreapparater,device.volume.increase
op for lydstyrken,device.volume.increase
skrue op for mine høreapparater,device.volume.increase
skrue op for lyden,device.volume.increase
min lydstyrke er for blød,device.volume.increase
skru op for lyden på høreapparatet,device.volume.increase
gøre lyden højere,device.volume.increase
mere volume tak,device.volume.increase
øge lydstyrken,device.volume.increase
drej mit højre høreapparat op,device.volume.increase
skru op for lyden,device.volume.increase
skrue op for lydstyrken på mit høreapparat,device.volume.increase
venligst mere volumen,device.volume.increase
skrue op for lydstyrken på mine høreapparater,device.volume.increase
hæve volumen,device.volume.increase
øge lydstyrken i mine hjælpemidler,device.volume.increase
skru op for lyden,device.volume.increase
øge volumen,device.volume.increase
hvor mange procent af mit skridtmål har jeg taget i dag,activity.step.query
hvor mange trin kalorier,activity.step.query
vis mig mit skridtmål,activity.step.query
hvad er mit skridtmål,activity.step.query
hvor lang afstand har jeg tilbagelagt i dag,activity.step.query
trinmål,activity.step.query
hvor mange flere skridt for at nå mit mål,activity.step.query
hvor mange skridt har jeg taget i denne uge,activity.step.query
kan jeg se mit skridtmål,activity.step.query
hvor mange skridt har jeg taget,activity.step.query
"fortæl mig, hvad mit skridtmål er",activity.step.query
hvor mange flere trin skal jeg bruge i dag,activity.step.query
vis mig mit skridttæller,activity.step.query
hvor mange kalorier forbrændte jeg med mine skridt,activity.step.query
kalorie trin,activity.step.query
hvad er mit skridttæller for måneden,activity.step.query
hvor mange skridt har jeg taget i denne måned,activity.step.query
skridt taget,activity.step.query
hvad er mit skridttæller,activity.step.query
trin kalorier,activity.step.query
jeg har forlagt mit andet hjælpemiddel,help.find_my_hearing_aids.show
jeg kan ikke huske hvor mit andet hjælpemiddel er,help.find_my_hearing_aids.show
jeg mistede mit andet høreapparat,help.find_my_hearing_aids.show
hvordan finder jeg mit højre høreapparat?,help.find_my_hearing_aids.show
hvor er mit høreapparat?,help.find_my_hearing_aids.show
"hvorfor kan du ikke finde det venstre høreapparat, det sidder i mit øre og virker fint?",help.find_my_hearing_aids.show
jeg kan ikke finde mit venstre høreapparat,help.find_my_hearing_aids.show
hvordan søger jeg efter mine hjælpemidler?,help.find_my_hearing_aids.show
hvor er mit rette hjælpemiddel?,help.find_my_hearing_aids.show
mine høreapparater mangler,help.find_my_hearing_aids.show
mit andet hjælpemiddel mangler,help.find_my_hearing_aids.show
finde mit rette hjælpemiddel,help.find_my_hearing_aids.show
find mit hjælpemiddel,help.find_my_hearing_aids.show
hvor er min hjælp?,help.find_my_hearing_aids.show
hvor er mit andet hjælpemiddel?,help.find_my_hearing_aids.show
mit venstre hjælpemiddel mangler,help.find_my_hearing_aids.show
jeg kan ikke finde min hjælp,help.find_my_hearing_aids.show
hvordan søger jeg efter mit andet høreapparat?,help.find_my_hearing_aids.show
hvor har jeg lagt mit høreapparat?,help.find_my_hearing_aids.show
hjælp mig med at finde mit venstre høreapparat,help.find_my_hearing_aids.show
Jeg kan ikke huske hvor mine høreapparater er,help.find_my_hearing_aids.show
find mit andet høreapparat,help.find_my_hearing_aids.show
jeg har forlagt mit højre hjælpemiddel,help.find_my_hearing_aids.show
hjælp mig med at finde mine hjælpemidler,help.find_my_hearing_aids.show
jeg kan ikke finde mit andet høreapparat,help.find_my_hearing_aids.show
"hvordan ved jeg, hvor mine hjælpemidler er?",help.find_my_hearing_aids.show
hvor placerede jeg mine høreapparater?,help.find_my_hearing_aids.show
hvor er mine hjælpemidler?,help.find_my_hearing_aids.show
hvor placerede jeg mit højre høreapparat?,help.find_my_hearing_aids.show
hvor er mit venstre hjælpemiddel?,help.find_my_hearing_aids.show
hvor satte jeg mit andet hjælpemiddel?,help.find_my_hearing_aids.show
jeg kan ikke finde mit højre høreapparat,help.find_my_hearing_aids.show
hvor er mine høreapparater?,help.find_my_hearing_aids.show
find mit rigtige høreapparat,help.find_my_hearing_aids.show
jeg mistede mine høreapparater. kan du hjælpe mig med at finde dem?,help.find_my_hearing_aids.show
jeg kan ikke finde mine høreapparater,help.find_my_hearing_aids.show
hvor efterlod jeg mit venstre høreapparat?,help.find_my_hearing_aids.show
hjælp mig med at finde mine høreapparater,help.find_my_hearing_aids.show
mit høreapparat mangler,help.find_my_hearing_aids.show
find mit venstre høreapparat,help.find_my_hearing_aids.show
hvordan finder jeg mit hjælpemiddel?,help.find_my_hearing_aids.show
kig efter mine høreapparater,help.find_my_hearing_aids.show
find mit højre hjælpemiddel,help.find_my_hearing_aids.show
jeg kan ikke finde mit højre høreapparat,help.find_my_hearing_aids.show
jeg kan ikke huske hvor mine hjælpemidler er,help.find_my_hearing_aids.show
hvordan søger jeg efter mit rigtige hjælpemiddel?,help.find_my_hearing_aids.show
hvor har jeg efterladt mit høreapparat?,help.find_my_hearing_aids.show
hvor efterlod jeg mit venstre hjælpemiddel?,help.find_my_hearing_aids.show
hvordan finder jeg mit andet høreapparat?,help.find_my_hearing_aids.show
hvor placerede jeg mit hjælpemiddel?,help.find_my_hearing_aids.show
hvordan søger jeg efter mit andet hjælpemiddel?,help.find_my_hearing_aids.show
hvordan finder jeg mine hjælpemidler?,help.find_my_hearing_aids.show
hvordan finder jeg mit rigtige hjælpemiddel?,help.find_my_hearing_aids.show
find mit høreapparat,help.find_my_hearing_aids.show
hvor har jeg efterladt mine høreapparater?,help.find_my_hearing_aids.show
jeg kan ikke finde mit rette hjælpemiddel,help.find_my_hearing_aids.show
find mit andet høreapparat,help.find_my_hearing_aids.show
hvordan søger jeg efter min hjælp?,help.find_my_hearing_aids.show
hvor har jeg lagt mit venstre hjælpemiddel?,help.find_my_hearing_aids.show
jeg har mistet mine høreapparater,help.find_my_hearing_aids.show
jeg kan ikke huske hvor mine hjælpemidler er,help.find_my_hearing_aids.show
jeg kan ikke huske hvor min hjælp er,help.find_my_hearing_aids.show
søg efter mine høreapparater,help.find_my_hearing_aids.show
finde mine hjælpemidler,help.find_my_hearing_aids.show
jeg kan ikke finde mit andet hjælpemiddel,help.find_my_hearing_aids.show
hvordan finder jeg mit høreapparat?,help.find_my_hearing_aids.show
jeg kan ikke huske hvor mit venstre hjælpemiddel er,help.find_my_hearing_aids.show
hvordan søger jeg efter mit høreapparat?,help.find_my_hearing_aids.show
hvor efterlod jeg mit højre hjælpemiddel?,help.find_my_hearing_aids.show
hvor har jeg lagt mine hjælpemidler?,help.find_my_hearing_aids.show
hjælp mig med at finde min hjælp,help.find_my_hearing_aids.show
jeg kan ikke finde mit høreapparat,help.find_my_hearing_aids.show
hvor har jeg lagt mit andet høreapparat?,help.find_my_hearing_aids.show
Jeg kan ikke huske hvor mit venstre høreapparat er,help.find_my_hearing_aids.show
hvordan finder jeg mit venstre hjælpemiddel?,help.find_my_hearing_aids.show
jeg har forlagt min hjælp,help.find_my_hearing_aids.show
find mit andet hjælpemiddel,help.find_my_hearing_aids.show
find mit højre høreapparat,help.find_my_hearing_aids.show
hvordan finder jeg mine høreapparater?,help.find_my_hearing_aids.show
hvordan finder jeg mit højre hjælpemiddel?,help.find_my_hearing_aids.show
jeg kan ikke finde mine høreapparater,help.find_my_hearing_aids.show
jeg har forlagt mine hjælpemidler,help.find_my_hearing_aids.show
jeg kan ikke huske hvor mit andet høreapparat er,help.find_my_hearing_aids.show
hvor efterlod jeg mit andet hjælpemiddel?,help.find_my_hearing_aids.show
jeg har forlagt mit venstre hjælpemiddel,help.find_my_hearing_aids.show
jeg har forlagt mine høreapparater,help.find_my_hearing_aids.show
jeg mistede mit høreapparat,help.find_my_hearing_aids.show
hvor har jeg lagt mit højre høreapparat?,help.find_my_hearing_aids.show
jeg kan ikke finde mit rette hjælpemiddel,help.find_my_hearing_aids.show
jeg mistede min hjælp. kan du hjælpe mig med at finde det?,help.find_my_hearing_aids.show
hvor mange kalorier har jeg brugt til aerobic?,activity.aerobics.query
hvor mange aerobic kalorier,activity.aerobics.query
hvor mange kalorier har jeg forbrændt på aerobic?,activity.aerobics.query
aerobe kalorier,activity.aerobics.query
hvor mange minutter har jeg dyrket aerobic?,activity.aerobics.query
hvor længe har jeg dyrket aerobic?,activity.aerobics.query
aerobic mål,activity.aerobics.query
aktivitetsmål,activity.aerobics.query
har jeg nået mit aktivitetsmål?,activity.aerobics.query
har jeg nået mit aerobic-mål?,activity.aerobics.query
vise mig mit aktivitetsmål?,activity.aerobics.query
hvornår skal jeg bruge voice ai?,help.intelli_voice.show
hvornår skal jeg bruge IntelliVoice?,help.intelli_voice.show
hvor er hjælp til dnn taleforbedring,help.intelli_voice.show
hvordan fungerer intelligent stemme?,help.intelli_voice.show
dnn hjælp til taleforbedring,help.intelli_voice.show
hvordan bruger jeg intelligent stemmefunktion?,help.intelli_voice.show
hvordan man laver intelligent stemme,help.intelli_voice.show
hvad gør denne IntelliVoice?,help.intelli_voice.show
intelligent stemmebrugervejledning,help.intelli_voice.show
hvordan fremfører jeg en intelligent stemme?,help.intelli_voice.show
hvordan virker dnn taleforbedring?,help.intelli_voice.show
hvordan man kører dnn taleforbedring,help.intelli_voice.show
hvor er voice ai?,help.intelli_voice.show
hvordan får jeg adgang til IntelliVoice?,help.intelli_voice.show
hvor ofte skal jeg bruge dnn taleforbedring?,help.intelli_voice.show
hvordan man dnn taleforbedring,help.intelli_voice.show
hvordan man laver dnn taleforbedring,help.intelli_voice.show
hvornår skal jeg bruge intelligent stemme?,help.intelli_voice.show
hvad er voice ai?,help.intelli_voice.show
hvor er voice ai?,help.intelli_voice.show
hvad er intelligent stemme,help.intelli_voice.show
stemme til hjælp,help.intelli_voice.show
hvordan bruger jeg intelligent stemme,help.intelli_voice.show
hvor er dnn taleforbedring?,help.intelli_voice.show
hvordan bruger jeg IntelliVoice,help.intelli_voice.show
kan mine høreapparater bruge dnn taleforbedring,help.intelli_voice.show
hvordan bruger jeg funktionen IntelliVoice?,help.intelli_voice.show
hjælp til IntelliVoice,help.intelli_voice.show
hvornår skal jeg bruge dnn taleforbedring?,help.intelli_voice.show
hvor ofte skal jeg bruge intelligent stemme?,help.intelli_voice.show
hvad gør denne dnn taleforbedring?,help.intelli_voice.show
stemme ai,help.intelli_voice.show
hvordan får jeg adgang til intelligent stemme?,help.intelli_voice.show
hvad er intelligent stemme til,help.intelli_voice.show
hvordan udfører jeg en IntelliVoice?,help.intelli_voice.show
hvor er hjælpen til IntelliVoice,help.intelli_voice.show
hvordan bruger jeg dnn taleforbedringsfunktion?,help.intelli_voice.show
hvor er IntelliVoice?,help.intelli_voice.show
dnn taleforbedring brugervejledning,help.intelli_voice.show
hvor er intelligent stemme?,help.intelli_voice.show
hvordan man kører intelligent stemme,help.intelli_voice.show
hvad er IntelliVoice,help.intelli_voice.show
hvordan udfører jeg en dnn-taleforbedring?,help.intelli_voice.show
intelligent stemmehjælp,help.intelli_voice.show
hvor er hjælp til stemme ai,help.intelli_voice.show
IntelliVoice hjælp,help.intelli_voice.show
hvad er IntelliVoice?,help.intelli_voice.show
hvordan man IntelliVoice,help.intelli_voice.show
hjælp med intelligent stemme,help.intelli_voice.show
hvor er dnn taleforbedring?,help.intelli_voice.show
hvordan virker IntelliVoice?,help.intelli_voice.show
hvor er hjælp til intelligent stemme,help.intelli_voice.show
hvad er dnn taleforbedring til,help.intelli_voice.show
hvor er den intelligente stemme?,help.intelli_voice.show
IntelliVoice brugervejledning,help.intelli_voice.show
hvordan man intelligent stemme,help.intelli_voice.show
hvad er dnn taleforbedring?,help.intelli_voice.show
hvordan bruger jeg dnn taleforbedring,help.intelli_voice.show
hvad gør denne stemme?,help.intelli_voice.show
kan mine høreapparater bruge IntelliVoice,help.intelli_voice.show
hvordan deler jeg mine høreapparatoplysninger?,help.hear_share.show
hvordan bruger man HearShare?,help.hear_share.show
hvordan konfigurerer jeg HearShare?,help.hear_share.show
hvordan tilføjer jeg en anden person med HearShare?,help.hear_share.show
hvordan deler jeg mine wellness-data?,help.hear_share.show
hvordan deler jeg mine høredata?,help.hear_share.show
hvordan inviterer jeg en person med HearShare?,help.hear_share.show
hvordan deler jeg mine aktivitetsdata?,help.hear_share.show
accepterede min søn min HearShare-invitation?,help.hear_share.show
hvordan deler jeg mine høredata?,help.hear_share.show
hvordan deler jeg mine oplysninger med min søn?,help.hear_share.show
hvordan deler jeg mine oplysninger med min kone?,help.hear_share.show
hvordan konfigurerer man HearShare?,help.hear_share.show
hvordan inviterer man en person med HearShare?,help.hear_share.show
hvordan deler jeg mine aktivitetsdata?,help.hear_share.show
hvordan bruger jeg HearShare?,help.hear_share.show
hvordan deler jeg mine oplysninger med min kone?,help.hear_share.show
hvordan deler jeg mine høreapparatoplysninger?,help.hear_share.show
kan min søn bruge HearShare?,help.hear_share.show
hvordan deler jeg mine velværedata?,help.hear_share.show
accepterede de min HearShare-invitation?,help.hear_share.show
hvordan deler jeg mine høreoplysninger med min søn?,help.hear_share.show
hvordan deler jeg mine høreoplysninger med min kone?,help.hear_share.show
skal jeg stå længere for at nå mit mål,activity.stand.query
hvor længe har jeg stået op,activity.stand.query
kan jeg se mit standmål,activity.stand.query
hvor mange minutter har jeg stået,activity.stand.query
hvor mange kalorier forbrændte jeg stående,activity.stand.query
hvor tæt er jeg på mit stående mål.,activity.stand.query
"fortæl mig, hvad mit standmål er",activity.stand.query
har jeg nået mit standmål,activity.stand.query
vis mig mit stående mål,activity.stand.query
stående kalorier,activity.stand.query
kalorier stående,activity.stand.query
vis mig mit standmål,activity.stand.query
hvor meget længere skal jeg stå,activity.stand.query
vis mig hvor længe jeg har stået,activity.stand.query
vis mig min stående historie,activity.stand.query
hvor længe har jeg stået,activity.stand.query
hvor længe har jeg stået,activity.stand.query
hvor længe har jeg stået i denne måned,activity.stand.query
har jeg stået en time,activity.stand.query
stå mål,activity.stand.query
stream fra fjernmikrofonen,streaming.session.start
begynde at streame,streaming.session.start
afspille mikrofonen,streaming.session.start
lytte til mit tv,streaming.session.start
tilslut til fjernbetjeningen,streaming.session.start
lad mig høre fjernsynet,streaming.session.start
stream på,streaming.session.start
jeg vil gerne streame nu,streaming.session.start
stream fjernbetjening,streaming.session.start
start fjernstreaming,streaming.session.start
lytte til mikrofonen,streaming.session.start
lad mig høre mikrofonen,streaming.session.start
jeg vil lytte til oplægsholderen,streaming.session.start
begynde at streame tv til mine høreapparater,streaming.session.start
strøm,streaming.session.start
lytte til tv,streaming.session.start
få mine hjælpemidler til at lytte til fjernmikrofonen,streaming.session.start
afspil tv-stream,streaming.session.start
lad mig høre fjernbetjeningens mikrofon,streaming.session.start
begynde at streame fjernbetjeningen til mine høreapparater,streaming.session.start
lyt til oplægsholderen,streaming.session.start
lad mig høre oplægsholderen,streaming.session.start
tv damp,streaming.session.start
start tv-streaming,streaming.session.start
stream fra mikrofonen,streaming.session.start
opfang tv-streamsignal,streaming.session.start
start stream,streaming.session.start
jeg vil lytte til mit tv,streaming.session.start
spil mig mikrofonen,streaming.session.start
start fjernstreaming,streaming.session.start
slå streaming til,streaming.session.start
streaming,streaming.session.start
spille tv,streaming.session.start
lad mig høre mit tv,streaming.session.start
tilsluttes tv,streaming.session.start
stream tv,streaming.session.start
slå streaming til,streaming.session.start
stream fra fjernmikrofonen,streaming.session.start
start tv-stream,streaming.session.start
"hvor mange kalorier har jeg forbrændt, mens jeg går?",activity.walk.query
kalorier gå,activity.walk.query
"hvor mange kalorier har jeg brugt, mens jeg går?",activity.walk.query
hvor meget har jeg gået i denne uge?,activity.walk.query
hvor langt har jeg gået,activity.walk.query
hvor langt skal jeg gå?,activity.walk.query
skal jeg gå længere for at nå mit mål?,activity.walk.query
hvad er mit vandremål?,activity.walk.query
vise mig min ganghistorie?,activity.walk.query
vis mig hvor længe jeg har gået?,activity.walk.query
er min gangtid?,activity.walk.query
hvor meget har jeg gået i denne uge?,activity.walk.query
hvor meget har jeg gået denne måned?,activity.walk.query
hvor meget har jeg gået?,activity.walk.query
skal jeg gå længere for at nå mit mål?,activity.walk.query
hvor længe har jeg gået.,activity.walk.query
vise mig mit vandremål?,activity.walk.query
hvad er mit gangtal for måneden?,activity.walk.query
hvad er de nye funktioner til?,help.whats_new.show
vis mig et overblik over denne blomstrende app,help.whats_new.show
hvad er nyt i thrive-appen?,help.whats_new.show
hvad er nyt i min app?,help.whats_new.show
hvad er nyt i min thrive-app?,help.whats_new.show
hvad er nyt i appen?,help.whats_new.show
hvordan har ipro ændret sig?,help.whats_new.show
hvad er nyt i denne app?,help.whats_new.show
hvad er ændret i denne nye version?,help.whats_new.show
hvad er nyt i denne trivelige app?,help.whats_new.show
vis mig den hurtige guide,help.whats_new.show
hvad er nyt i denne version af min app?,help.whats_new.show
vis mig et overblik over trives,help.whats_new.show
vis mig en hurtigstartguide,help.whats_new.show
hvad er nyt i denne version?,help.whats_new.show
hvad er ændret i denne nye version af appen?,help.whats_new.show
vis mig en oversigt over ipro,help.whats_new.show
vis mig en oversigt over appen,help.whats_new.show
vis mig en oversigt over denne app,help.whats_new.show
hvad er de nye funktioner i høreapparatet,help.whats_new.show
tag mig til hurtig start,help.whats_new.show
vis mig et overblik over thrive-appen,help.whats_new.show
hvad er nyt med mine høreapparater,help.whats_new.show
hvordan har denne app ændret sig?,help.whats_new.show
hvad er anderledes ved denne app?,help.whats_new.show
vis mig en oversigt over den nye app,help.whats_new.show
hvad er anderledes ved ipro?,help.whats_new.show
hvordan har arten ændret sig?,help.whats_new.show
hvad er anderledes ved trives?,help.whats_new.show
hurtig start,help.whats_new.show
hvad skal jeg vide om denne nye app?,help.whats_new.show
hvordan sletter jeg minder,help.memory_options.show
kan jeg indstille programmet til en placering?,help.memory_options.show
kan jeg oprette et nyt program,help.memory_options.show
kan jeg opsætte geotagging,help.memory_options.show
tilføje maske som en tilpasset hukommelse,help.memory_options.show
hvordan gemmer jeg indstillinger i min hukommelse?,help.memory_options.show
kan jeg nulstille en hukommelse,help.memory_options.show
kan jeg tildele en placering til en hukommelse?,help.memory_options.show
hvordan tildeler jeg en placering til en hukommelse?,help.memory_options.show
Jeg mistede min hukommelse til restauranter og møder,help.memory_options.show
hvordan tilføjer jeg en ny hukommelse?,help.memory_options.show
hvordan geotagger jeg en placering i min hukommelse?,help.memory_options.show
hvordan forbinder jeg en placering til en hukommelse?,help.memory_options.show
hvordan tilpasser jeg min høreapparathukommelse?,help.memory_options.show
