text,intent
what should i learn first,Help_Home
can you change to music,Cmd.MemoryChange
can you switch memory to personal,Cmd.MemoryChange
please set a reminder to refill prescription tomorrow,reminders.add
change program to crowd,Cmd.MemoryChange
isn't the charge for electricity similar to the charge for gasoline,Default Fallback Intent
phone,Default Fallback Intent
search for my phone,Cmd.FindMyPhone
start streaming tv to my hearing aids,Cmd.StreamingStart
please where'd you go,Default Fallback Intent
what is mask mode?,Help_MaskMode
i am heading outdoors switch my program,Cmd.MemoryChange
please heart rate recovery guide,Help_HeartRateRecovery
how do i turn off my headlights,Default Fallback Intent
can you friday,Default Fallback Intent
i can't find my other hearing aid,Help_FindMyHearingAids
can you help with changing programs on my hearing aids,Help_ChangingMemories
how do i turn mask mode on?,Help_MaskMode
listen to it.,Cmd.ListenMessage
why is my left hearing aid not putting out any sound,Help_SelfCheck
i would like to set a reminder,reminders.add
how do i tie a tie,Default Fallback Intent
show me how to put my hearing aid on,Help_InsertDevice
so do i unable to caesar,Default Fallback Intent
track my walk,Cmd.ActivityWalk
my device keeps falling out of my ear,Help_InsertDevice
long time no see,Default Fallback Intent
how do i see how fast my heart recovers,Help_HeartRateRecovery
how does comfort boost work?,Help_DeviceSettings
how do i know if the hearing aids are connected to my thrive app?,Help_Pairing
can i restore default settings,Help_AppSettings
send the movie audio to my hearing aids,Cmd.StreamingStart
can you set to meeting memory,Cmd.MemoryChange
please help with loudness adjustments in my hearing aids,Help_Volume
how does the cros system work,Help_WiCROS
please alex good manasseh. okay. i'll see you back at the desk up here.,Default Fallback Intent
please change to kitchen memory,Cmd.MemoryChange
can you remind me to drink water today,reminders.add
help with intellivoice,Help_IntelliVoice
tell me about the available accessories,Help_Accessories
please turn volume on,Cmd.VolumeUnmute
remind me to pick up joe in 30 minutes,reminders.add
where would i intercept an alert message text?,Help_FallAlert
volume softer,Cmd.VolumeDecrease
help with noise stimulus adjustment on my aids,Help_Tinnitus
please i got a ton of recommendation completely wireless,Default Fallback Intent
my hearing aid won't charge,Help_Battery
what can you help me with,Help_Home
help me understand what they're saying in another language,Cmd.TranslationStart
please change memory to noise,Cmd.MemoryChange
can you i need help pairing my hearing aid to the phone,Help_Pairing
how do i adjust my loudness of the tinnitus volume on the hearing aid?,Help_Tinnitus
write a program of research institute,Default Fallback Intent
stream,Cmd.StreamingStart
can you tinnitus setting,Cmd.MemoryChange
can you switch to worship,Cmd.MemoryChange
can you set memory to work,Cmd.MemoryChange
turn my hearing aid volume up,Cmd.VolumeIncrease
tell me what my stand goal is?,Cmd.ActivityStand
can you pick up tv stream signal,Cmd.StreamingStart
translate help,Help_Translate
calories jogging,Cmd.ActivityRun
show me my stand goal?,Cmd.ActivityStand
does thrive have reminders,Help_Reminder
can you switch to work program,Cmd.MemoryChange
do not let me forget to pick up groceries tonight,reminders.add
please remind me i have a meeting,reminders.add
please turn the volume on,Cmd.VolumeUnmute
how do i cook rice,Default Fallback Intent
can you set program to automatic,Cmd.MemoryChange
can you and that's a sign of war,Default Fallback Intent
where is self-check?,Help_SelfCheck
"hey maggie, ready for telephone.",Default Fallback Intent
help with tinnitus sound adjustments in my hearing aids,Help_Tinnitus
how much distance have i covered today,Cmd.ActivityStep
send voice message,Cmd.SendMessage
how do i reconnect my left hearing aid,Help_Pairing
can you will i hear what is being transcribed?,Help_Transcribe
stream my hearing to someone else,Help_HearShare
turn down my hearing aids,Cmd.VolumeDecrease
hearing aid battery,Cmd.BatteryLevel
restaurant memory,Cmd.MemoryChange
how do i get back to the main screen?,Help_Home
cut the volume,Cmd.VolumeDecrease
show me translate user guide,Help_Translate
explain the settings menu,Help_AppSettings
turn streaming off now,Cmd.StreamingStop
can you train setting,Cmd.MemoryChange
how do i adjust the volume on the hearing aids?,Help_Volume
can you set a reminder for 5 minutes,reminders.add
how do i unpair my hearing aid from my phone?,Help_Pairing
can you the microphone,Default Fallback Intent
please remind me to pick up my car next friday morning,reminders.add
show me an overview of this app,Help_WhatsNew
please set to school memory,Cmd.MemoryChange
help with the activity score,Help_ThriveScore
where is my data backed up,Help_HearingCareAnywhereConnect
stop the tv feed to my hearing aids,Cmd.StreamingStop
send me a reminder to pay the cable bill on march 3,reminders.add
remind me to go to the grocery story every sunday at noon,reminders.add
help me find my other hearing aid,Help_FindMyHearingAids
please where's my google phone,Cmd.FindMyPhone
give me sound again,Cmd.VolumeUnmute
please reminder for today,reminders.add
search android,Cmd.FindMyPhone
by the time khan academy silence,Default Fallback Intent
i'm starting aerobics,Cmd.ActivityAerobics
how do i activate default setting on the hearing aids,Help_DeviceSettings
please help with the home screen,Help_Home
record my aerobic exercise,Cmd.ActivityAerobics
change program to gym,Cmd.MemoryChange
how does intellivoice work,Help_IntelliVoice
how much power do i have left,Cmd.BatteryLevel
can you turn mute off,Cmd.VolumeUnmute
please my other aid is missing,Help_FindMyHearingAids
the sound is too low,Cmd.VolumeIncrease
how do i mute the volume?,Help_Volume
please set to theater program,Cmd.MemoryChange
how can i find out what time it is,Default Fallback Intent
please help with noise stimulus adjustment on my aids,Help_Tinnitus
can my aids get wet,Help_CleanCare
tell me about the intelligent voice feature,Help_IntelliVoice
can the professional adjust my hearing aid remotely?,Help_RemoteProgramming
can you siri,Default Fallback Intent
please go to hell,Default Fallback Intent
how do i read my bpm,Help_HeartRate
please remind me to charge my phone everyday at 11:00 p.m.,reminders.add
please i'd like to know the average airspeed of an unburdened swallow,Default Fallback Intent
tell me a joke,Default Fallback Intent
please mark my last reminder complete,reminders.complete
battery good enough for the evening,Cmd.BatteryLevel
set memory to theater,Cmd.MemoryChange
can you change to restaurant program,Cmd.MemoryChange
please remind me to drink water everyday at 10 in the morning,reminders.add
please more volume please,Cmd.VolumeIncrease
do i need to stand longer to reach my goal?,Cmd.ActivityStand
how does transcribe work?,Help_Transcribe
are there many languages to translate,Help_Translate
can you more volume please,Cmd.VolumeIncrease
i want to be reminded,reminders.add
please i want to talk to my audiologist,Help_RemoteProgramming
max sound,Cmd.VolumeIncrease
please make volume off,Cmd.VolumeMute
can you every week,reminders.add
wednesday,Default Fallback Intent
stop streaming remote to my hearing aids,Cmd.StreamingStop
halt the streaming,Cmd.StreamingStop
help me transcribe,Help_Transcribe
i don’t hear a difference when i change my balance control,Help_WiCROS
how do i change my hearing aid memory?,Help_ChangingMemories
how do i open the data log,Default Fallback Intent
can you my other aid is missing,Help_FindMyHearingAids
can you switch to telephone program,Cmd.MemoryChange
can you remind me to take medicine,reminders.add
how do i adjust the loudness on just the right aid?,Help_Volume
when could i send a manual alert?,Help_FallAlert
how do i change to another program on the hearing aids?,Help_ChangingMemories
start running,Cmd.ActivityRun
turn the sound down,Cmd.VolumeDecrease
can you quiet memory,Cmd.MemoryChange
i need directions,Help_Home
my hearing aids keep cutting out,Help_DeviceSettings
where could i send a manual alert?,Help_FallAlert
take everything to silence,Cmd.VolumeMute
please help me with thive assistant,Help_VoiceAssistant
start translating in french,Cmd.TranslationStart
can you start remote streaming,Cmd.StreamingStart
change to restaurant mode,Cmd.MemoryChange
app version,Help_AppSettings
can you remind me to study tomorrow,reminders.add
switch program to music,Cmd.MemoryChange
siri,Default Fallback Intent
switch to school memory,Cmd.MemoryChange
do you support italian translation,Help_Translate
please remind me of a meeting on the 27th of august,reminders.add
locate the nearest golf course,Default Fallback Intent
can you remember to wake up tomorrow,reminders.add
can you turn up the loudness on my aids,Cmd.VolumeIncrease
turn off the audio streaming,Cmd.StreamingStop
what’s heart rate recovery?,Help_HeartRateRecovery
can you change to noise,Cmd.MemoryChange
remind me at 2:35 p.m. tomorrow to not park in the back parking lot,reminders.add
how do i increase the volume in my left hearing aid?,Help_Volume
what settings does edge mode change,Help_EdgeMode
please locate my wife,Default Fallback Intent
can you i need more volume,Cmd.VolumeIncrease
i'm working out now,Cmd.ActivityExercise
please isn't the charge for electricity similar to the charge for gasoline,Default Fallback Intent
how do i adjust the volume on my hearing aid?,Help_Volume
will it rain tomorrow,Default Fallback Intent
when would i use demo mode,Help_DemoMode
remember to watch,reminders.add
how do i change to a different memory on the aids?,Help_ChangingMemories
where's voice ai?,Help_IntelliVoice
change program,Cmd.MemoryChange
explain how to insert my aids,Help_InsertDevice
please change setting to number one,Cmd.MemoryChange
keep this on my radar,reminders.add
convert what they're saying to text,Cmd.TranscribeStart
how everything's working for us,Default Fallback Intent
how do i get my left hearing aid to stream,Help_Accessories
make sound off,Cmd.VolumeMute
what is intellivoice?,Help_IntelliVoice
how do i reduce the background noise,Help_Customize
is my heart rate normal,Help_HeartRate
change program to restaurant,Cmd.MemoryChange
set an alert for my appointment,reminders.add
how do i change the app language,Help_AppSettings
how do i contact my clinician about an issue?,Help_RemoteProgramming
what are you up to,Default Fallback Intent
check that reminder off the list,reminders.complete
where is the simba,Default Fallback Intent
not so loud,Cmd.VolumeDecrease
remind me to visit my family on thanksgiving day,reminders.add
please switch to outdoors program,Cmd.MemoryChange
send the message,Cmd.SendMessage
benefits of edge mode,Help_EdgeMode
can you unmute my hearing aids,Cmd.VolumeUnmute
i lost my phone make it sound,Cmd.FindMyPhone
how will i know when my hearing care specialist adjusted my aids?,Help_RemoteProgramming
new delhi,Default Fallback Intent
lower the listening level,Cmd.VolumeDecrease
please help me find my iphone,Cmd.FindMyPhone
explain bluetooth pairing,Help_Pairing
unmute,Cmd.VolumeUnmute
don't let me forget my appointment tomorrow at 10 am,reminders.add
can you switch to outdoors program,Cmd.MemoryChange
quiet it please,Cmd.VolumeDecrease
please distance from new jersey,Default Fallback Intent
where should i send a manual alert?,Help_FallAlert
how many calories have i used doing aerobics?,Cmd.ActivityAerobics
how do i switch to music memory?,Help_ChangingMemories
can you remember her,Default Fallback Intent
will it know if i fall over,Help_FallAlert
please i said other program,Default Fallback Intent
how do i use edge mode?,Help_EdgeMode
please drop the volume by 50%,Cmd.VolumeDecrease
help with tinnitus volume adjustments,Help_Tinnitus
where do i see steps and exercise together,Help_Health
start my workout,Cmd.ActivityExercise
show my aerobics progress,Cmd.ActivityAerobics
i need help with streaming.,Help_Accessories
speech to text help,Help_Transcribe
switch to meeting program,Cmd.MemoryChange
how do i turn off a reminder,Help_Reminder
please intelligent voice user guide,Help_IntelliVoice
sound is crackling in my hearing aids,Help_DeviceSettings
how do i use voice assistant,Help_VoiceAssistant
please remind me to pick up my prescription this afternoon,reminders.add
return the sound to my aids,Cmd.VolumeUnmute
i'm in a big echoey room now,Cmd.MemoryChange
change memory to four,Cmd.MemoryChange
can you i misplaced my hearing aids,Help_FindMyHearingAids
stop streaming from my phone,Cmd.StreamingStop
can you the score of the minnesota twins game,Default Fallback Intent
change to car program,Cmd.MemoryChange
what does the hearing aid look like when it is in my ear?,Help_InsertDevice
how long have i stood this month?,Cmd.ActivityStand
i can’t get my hearing aid on,Help_InsertDevice
calories biking,Cmd.ActivityCycle
set setting to three,Cmd.MemoryChange
please change program to theater,Cmd.MemoryChange
change to personal,Cmd.MemoryChange
my aid keeps working its way out,Help_InsertDevice
how do i set up cros,Help_WiCROS
help me understand this,Default Fallback Intent
turn on first plug,Default Fallback Intent
write this down so i remember,reminders.add
finish this reminder.,reminders.complete
particular product you wanted to check specifically,Default Fallback Intent
change to quiet program,Cmd.MemoryChange
where’s the heart rate recovery feature?,Help_HeartRateRecovery
how do i find my hearing aid?,Help_FindMyHearingAids
did i hit my step goal,Cmd.ActivityStep
what does the translate feature do,Help_Translate
can you change to speech,Cmd.MemoryChange
turn down my left aid,Cmd.VolumeDecrease
how do i change programs on my aid?,Help_ChangingMemories
can you calories standing,Cmd.ActivityStand
hurt my ears please,Cmd.VolumeDecrease
can you change to crowd program,Cmd.MemoryChange
special tools needed to clean hearing aids,Help_CleanCare
please help with tinnitus stimulus adjustment on my aid,Help_Tinnitus
how do i update my app preferences,Help_AppSettings
can you i lost my aid. can you help me find it?,Help_FindMyHearingAids
how good is my heart rate recovery,Help_HeartRateRecovery
please set reminder for 7 a.m. tomorrow about dinner please,reminders.add
speech memory,Cmd.MemoryChange
tell me a fun fact,Default Fallback Intent
change to office program,Cmd.MemoryChange
can you change memory to music,Cmd.MemoryChange
remind me to call someone every day at 4 p.m.,reminders.add
can you remind me to take medicine today at 5 p.m.,reminders.add
bye,Default Fallback Intent
can you set reminder buy milk on november 11 at 5 p.m.,reminders.add
how do i set the program to this location?,Help_MemoryOptions
can you start translation to german,Cmd.TranslationStart
i can't take how loud this is,Cmd.VolumeDecrease
please switch to gym program,Cmd.MemoryChange
how should i start a manual alert message?,Help_FallAlert
battery remaining,Cmd.BatteryLevel
can you change to everyday,Cmd.MemoryChange
please program number two,Cmd.MemoryChange
track my standing,Cmd.ActivityStand
translate what i'm hearing,Cmd.TranslationStart
where is the adjustment for the transmitter and receiver?,Help_WiCROS
can you help me with voice assistant,Help_VoiceAssistant
play tv,Cmd.StreamingStart
can you i want to listen to my tv,Cmd.StreamingStart
how do i change to another program on the aid?,Help_ChangingMemories
please set program to golf,Cmd.MemoryChange
tell me what how much do i owe you is in español,Cmd.TranslationStart
play the tv through my hearing aids,Cmd.StreamingStart
how do i create my own memory for my aid?,Help_MemoryOptions
please it's different both of them are different,Default Fallback Intent
how far have i ran?,Cmd.ActivityRun
please remind me about the teacher meeting on friday,reminders.add
listen again.,Cmd.ListenMessage
i cannot find my other aid,Help_FindMyHearingAids
modeling agency,Default Fallback Intent
please help with changing memories on my aid,Help_ChangingMemories
please direction of the sound,Default Fallback Intent
stream from the microphone,Cmd.StreamingStart
can you help with changing memories using the thrive app,Help_ChangingMemories
create a reminder to take medicine today at 8 p.m.,reminders.add
please program number three,Cmd.MemoryChange
receiver,Help_WiCROS
how do rockets work?,Default Fallback Intent
set to work memory,Cmd.MemoryChange
can you locate my other hearing aid,Help_FindMyHearingAids
how do i clean my hearing aids,Help_CleanCare
are foreign languages supported,Help_Translate
how do i verify my aids are working,Help_SelfCheck
change setting to number four,Cmd.MemoryChange
i need stronger audio,Cmd.VolumeIncrease
my left ear doesn't work good,Help_SelfCheck
remind me at noon,reminders.add
switch memory to school,Cmd.MemoryChange
set an alert so i don't miss it,reminders.add
what percentage remains?,Cmd.BatteryLevel
i can't find my handset ring it,Cmd.FindMyPhone
louder please,Cmd.VolumeIncrease
please switch to golf program,Cmd.MemoryChange
please turn up volume,Cmd.VolumeIncrease
can i try the app without my hearing aids,Help_DemoMode
guide me on volume adjustment,Help_Volume
can you it was a specialist contact 800-3334.,Default Fallback Intent
can you i remember all that took,Default Fallback Intent
please help me transcribe,Help_Transcribe
how do i restore default app settings,Help_AppSettings
how do i sync my thrive app settings?,Help_HearingCareAnywhereConnect
can you i need to talk t to my audiologist,Help_RemoteProgramming
how do i charge my hearing aid ric,Help_Battery
how do i turn up the tv sound?,Help_Accessories
can you switch to program number two,Cmd.MemoryChange
everything is coming in too hot,Cmd.VolumeDecrease
how to dnn speech enhancement,Help_IntelliVoice
can you switch to home program,Cmd.MemoryChange
can you help with changing programs on my aids,Help_ChangingMemories
track my dance workout,Cmd.ActivityAerobics
how do i start streaming from the accessories?,Help_Accessories
how do i increase high pitch?,Help_Customize
can you guide me?,Help_Home
can you switch to car,Cmd.MemoryChange
where is intellivoice?,Help_IntelliVoice
my calorie total,Cmd.ActivityCalories
how does remote care connect work,Help_HearingCareAnywhereConnect
riley's a manager connected scott.,Default Fallback Intent
decrease volume in my hearing aids,Cmd.VolumeDecrease
how do i increase the volume in my aids?,Help_Volume
track my heart rate,Help_HeartRate
can you add mask as a customized memory,Help_MemoryOptions
please mute my hearing aids,Cmd.VolumeMute
lost android phone,Cmd.FindMyPhone
what's the firmware version of my aids?,Help_DeviceSettings
set memory to golf,Cmd.MemoryChange
please i need help pairing the hearing aids to my phone,Help_Pairing
please the hearing innovation expo is a global event hosted by starkey hearing technologies,Default Fallback Intent
make my aid silent,Cmd.VolumeMute
how do i improve my body score?,Help_ThriveScore
how do i adjust the loudness on just one aid?,Help_Volume
please turn on first plug,Default Fallback Intent
i'm completely lost in here,Help_Home
mute,Cmd.VolumeMute
can you alexa turn off porch light,Default Fallback Intent
i can't remember where i left them,Help_FindMyHearingAids
please help with volume changes in my aids,Help_Volume
how many minutes have i been doing aerobics?,Cmd.ActivityAerobics
set reminder for 25th november,reminders.add
capture my aerobics class,Cmd.ActivityAerobics
can you connect right hearing aid,Help_Pairing
tell me about mask mode,Help_MaskMode
can you new delhi,Default Fallback Intent
how do i tag a location to my memory?,Help_MemoryOptions
how will i know when my professional adjusted my hearing aid?,Help_RemoteProgramming
it's too low turn it up,Cmd.VolumeIncrease
can you turn volume up,Cmd.VolumeIncrease
how do i search for my hearing aid?,Help_FindMyHearingAids
i'm getting too much sound,Cmd.VolumeDecrease
how do i activate edge mode,Help_EdgeMode
check cashing,Default Fallback Intent
can you set setting to four,Cmd.MemoryChange
help with changing programs on my hearing aids,Help_ChangingMemories
can you switch to meeting,Cmd.MemoryChange
please remind me to work out,reminders.add
can you help with changing programs using my app,Help_ChangingMemories
automatic program,Cmd.MemoryChange
how many languages are in translate?,Help_Translate
please switch to quiet program,Cmd.MemoryChange
please switch to program number two,Cmd.MemoryChange
set program to school,Cmd.MemoryChange
change to telephone program,Cmd.MemoryChange
please set memory to mask,Cmd.MemoryChange
show me my standing history?,Cmd.ActivityStand
can thrive set reminder,Help_Reminder
can you my right hearing aid is at 0%,Default Fallback Intent
how can i ask thrive to do things for me,Help_VoiceAssistant
please tap and then you see like restaurant where you as a question sure you can set it to different mode so you can hear better,Default Fallback Intent
i want to go for a run,Cmd.ActivityRun
can you remind me about exams every friday at 7 p.m.,reminders.add
remember how to do it,Default Fallback Intent
i need help pairing my hearing aid to the phone,Help_Pairing
transcribe this meeting,Cmd.TranscribeStart
how do i turn on the soothing sound,Help_Tinnitus
which room did i leave my aid in,Help_FindMyHearingAids
disable my hearing aids,Cmd.VolumeMute
play some music,Default Fallback Intent
can you set program to everyday,Cmd.MemoryChange
i lost my hearing aids,Help_FindMyHearingAids
i just sat down somewhere really loud,Cmd.MemoryChange
i cannot find my hearing aids,Help_FindMyHearingAids
can you turn off source plugs,Default Fallback Intent
how do i fine tune my sound preferences,Help_Customize
how far is the nearest store,Default Fallback Intent
change to home,Cmd.MemoryChange
can you help with changing memories using the app,Help_ChangingMemories
please put hearing aids in auditorium setting,Cmd.MemoryChange
my battery dies too quickly,Help_Battery
guide me on switching profiles,Help_ChangingMemories
can you remember to wash my car,reminders.add
can you i can't hear anything,Default Fallback Intent
change to speech memory,Cmd.MemoryChange
capture this talk as text,Cmd.TranscribeStart
please he did just change it,Default Fallback Intent
will they survive the evening?,Cmd.BatteryLevel
direction of the sound,Default Fallback Intent
what translation languages are available?,Help_Translate
please change program to automatic,Cmd.MemoryChange
replay my message.,Cmd.ListenMessage
please right here does not work,Help_SelfCheck
what is my step count for the month,Cmd.ActivityStep
please smile so we're going to go to that,Default Fallback Intent
how do i know if my hearing aids are connected to my thrive app?,Help_Pairing
can you disable my hearing aids,Cmd.VolumeMute
please switch to music program,Cmd.MemoryChange
please change to automatic program,Cmd.MemoryChange
please help with changing programs on my phone,Help_ChangingMemories
please set program to restaurant,Cmd.MemoryChange
can you and so now the what happens is if it is in streaming mode cuz waiting for you to ask a question,Default Fallback Intent
can you pub setting,Cmd.MemoryChange
how do i access intelligent voice?,Help_IntelliVoice
help with changing memories on the phone,Help_ChangingMemories
i need help changing between my programs,Help_ChangingMemories
how do i customize my hearing aid memories?,Help_MemoryOptions
can you restaurant setting,Cmd.MemoryChange
please remind me that i have a doctor's appointment,reminders.add
cleaning and care help,Help_CleanCare
no sound whatsoever please,Cmd.VolumeMute
play last message,Cmd.ListenMessage
how to change memory,Help_ChangingMemories
can i go to a different program?,Help_ChangingMemories
can you start translating in french,Cmd.TranslationStart
please remind me to drink water later today at 5 p.m.,reminders.add
how far have i walked,Cmd.ActivityWalk
how do i mute the sound?,Help_Volume
where do i find recovery data,Help_HeartRateRecovery
can you change setting to four,Cmd.MemoryChange
leave a voice message,Cmd.SendMessage
please remember to wake up at 7 a.m.,reminders.add
please change memory to mask,Cmd.MemoryChange
how can i change the smart assistant settings?,Help_AppSettings
can you set to 90% volume,Cmd.VolumeIncrease
where do my health metrics show,Help_Health
please switch to quiet,Cmd.MemoryChange
can you show me my activity goal?,Cmd.ActivityAerobics
can you pairing my aids with my phone,Help_Pairing
lay down here,Default Fallback Intent
what is intelligent voice for,Help_IntelliVoice
how long have i been exercising?,Cmd.ActivityExercise
memory number one,Cmd.MemoryChange
switch memory to gym,Cmd.MemoryChange
how do i access demo mode?,Help_DemoMode
stream remote,Cmd.StreamingStart
turn down the volume in my right hearing aid,Cmd.VolumeDecrease
right,Default Fallback Intent
what is the temperature,Default Fallback Intent
how will i know if i've received new settings?,Help_RemoteProgramming
is tinnitus in the app?,Help_Tinnitus
please help with pairing my aids,Help_Pairing
how do i change to a different memory on the hearing aids?,Help_ChangingMemories
message this contact,Cmd.SendMessage
locate,Default Fallback Intent
help me hear better,Cmd.VolumeIncrease
please change to golf,Cmd.MemoryChange
please riley's a manager connected scott.,Default Fallback Intent
can you isn't the charge for electricity similar to the charge for gasoline,Default Fallback Intent
where would i intercept a fall alert message?,Help_FallAlert
can you remind me to pick up my prescription wednesday at 5 p.m.,reminders.add
find my right aid,Help_FindMyHearingAids
can you monthly,Default Fallback Intent
please help with the main screen,Help_Home
can you turn down the sound,Cmd.VolumeDecrease
please raise up the volume,Cmd.VolumeIncrease
where do i initiate a manual alert message?,Help_FallAlert
please remind me to take medication today at 5 p.m.,reminders.add
set memory to one,Cmd.MemoryChange
set an doctors appointment for tomorrow at 10 am,reminders.add
how to change my health goals?,Help_Health
hearing aid doesn't work,Help_SelfCheck
master memory,Cmd.MemoryChange
message my husband,Cmd.SendMessage
please change to master,Cmd.MemoryChange
please syracuse a bad home,Default Fallback Intent
what's wrong,Default Fallback Intent
please turn the lights on,Default Fallback Intent
hearing aids,Default Fallback Intent
can you help i fallen and i can't get up,Help_FallAlert
explain the heart rate feature,Help_HeartRate
remind me about dinner at six,reminders.add
remind me to watch,reminders.add
can you turn off toshiba,Default Fallback Intent
volume up right aid,Cmd.VolumeIncrease
what is the highest mountain in new zealand,Default Fallback Intent
what does edge mode do,Help_EdgeMode
how do i adjust my tinnitus masker on my right aid?,Help_Tinnitus
change to tinnitus memory,Cmd.MemoryChange
what is good morning in russian,Cmd.TranslationStart
please change to theater program,Cmd.MemoryChange
give me a recipe for dinner,Default Fallback Intent
how will i know when my audiologist adjusted my hearing aids?,Help_RemoteProgramming
please more volume,Cmd.VolumeIncrease
how do i check what accessories i have paired?,Help_Accessories
record my steps,Cmd.ActivityStep
please pairing my aids with my phone,Help_Pairing
please switch program to crowd,Cmd.MemoryChange
what is the temperature,Default Fallback Intent
tell me what how much do i owe you would be in español,Cmd.TranslationStart
pretty sure that's mine but i can't put it on now,Default Fallback Intent
guide me on edge mode,Help_EdgeMode
please remember to wash my car,reminders.add
please hearing aid is not work,Help_SelfCheck
assistant professor jobs,Default Fallback Intent
please unmute the aids,Cmd.VolumeUnmute
can you i want to create a new memory?,Help_MemoryOptions
the sound is piercing,Cmd.VolumeDecrease
please set setting to two,Cmd.MemoryChange
can you the hearing innovation expo is a global event hosted by starkey hearing technologies,Default Fallback Intent
remind me about dinner at 15 p.m.,reminders.add
can i change the name of the accessory?,Help_Accessories
