text,intent
where is my ios phone,find.phone.locate
find phone,find.phone.locate
phone missing,find.phone.locate
locate android phone,find.phone.locate
detect android phone,find.phone.locate
detect iphone,find.phone.locate
where's my phone,find.phone.locate
iphone missing,find.phone.locate
where's my iphone,find.phone.locate
discover telephone,find.phone.locate
find iphone,find.phone.locate
locate iphone,find.phone.locate
lost phone,find.phone.locate
discover phone,find.phone.locate
help me find my iphone,find.phone.locate
find my android,find.phone.locate
where is my apple phone,find.phone.locate
where is my cell phone,find.phone.locate
detect phone,find.phone.locate
show me where my telephone is,find.phone.locate
where did i put my phone,find.phone.locate
where iphone,find.phone.locate
discover android phone,find.phone.locate
discover iphone,find.phone.locate
lost android phone,find.phone.locate
i can't find my android phone,find.phone.locate
how many calories did i burn working out,activity.exercise.query
what is my exercise goal,activity.exercise.query
how long did i work out,activity.exercise.query
calories exercise,activity.exercise.query
how long have i been working out,activity.exercise.query
how many calories did i use working out,activity.exercise.query
exercise goal,activity.exercise.query
show me my exercise goal,activity.exercise.query
show me my exercise goal?,activity.exercise.query
how long have i been exercising,activity.exercise.query
how long have i been exercising?,activity.exercise.query
how many calories did i burn while exercising,activity.exercise.query
have i reached my exercise goal,activity.exercise.query
have i reached my exercise goal?,activity.exercise.query
how much longer do i need to exercise today,activity.exercise.query
how much longer do i need to exercise today?,activity.exercise.query
work out goal,activity.exercise.query
hearing aid volume up,device.volume.increase
increase the right hearing aid,device.volume.increase
turn up volume,device.volume.increase
raise the volume up,device.volume.increase
increase the volume in my hearing aids,device.volume.increase
go up in volume,device.volume.increase
i want more volume,device.volume.increase
increase the volume in my aids,device.volume.increase
max loudness,device.volume.increase
more volume on hearing aid,device.volume.increase
maximum loudness,device.volume.increase
maximum volume,device.volume.increase
increase volume in my hearing aids,device.volume.increase
volume up right aid,device.volume.increase
set to 80% volume,device.volume.increase
increase the left hearing aid,device.volume.increase
maximum sound,device.volume.increase
adjust right ear for higher sound,device.volume.increase
volume up left aid,device.volume.increase
pump up the volume,device.volume.increase
set to 100% volume,device.volume.increase
raise up the volume,device.volume.increase
make volume louder,device.volume.increase
turn volume up,device.volume.increase
turn my left hearing aid up,device.volume.increase
volume louder,device.volume.increase
set to 90% volume,device.volume.increase
turn up the volume in my right hearing aid,device.volume.increase
volume increase,device.volume.increase
it's too low turn it up,device.volume.increase
turn up the loudness on my aids,device.volume.increase
turn up my right aid,device.volume.increase
turn up my hearing aids,device.volume.increase
turn my hearing aids up,device.volume.increase
turn the sound up,device.volume.increase
my volume is too soft,device.volume.increase
turn up the volume on the hearing aid,device.volume.increase
make the sound higher,device.volume.increase
more volume please,device.volume.increase
increase the volume,device.volume.increase
turn my right hearing aid up,device.volume.increase
turn up the volume,device.volume.increase
turn up the loudness on my hearing aid,device.volume.increase
please more volume,device.volume.increase
turn up the loudness on my hearing aids,device.volume.increase
raise volume,device.volume.increase
increase the loudness in my aids,device.volume.increase
turn the volume up,device.volume.increase
increase volume,device.volume.increase
what percentage of my step goal have i taken today,activity.step.query
what percentage of my step goal have i taken today?,activity.step.query
how many steps calories,activity.step.query
show me my step goal,activity.step.query
show me my step goal?,activity.step.query
how much distance have i covered today,activity.step.query
step goal,activity.step.query
step goal?,activity.step.query
how many steps have i taken this week,activity.step.query
how many steps have i taken this week?,activity.step.query
can i see my step goal,activity.step.query
can i see my step goal?,activity.step.query
how many steps have i taken,activity.step.query
tell me what my step goal is,activity.step.query
tell me what my step goal is?,activity.step.query
how many more steps do i need today,activity.step.query
how many more steps do i need today?,activity.step.query
show me my step count,activity.step.query
show me my step count?,activity.step.query
how many calories did i burn with my steps,activity.step.query
calories steps,activity.step.query
what is my step count for the month,activity.step.query
what is my step count for the month?,activity.step.query
steps taken,activity.step.query
steps taken?,activity.step.query
what is my step count,activity.step.query
what is my step count?,activity.step.query
step calories,activity.step.query
i can't remember where my other aid is,help.find_my_hearing_aids.show
how do i locate my right hearing aid?,help.find_my_hearing_aids.show
where is my hearing aid?,help.find_my_hearing_aids.show
why can't you find the left hearing aid it is in my ear and working fine?,help.find_my_hearing_aids.show
i can't find my left hearing aid,help.find_my_hearing_aids.show
where is my right aid?,help.find_my_hearing_aids.show
my hearing aids are missing,help.find_my_hearing_aids.show
my other aid is missing,help.find_my_hearing_aids.show
find my right aid,help.find_my_hearing_aids.show
locate my aid,help.find_my_hearing_aids.show
where is my aid?,help.find_my_hearing_aids.show
where is my other aid?,help.find_my_hearing_aids.show
my left aid is missing,help.find_my_hearing_aids.show
i cannot find my aid,help.find_my_hearing_aids.show
how do i search for my other hearing aid?,help.find_my_hearing_aids.show
where did i put my hearing aid?,help.find_my_hearing_aids.show
help me find my left hearing aid,help.find_my_hearing_aids.show
i cannot remember where my hearing aids are,help.find_my_hearing_aids.show
locate my other hearing aid,help.find_my_hearing_aids.show
i misplaced my right aid,help.find_my_hearing_aids.show
help me find my aids,help.find_my_hearing_aids.show
i can't find my other hearing aid,help.find_my_hearing_aids.show
how do i know where my aids are?,help.find_my_hearing_aids.show
where did i place my hearing aids?,help.find_my_hearing_aids.show
where are my aids?,help.find_my_hearing_aids.show
where did i place my right hearing aid?,help.find_my_hearing_aids.show
where is my left aid?,help.find_my_hearing_aids.show
where did i put my other aid?,help.find_my_hearing_aids.show
i cannot find my right hearing aid,help.find_my_hearing_aids.show
find my right hearing aid,help.find_my_hearing_aids.show
i lost my hearing aids. can you help me find them?,help.find_my_hearing_aids.show
i can't find my hearing aids,help.find_my_hearing_aids.show
where did i leave my left hearing aid?,help.find_my_hearing_aids.show
help me find my hearing aids,help.find_my_hearing_aids.show
my hearing aid is missing,help.find_my_hearing_aids.show
find my left hearing aid,help.find_my_hearing_aids.show
how do i locate my aid?,help.find_my_hearing_aids.show
look for my hearing aids,help.find_my_hearing_aids.show
i can't find my right hearing aid,help.find_my_hearing_aids.show
i can't remember where my aids are,help.find_my_hearing_aids.show
where did i leave my hearing aid?,help.find_my_hearing_aids.show
where did i leave my left aid?,help.find_my_hearing_aids.show
how do i locate my other hearing aid?,help.find_my_hearing_aids.show
where did i place my aid?,help.find_my_hearing_aids.show
how do i search for my other aid?,help.find_my_hearing_aids.show
locate my hearing aid,help.find_my_hearing_aids.show
where did i leave my hearing aids?,help.find_my_hearing_aids.show
i cannot find my right aid,help.find_my_hearing_aids.show
find my other hearing aid,help.find_my_hearing_aids.show
how do i search for my aid?,help.find_my_hearing_aids.show
where did i put my left aid?,help.find_my_hearing_aids.show
i've lost my hearing aids,help.find_my_hearing_aids.show
i can't remember where my aid is,help.find_my_hearing_aids.show
search for my hearing aids,help.find_my_hearing_aids.show
how do i find my hearing aid?,help.find_my_hearing_aids.show
i can't remember where my left aid is,help.find_my_hearing_aids.show
how do i search for my hearing aid?,help.find_my_hearing_aids.show
where did i leave my right aid?,help.find_my_hearing_aids.show
where did i put my aids?,help.find_my_hearing_aids.show
help me find my aid,help.find_my_hearing_aids.show
where did i put my other hearing aid?,help.find_my_hearing_aids.show
i cannot remember where my left hearing aid is,help.find_my_hearing_aids.show
how do i locate my left aid?,help.find_my_hearing_aids.show
i misplaced my aid,help.find_my_hearing_aids.show
locate my other aid,help.find_my_hearing_aids.show
locate my right hearing aid,help.find_my_hearing_aids.show
how do i find my hearing aids?,help.find_my_hearing_aids.show
how do i locate my right aid?,help.find_my_hearing_aids.show
i cannot find my hearing aids,help.find_my_hearing_aids.show
i can't remember where my other hearing aid is,help.find_my_hearing_aids.show
where did i leave my other aid?,help.find_my_hearing_aids.show
i misplaced my left aid,help.find_my_hearing_aids.show
i misplaced my hearing aids,help.find_my_hearing_aids.show
i lost my hearing aid,help.find_my_hearing_aids.show
where did i put my right hearing aid?,help.find_my_hearing_aids.show
i can't find my right aid,help.find_my_hearing_aids.show
i lost my aid. can you help me find it?,help.find_my_hearing_aids.show
how many calories have i used doing aerobics?,activity.aerobics.query
how many aerobics calories,activity.aerobics.query
how many calories have i burned doing aerobics?,activity.aerobics.query
aerobic calories,activity.aerobics.query
how many minutes have i been doing aerobics?,activity.aerobics.query
aerobics goal,activity.aerobics.query
activity goal,activity.aerobics.query
have i reached my aerobics goal?,activity.aerobics.query
show me my activity goal?,activity.aerobics.query
when should i use voice ai?,help.intelli_voice.show
when should i use intellivoice?,help.intelli_voice.show
when should i use intellivoice,help.intelli_voice.show
where is help for dnn speech enhancement,help.intelli_voice.show
how does intelligent voice work?,help.intelli_voice.show
dnn speech enhancement help,help.intelli_voice.show
how do i use intelligent voice feature?,help.intelli_voice.show
how to do intelligent voice,help.intelli_voice.show
what does this intellivoice do?,help.intelli_voice.show
intelligent voice user guide,help.intelli_voice.show
how to run dnn speech enhancement,help.intelli_voice.show
where is voice ai?,help.intelli_voice.show
how do i access intellivoice?,help.intelli_voice.show
how often should i use dnn speech enhancement?,help.intelli_voice.show
how to dnn speech enhancement,help.intelli_voice.show
how to do dnn speech enhancement,help.intelli_voice.show
when should i use intelligent voice?,help.intelli_voice.show
what is voice ai?,help.intelli_voice.show
where's voice ai?,help.intelli_voice.show
what is intelligent voice,help.intelli_voice.show
voice ai help,help.intelli_voice.show
how do i use intelligent voice,help.intelli_voice.show
where is dnn speech enhancement?,help.intelli_voice.show
how do i use intellivoice,help.intelli_voice.show
can my hearing aids use dnn speech enhancement,help.intelli_voice.show
help with intellivoice,help.intelli_voice.show
how often should i use intelligent voice?,help.intelli_voice.show
what does this dnn speech enhancement do?,help.intelli_voice.show
voice ai,help.intelli_voice.show
how do i access intelligent voice?,help.intelli_voice.show
what is intelligent voice for,help.intelli_voice.show
how do i perform a intellivoice?,help.intelli_voice.show
where is help for intellivoice,help.intelli_voice.show
how do i use dnn speech enhancement feature?,help.intelli_voice.show
where is intellivoice?,help.intelli_voice.show
dnn speech enhancement user guide,help.intelli_voice.show
how to run intelligent voice,help.intelli_voice.show
what is intellivoice,help.intelli_voice.show
what is intellivoice?,help.intelli_voice.show
how do i perform a dnn speech enhancement?,help.intelli_voice.show
intelligent voice help,help.intelli_voice.show
where is help for voice ai,help.intelli_voice.show
intellivoice help,help.intelli_voice.show
how to intellivoice,help.intelli_voice.show
help with intelligent voice,help.intelli_voice.show
where's dnn speech enhancement?,help.intelli_voice.show
how does intellivoice work?,help.intelli_voice.show
how does intellivoice work,help.intelli_voice.show
where is help for intelligent voice,help.intelli_voice.show
what is dnn speech enhancement for,help.intelli_voice.show
intellivoice user guide,help.intelli_voice.show
how to intelligent voice,help.intelli_voice.show
what is dnn speech enhancement?,help.intelli_voice.show
what is dnn speech enhancement,help.intelli_voice.show
what does this voice ai do?,help.intelli_voice.show
can my hearing aids use intellivoice,help.intelli_voice.show
how do i share my hearing aid info?,help.hear_share.show
how to use hearshare?,help.hear_share.show
how do i set up hearshare?,help.hear_share.show
how do i add another person with hearshare?,help.hear_share.show
how to share my wellness data?,help.hear_share.show
how do i share my hearing data?,help.hear_share.show
how do i invite a person with hearshare?,help.hear_share.show
how do i share my activity data?,help.hear_share.show
how to share my hearing data?,help.hear_share.show
how do i share my information with my son?,help.hear_share.show
how to share my information with my wife?,help.hear_share.show
how to set up hearshare?,help.hear_share.show
how to invite a person with hearshare?,help.hear_share.show
how do i share my information with my wife?,help.hear_share.show
how to share my hearing aid info?,help.hear_share.show
can my son use hearshare?,help.hear_share.show
how do i share my welness data?,help.hear_share.show
how to share my hearing information with my son?,help.hear_share.show
do i need to stand longer to reach my goal,activity.stand.query
do i need to stand longer to reach my goal?,activity.stand.query
how long have i been standing up,activity.stand.query
how long have i been standing up?,activity.stand.query
can i see my stand goal,activity.stand.query
can i see my stand goal?,activity.stand.query
how many minutes have i been standing,activity.stand.query
how many calories did i burn standing,activity.stand.query
how close am i to my standing goal.,activity.stand.query
tell me what my stand goal is,activity.stand.query
tell me what my stand goal is?,activity.stand.query
have i reached my stand goal,activity.stand.query
have i reached my stand goal?,activity.stand.query
show me my standing goal,activity.stand.query
show me my standing goal?,activity.stand.query
standing calories,activity.stand.query
calories standing,activity.stand.query
show me my stand goal,activity.stand.query
show me my stand goal?,activity.stand.query
how much longer do i need to stand,activity.stand.query
how much longer do i need to stand?,activity.stand.query
show me how long i've stood,activity.stand.query
show me how long i've stood?,activity.stand.query
show me my standing history,activity.stand.query
show me my standing history?,activity.stand.query
how long have i stood,activity.stand.query
how long have i been standing,activity.stand.query
how long have i been standing?,activity.stand.query
how long have i stood this month,activity.stand.query
how long have i stood this month?,activity.stand.query
have i stood an hour,activity.stand.query
have i stood an hour?,activity.stand.query
stand goal,activity.stand.query
stand goal?,activity.stand.query
stream from the remote microphone,streaming.session.start
start streaming,streaming.session.start
play the microphone,streaming.session.start
listen to my tv,streaming.session.start
connect to remote,streaming.session.start
i'd like to stream now,streaming.session.start
stream remote,streaming.session.start
start remote stream,streaming.session.start
let me hear the microphone,streaming.session.start
i want to listen to the presenter,streaming.session.start
start streaming tv to my hearing aids,streaming.session.start
stream,streaming.session.start
listen to the tv,streaming.session.start
play tv stream,streaming.session.start
start streaming remote to my hearing aids,streaming.session.start
listen to the presenter,streaming.session.start
let me hear the presenter,streaming.session.start
tv steam,streaming.session.start
stream from the microphone,streaming.session.start
start stream,streaming.session.start
i want to listen to my tv,streaming.session.start
play me the microphone,streaming.session.start
start remote streaming,streaming.session.start
turn streaming on,streaming.session.start
streaming,streaming.session.start
play tv,streaming.session.start
stream tv,streaming.session.start
turn on streaming,streaming.session.start
stream from the remote mic,streaming.session.start
start tv stream,streaming.session.start
calories walking,activity.walk.query
how many calories have i used while walking?,activity.walk.query
how much walking have i done this week?,activity.walk.query
how far have i walked,activity.walk.query
how far do i have to walk?,activity.walk.query
do i need to walk farther to reach my goal?,activity.walk.query
what is my walking goal?,activity.walk.query
show me my walking history?,activity.walk.query
my walking time is?,activity.walk.query
how much have i walked this week?,activity.walk.query
how much have i walked?,activity.walk.query
do i need to walk longer to reach my goal?,activity.walk.query
how long have i walked.,activity.walk.query
what are the new features for?,help.whats_new.show
what's new in the thrive app?,help.whats_new.show
what's new in my app?,help.whats_new.show
what's new in my thrive app?,help.whats_new.show
what's new in the app?,help.whats_new.show
what's new in the app,help.whats_new.show
how has ipro changed?,help.whats_new.show
what's new in this app?,help.whats_new.show
what's changed in this new version?,help.whats_new.show
what's new in this thrive app?,help.whats_new.show
show me the quick guide,help.whats_new.show
what's new in this version of my app?,help.whats_new.show
show me an overview of thrive,help.whats_new.show
what's new in this version?,help.whats_new.show
what's changed in this new version of the app?,help.whats_new.show
show me an overview of ipro,help.whats_new.show
show me an overview of the app,help.whats_new.show
show me an overview of this app,help.whats_new.show
take me to quick start,help.whats_new.show
show me an overview of the thrive app,help.whats_new.show
what's new with my hearing aids,help.whats_new.show
how has this app changed?,help.whats_new.show
what's different about this app?,help.whats_new.show
show me a summary of new app,help.whats_new.show
how has kind changed?,help.whats_new.show
quick start,help.whats_new.show
what do i need to know about this new app?,help.whats_new.show
how do i delete memories,help.memory_options.show
can i set the program to a location?,help.memory_options.show
can i create a new program,help.memory_options.show
can i setup geotagging,help.memory_options.show
add mask as a customized memory,help.memory_options.show
how do i save settings to my memory?,help.memory_options.show
can i reset a memory,help.memory_options.show
can i assign a location to a memory?,help.memory_options.show
how do i assign a location to a memory?,help.memory_options.show
how do i geotag a location to my memory?,help.memory_options.show
how do i customize my hearing aid memory?,help.memory_options.show
where can i create a new program,help.memory_options.show
how do i create a new program,help.memory_options.show
how do i geotag a location to a memory?,help.memory_options.show
how do i geotag my current memory?,help.memory_options.show
i want to create a new program?,help.memory_options.show
how do i tag a location to a memory?,help.memory_options.show
how can i use custom memories?,help.memory_options.show
can i set the program to this location?,help.memory_options.show
how do i personalize my hearing aid settings?,help.memory_options.show
i want to create a new memory?,help.memory_options.show
what are memory options,help.memory_options.show
how to setup geotagging,help.memory_options.show
how do i save settings to a new memory?,help.memory_options.show
can i make a custom memory?,help.memory_options.show
how do i geotag my current program?,help.memory_options.show
how do i make a custom memory,help.memory_options.show
how do i make a custom memory?,help.memory_options.show
i don't like my current hearing aid settings,help.memory_options.show
i don’t have a normal memory,help.memory_options.show
how can i create my own memory?,help.memory_options.show
how do i reset all my memories,help.memory_options.show
personalize my hearing aid settings,help.memory_options.show
how do i create a custom memory?,help.memory_options.show
how do i create my own memory for my hearing aid?,help.memory_options.show
how do i create my own custom memory?,help.memory_options.show
how do i create my own program?,help.memory_options.show
how do i link a location to my memory?,help.memory_options.show
how do i personalize my hearing aid memory?,help.memory_options.show
how do i create my own memory for my aid?,help.memory_options.show
how do i create my own memory for my hearing aids?,help.memory_options.show
how do i geotag my memory?,help.memory_options.show
can i assign a location to my memory?,help.memory_options.show
memory settings,help.memory_options.show
how do i create my own memory?,help.memory_options.show
how do i set the program to this location?,help.memory_options.show
what are some of my options for memories,help.memory_options.show
can i tag a location to a memory?,help.memory_options.show
how do i test my left hearing aid,help.self_check.show
why is my left very faint not working,help.self_check.show
self check help,help.self_check.show
help with self check,help.self_check.show
how do i know if my hearing aid is working?,help.self_check.show
where is help for self check,help.self_check.show
how do i use self-check feature?,help.self_check.show
test hearing aids,help.self_check.show
where can i see if my hearing aid is working?,help.self_check.show
one hearing aid is not being found,help.self_check.show
how do i perform a self-check?,help.self_check.show
why doesn't my wife hearing aid work,help.self_check.show
hearing aid is not work,help.self_check.show
why doesn't my right when work,help.self_check.show
when should i use self-check?,help.self_check.show
why is only one of my hearing aids working,help.self_check.show
what if self-check says that my hearing aid is broken?,help.self_check.show
right hearing aid doesn't work,help.self_check.show
how do i check to see if my hearing aid is working?,help.self_check.show
where's self check?,help.self_check.show
my left ear doesn't work good,help.self_check.show
there is a problem with my hearing aids,help.self_check.show
are both of my hearing aids working,help.self_check.show
how to self check,help.self_check.show
trying to get my hearing age to work,help.self_check.show
why is my left hearing aids not working,help.self_check.show
how does self check work?,help.self_check.show
please diagnose my hearing aids,help.self_check.show
how to check hearing aids state,help.self_check.show
right here does not work,help.self_check.show
what is self check for,help.self_check.show
where is self-check?,help.self_check.show
self check user guide,help.self_check.show
why is my left hearing aid not putting out any sound,help.self_check.show
why is the right hearing aids not functioning,help.self_check.show
how to check hearing aids are working,help.self_check.show
there is a problem with my right hearing aid,help.self_check.show
are both of my hearing aids operating properly,help.self_check.show
how do i use self check,help.self_check.show
should my hearing aids get all check marks in self-check?,help.self_check.show
how often should i use self-check?,help.self_check.show
how to run self check,help.self_check.show
why are my hearing aids not working,help.self_check.show
why can't i hear anything through my hearing aids,help.self_check.show
how to do self check,help.self_check.show
why is my right hearing aid not working,help.self_check.show
can my hearing aids self check,help.self_check.show
how many calories have i burned today?,activity.calories.query
calories used today,activity.calories.query
used calories today,activity.calories.query
calories burned today,activity.calories.query
calorie count today,activity.calories.query
how many calories used today,activity.calories.query
todays calorie count,activity.calories.query
how many burned calories today,activity.calories.query
how many calories have i used today,activity.calories.query
how do i charge my hearing aid ric,help.battery.show
how do i change the battery in my hearing aid?,help.battery.show
how do i charge my battery?,help.battery.show
how to change my hearing aid battery ?,help.battery.show
how do i charge my ric hearing aid?,help.battery.show
how to change the battery in my hearing aid?,help.battery.show
how do i charge my itc hearing aid?,help.battery.show
how do i change my battery?,help.battery.show
how to charge my itc hearing aid?,help.battery.show
how do i charge my hearing aid?,help.battery.show
how do i change my hearing aid battery ?,help.battery.show
how to charge my ric hearing aid?,help.battery.show
how do you charge my battery?,help.battery.show
can i charge my battery?,help.battery.show
how can i use my hearing aids,help.home.show
what adjustments can i make on the main screen?,help.home.show
where is the home screen?,help.home.show
how do i get back to the main screen?,help.home.show
what adjustments can i make on the home screen?,help.home.show
where is the homepage,help.home.show
what do i need to know about the home app,help.home.show
where is the main screen?,help.home.show
how do i get to the home screen?,help.home.show
help with the home screen,help.home.show
how do i get to the homepage,help.home.show
how do i turn thrive on,help.home.show
how do i go the the home screen?,help.home.show
what's on the homepage,help.home.show
help with the main screen,help.home.show
what is on the main screen?,help.home.show
how do i adjust with edge mode?,help.edge_mode.show
how to hear less wind with edge mode,help.edge_mode.show
how to reduce noise with edge mode?,help.edge_mode.show
what is in edge mode?,help.edge_mode.show
what is edge mode?,help.edge_mode.show
what is edge mode,help.edge_mode.show
how do i use edge mode?,help.edge_mode.show
how do i use edge mode,help.edge_mode.show
how to save edge mode setting?,help.edge_mode.show
what does edge mode do?,help.edge_mode.show
what does edge mode do,help.edge_mode.show
how do i improve my hearing with edge mode?,help.edge_mode.show
how do i save setting on edge mode?,help.edge_mode.show
how to use edge mode,help.edge_mode.show
how do i adjust bass on edge mode?,help.edge_mode.show
how to get better hearing with edge mode?,help.edge_mode.show
make sound on,device.volume.unmute
unmute,device.volume.unmute
mute off,device.volume.unmute
turn on my right aid,device.volume.unmute
unmute sound on hearing aids,device.volume.unmute
turn volume to normal,device.volume.unmute
turn off mute,device.volume.unmute
turn the sound on,device.volume.unmute
turn on the volume,device.volume.unmute
hearing aid volume on,device.volume.unmute
turn on my left aid,device.volume.unmute
turn the volume on,device.volume.unmute
turn mute off,device.volume.unmute
turn my right hearing aid on,device.volume.unmute
enable right hearing aid,device.volume.unmute
on volume,device.volume.unmute
turn my left hearing aid on,device.volume.unmute
volume on right aid,device.volume.unmute
unmute the hearing aids,device.volume.unmute
unmute the aids,device.volume.unmute
volume on left aid,device.volume.unmute
turn volume on,device.volume.unmute
unmute my hearing aids,device.volume.unmute
unmute on,device.volume.unmute
how do i adjust my tinnitus masker?,help.tinnitus.show
help with tinnitus stimulus adjustment on my hearing aids,help.tinnitus.show
help with tinnitus masker adjustments in my aids,help.tinnitus.show
help with white noise adjustment,help.tinnitus.show
help with tinnitus volume adjustment on my aids,help.tinnitus.show
help with tinnitus masker adjustments,help.tinnitus.show
how do i adjust my noise masker in my left hearing aid?,help.tinnitus.show
is tinnitus in the app?,help.tinnitus.show
how do i turn off tinnitus,help.tinnitus.show
how do i adjust my tinnitus masker settings?,help.tinnitus.show
how do i adjust my loudness of the noise masker on my hearing aids?,help.tinnitus.show
how do i adjust my tinnitus masker in my hearing aid?,help.tinnitus.show
how do i adjust my loudness of the white noise in my hearing aid?,help.tinnitus.show
help with noise stimulus adjustment in my aids,help.tinnitus.show
how do i adjust my noise masker in my hearing aids?,help.tinnitus.show
help with noise stimulus adjustment on my hearing aids,help.tinnitus.show
help with white noise adjustments in my aid,help.tinnitus.show
how do i adjust my loudness of the white noise in the left hearing aid?,help.tinnitus.show
help with tinnitus masker adjustment on my aids,help.tinnitus.show
how do i adjust my loudness of the tinnitus masker on the hearing aid?,help.tinnitus.show
how do i adjust my noise masker in my aids?,help.tinnitus.show
how do i adjust my loudness of the tinnitus volume on the hearing aid?,help.tinnitus.show
help me change tinnitus program,help.tinnitus.show
help with tinnitus volume adjustment in my hearing aid,help.tinnitus.show
how do i turn down the tinnitus noise?,help.tinnitus.show
help with white noise adjustments,help.tinnitus.show
how do i adjust my loudness of the tinnitus stimulus in the aids?,help.tinnitus.show
how do i change tinnitus levels,help.tinnitus.show
can i turn off tinnitus,help.tinnitus.show
how do i adjust my loudness of the tinnitus noise in the aid?,help.tinnitus.show
help with white noise adjustment on my hearing aid,help.tinnitus.show
how do i adjust my tinnitus masker in the aids?,help.tinnitus.show
how do i adjust my noise masker on the right aid?,help.tinnitus.show
help with tinnitus stimulus adjustment on my aids,help.tinnitus.show
help with tinnitus noise adjustments in my aids,help.tinnitus.show
how do i adjust my noise masker on my aid?,help.tinnitus.show
help with noise stimulus adjustment on my aids,help.tinnitus.show
how do i adjust my loudness of the tinnitus masker on the aids?,help.tinnitus.show
how do i adjust my loudness of the tinnitus volume on my aid?,help.tinnitus.show
help with tinnitus noise adjustment in my hearing aid,help.tinnitus.show
how do i adjust my loudness of the tinnitus volume in the aid?,help.tinnitus.show
how do i adjust my noise masker in the aid?,help.tinnitus.show
how do i adjust my loudness of the tinnitus masker in my hearing aids?,help.tinnitus.show
how do i adjust my noise masker on the left aid?,help.tinnitus.show
how do i adjust my tinnitus masker in my aid?,help.tinnitus.show
how do i adjust my tinnitus noise in the aids?,help.tinnitus.show
