suite,text,true_intent,predicted_intent,top2,confidence,margin,accepted,category
standard_test,thursday,Default Fallback Intent,reminders.add,Default Fallback Intent,0.5025,0.3221,False,command_vs_help_confusion
standard_test,its laud here,Cmd.VolumeDecrease,Default Fallback Intent,Help_HearingCareAnywhereConnect,0.6658,0.5125,False,command_vs_help_confusion
standard_test,it's barely audible,Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeMute,0.3605,0.1099,False,same_family_opposite_or_sibling
standard_test,this is barely audible,Cmd.VolumeIncrease,Cmd.VolumeDecrease,reminders.complete,0.5364,0.2997,False,same_family_opposite_or_sibling
standard_test,that's hurting my ears,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.8786,0.7723,False,command_vs_help_confusion
standard_test,it's blasting in my ears,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.6453,0.521,False,command_vs_help_confusion
standard_test,help me recover them,Help_FindMyHearingAids,Help_HeartRateRecovery,Help_FindMyHearingAids,0.6527,0.5525,False,other_embedding_or_classifier_weakness
standard_test,show me where they are,Help_FindMyHearingAids,Help_Home,Default Fallback Intent,0.2675,0.0803,False,low_margin_uncertainty
standard_test,i need a prompt later,reminders.add,Default Fallback Intent,reminders.add,0.4364,0.1548,False,command_vs_help_confusion
standard_test,pass this along,Cmd.SendMessage,Cmd.TranscribeStart,Cmd.VolumeDecrease,0.316,0.1684,False,other_embedding_or_classifier_weakness
standard_test,i want direct audio,Cmd.StreamingStart,Cmd.VolumeMute,Cmd.StreamingStart,0.7294,0.5961,False,other_embedding_or_classifier_weakness
standard_test,show me the basics,Help_Home,Default Fallback Intent,Help_Home,0.5532,0.2653,False,command_vs_help_confusion
standard_test,i want some quiet,Cmd.VolumeDecrease,Cmd.VolumeMute,Cmd.VolumeDecrease,0.4113,0.1754,False,same_family_opposite_or_sibling
standard_test,i want silence,Cmd.VolumeDecrease,Cmd.VolumeMute,Cmd.VolumeUnmute,0.895,0.8115,False,same_family_opposite_or_sibling
standard_test,kill the sound,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeMute,0.2754,0.0293,False,same_family_opposite_or_sibling
standard_test,set my aids for a party,Cmd.MemoryChange,Help_Pairing,Cmd.MemoryChange,0.3899,0.1039,False,command_vs_help_confusion
standard_test,tell my son i said hello,Cmd.SendMessage,Default Fallback Intent,Help_HearingCareAnywhereConnect,0.5807,0.4312,False,command_vs_help_confusion
standard_test,pick some lucky numbers for me,Default Fallback Intent,reminders.add,Cmd.SendMessage,0.6541,0.4754,False,command_vs_help_confusion
standard_test,ping my wife,Cmd.SendMessage,Default Fallback Intent,Help_HearShare,0.4244,0.2069,False,command_vs_help_confusion
standard_test,can i edit a reminder,Help_Reminder,reminders.add,Help_Reminder,0.6828,0.3908,False,command_vs_help_confusion
standard_test,can i snooze a reminder,Help_Reminder,reminders.add,Help_Reminder,0.5584,0.1411,False,command_vs_help_confusion
standard_test,how do i dry my hearing aids,Help_CleanCare,Help_Volume,Help_CleanCare,0.1901,0.0769,False,insufficient_training_coverage
standard_test,can moisture damage my hearing aids,Help_CleanCare,Cmd.VolumeDecrease,Help_CleanCare,0.2474,0.1386,False,command_vs_help_confusion
standard_test,start a bike workout,Cmd.ActivityCycle,Cmd.ActivityExercise,Cmd.ActivityRun,0.8076,0.781,False,same_family_opposite_or_sibling
standard_test,what is noise induced hearing loss,Help_Tinnitus,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.1553,0.0134,False,command_vs_help_confusion
standard_test,bring me some quiet,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.2886,0.0837,False,same_family_opposite_or_sibling
standard_test,cut all the sound,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeMute,0.4626,0.1479,False,same_family_opposite_or_sibling
standard_test,i'm starting my commute,Cmd.MemoryChange,Cmd.StreamingStart,Help_Home,0.2967,0.1268,False,other_embedding_or_classifier_weakness
standard_test,the program isn't right for where i am,Cmd.MemoryChange,Default Fallback Intent,Help_ChangingMemories,0.3052,0.1111,False,command_vs_help_confusion
standard_test,this mode isn't working for my surroundings,Cmd.MemoryChange,Cmd.ActivityExercise,Cmd.MemoryChange,0.3169,0.1509,False,other_embedding_or_classifier_weakness
standard_test,i just took a seat in a noisy cafe,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.5855,0.1793,False,command_vs_help_confusion
standard_test,drop the connection to the tv sound,Cmd.StreamingStop,Cmd.StreamingStart,Cmd.StreamingStop,0.6691,0.498,False,same_family_opposite_or_sibling
standard_test,start my jog tracking,Cmd.ActivityRun,Cmd.ActivityWalk,Cmd.ActivityCycle,0.4264,0.1789,False,same_family_opposite_or_sibling
standard_test,start tracking my jog,Cmd.ActivityRun,Cmd.ActivityWalk,Cmd.ActivityCycle,0.4459,0.2043,False,same_family_opposite_or_sibling
standard_test,note my jog,Cmd.ActivityRun,Help_RemoteProgramming,Cmd.SendMessage,0.3427,0.1246,False,command_vs_help_confusion
standard_test,what's my daily step number,Cmd.ActivityStep,Help_Health,Help_ThriveScore,0.607,0.4435,False,command_vs_help_confusion
standard_test,how long on my feet today,Cmd.ActivityStand,Default Fallback Intent,Cmd.ActivityStand,0.3275,0.1291,False,command_vs_help_confusion
standard_test,record my ride for me,Cmd.ActivityCycle,Cmd.ActivityWalk,Cmd.ActivityRun,0.5033,0.3465,False,same_family_opposite_or_sibling
standard_test,what's my burn so far,Cmd.ActivityCalories,Default Fallback Intent,Cmd.ActivityRun,0.4558,0.0645,False,command_vs_help_confusion
standard_test,how do i balance the volume between ears,Help_Volume,Help_WiCROS,Help_Volume,0.8168,0.6785,False,other_embedding_or_classifier_weakness
standard_test,how do i manage my programs,Help_MemoryOptions,Help_ChangingMemories,Help_MemoryOptions,0.7723,0.598,False,same_family_opposite_or_sibling
standard_test,help managing my saved programs,Help_MemoryOptions,Help_ChangingMemories,Help_RemoteProgramming,0.7436,0.6749,False,same_family_opposite_or_sibling
standard_test,how to bond my aids with the app,Help_Pairing,Help_AppSettings,Help_HearingCareAnywhereConnect,0.3262,0.1869,False,same_family_opposite_or_sibling
standard_test,what extra devices can i pair,Help_Accessories,Help_Pairing,Help_DeviceSettings,0.8964,0.8504,False,other_embedding_or_classifier_weakness
standard_test,how do i turn on the soothing sound,Help_Tinnitus,Cmd.VolumeUnmute,Help_DeviceSettings,0.3494,0.1014,False,command_vs_help_confusion
standard_test,this ear ringing is driving me crazy,Help_Tinnitus,Cmd.VolumeDecrease,Help_Tinnitus,0.8126,0.6847,False,command_vs_help_confusion
standard_test,where do i see my wellness score,Help_ThriveScore,Help_Health,Help_ThriveScore,0.6333,0.2873,False,same_family_opposite_or_sibling
standard_test,where do i find my overall rating,Help_ThriveScore,Help_Health,Default Fallback Intent,0.4005,0.2802,False,same_family_opposite_or_sibling
standard_test,why is there static in my aids,Help_DeviceSettings,Default Fallback Intent,Help_DeviceSettings,0.4202,0.1105,False,command_vs_help_confusion
standard_test,the audio is breaking up,Help_DeviceSettings,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.5758,0.4262,False,command_vs_help_confusion
standard_test,how do i wear my aids properly,Help_InsertDevice,Help_CleanCare,Help_Customize,0.5676,0.4532,False,same_family_opposite_or_sibling
standard_test,explain how to configure the app,Help_AppSettings,Help_Home,Help_Transcribe,0.5007,0.407,False,same_family_opposite_or_sibling
standard_test,keeping my aids in good shape,Help_CleanCare,Default Fallback Intent,Cmd.TranslationStart,0.6811,0.5838,False,command_vs_help_confusion
standard_test,can i fine tune the bass and treble,Help_Customize,Default Fallback Intent,Help_Health,0.8323,0.7576,False,command_vs_help_confusion
standard_test,how do i make the sound my own,Help_Customize,Help_Volume,Help_Customize,0.8976,0.8426,False,insufficient_training_coverage
standard_test,explain the personalization options,Help_Customize,Help_Home,Help_MemoryOptions,0.4278,0.277,False,insufficient_training_coverage
standard_test,how do i make the sound suit me,Help_Customize,Help_Volume,Default Fallback Intent,0.9245,0.8924,True,insufficient_training_coverage
standard_test,what got added recently,Help_WhatsNew,Default Fallback Intent,Cmd.ListenMessage,0.5437,0.3403,False,command_vs_help_confusion
standard_test,help me see what's new,Help_WhatsNew,Help_Home,Default Fallback Intent,0.4812,0.2586,False,same_family_opposite_or_sibling
standard_test,this is all confusing to me,Help_Home,Default Fallback Intent,Cmd.TranscribeStart,0.857,0.8181,False,command_vs_help_confusion
standard_test,i don't get how any of this works,Help_Home,Default Fallback Intent,Help_Home,0.5192,0.0776,False,negation
standard_test,do my aids show subtitles of speech,Help_Transcribe,Help_Customize,Help_CleanCare,0.582,0.3855,False,insufficient_training_coverage
standard_test,do my aids measure bpm,Help_HeartRate,Help_FindMyHearingAids,Help_HeartRate,0.3002,0.0605,False,insufficient_training_coverage
standard_test,a setting for very windy places,Help_EdgeMode,Cmd.MemoryChange,Help_MemoryOptions,0.7556,0.5758,False,command_vs_help_confusion
standard_test,hurt my ears please,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.6662,0.5309,False,command_vs_help_confusion
standard_test,capture this as a reminder,reminders.add,reminders.complete,reminders.add,0.5033,0.0417,False,same_family_opposite_or_sibling
standard_test,relay this information,Cmd.SendMessage,Cmd.MemoryChange,Cmd.TranslationStart,0.9187,0.9002,True,confident_and_wrong_calibration_issue
standard_test,relay information,Cmd.SendMessage,Cmd.MemoryChange,Help_ThriveScore,0.5473,0.3751,False,other_embedding_or_classifier_weakness
standard_test,stream the music,Cmd.StreamingStart,Cmd.StreamingStop,Cmd.StreamingStart,0.8763,0.7681,False,same_family_opposite_or_sibling
standard_test,i can't spot my hearing aids anywhere,Help_FindMyHearingAids,Help_Home,Help_FindMyHearingAids,0.2337,0.0535,False,negation
standard_test,i could use an introduction,Help_Home,Default Fallback Intent,Help_FallAlert,0.3147,0.1432,False,command_vs_help_confusion
contextual,"i am sitting in a noisy restaurant and i am having real trouble following the person across the table, could you please increase the volume a bit",Cmd.VolumeIncrease,Default Fallback Intent,Cmd.VolumeIncrease,0.7702,0.632,False,command_vs_help_confusion
contextual,"i am about to go into a meeting and i do not want any sound at all coming through, please shut them off",Cmd.VolumeMute,Default Fallback Intent,Help_Health,0.9231,0.9135,False,negation
contextual,okay the meeting is over now so you can go ahead and put the sound back on for me,Cmd.VolumeUnmute,Default Fallback Intent,Cmd.TranscribeStart,0.4581,0.2742,False,command_vs_help_confusion
contextual,before i leave the house i want to know whether these will last me until this evening,Cmd.BatteryLevel,Default Fallback Intent,Cmd.BatteryLevel,0.8043,0.7279,False,command_vs_help_confusion
contextual,"my wife is going to be speaking spanish with her family tonight and i would like to follow along, can you start that up",Cmd.TranslationStart,Default Fallback Intent,reminders.add,0.9951,0.9933,False,command_vs_help_confusion
contextual,"i wanted to ask, when i am watching the television in the evening how exactly do i get the sound to come straight into my aids",Help_Accessories,Default Fallback Intent,Help_InsertDevice,0.7644,0.6837,False,command_vs_help_confusion
contextual,"my audiologist mentioned something about her being able to adjust these without me coming in, how does that actually work",Help_RemoteProgramming,Default Fallback Intent,Help_RemoteProgramming,0.572,0.2802,False,command_vs_help_confusion
contextual,"my son wants to keep an eye on how i am getting on with these, is there a way to let him see that",Help_HearShare,Default Fallback Intent,Help_InsertDevice,0.9707,0.9542,False,command_vs_help_confusion
contextual,"every morning i struggle a bit to get the right one seated properly in my ear, is there a trick to it",Help_InsertDevice,Default Fallback Intent,Cmd.VolumeDecrease,0.637,0.4901,False,command_vs_help_confusion
contextual,"i updated the app last night and everything looks different now, what has actually changed",Help_WhatsNew,Default Fallback Intent,Help_WhatsNew,0.7525,0.565,False,command_vs_help_confusion
contextual,"when i am out in the wind at the golf course it gets very rough, i heard there is a mode that helps with that",Help_EdgeMode,Default Fallback Intent,Help_EdgeMode,0.9094,0.8457,False,command_vs_help_confusion
contextual,i keep hearing about this score in the app and i do not really understand what it is measuring or how to make it go up,Help_ThriveScore,Default Fallback Intent,Cmd.VolumeIncrease,0.9324,0.9104,False,negation
contextual,so i went for quite a long bike ride this morning and i am curious how far i actually got,Cmd.ActivityCycle,Default Fallback Intent,Cmd.ActivityRun,0.8017,0.7161,False,command_vs_help_confusion
contextual,"there was a message that came through earlier while i was out, could you play it for me now",Cmd.ListenMessage,Default Fallback Intent,Cmd.ListenMessage,0.7208,0.459,False,command_vs_help_confusion
contextual,"that prescription pickup i asked you about earlier, i have taken care of it so you can clear it",reminders.complete,Default Fallback Intent,reminders.complete,0.9578,0.918,False,command_vs_help_confusion
minimal_pairs,tone things downward,Cmd.VolumeDecrease,Help_VoiceAssistant,Default Fallback Intent,0.2167,0.0249,False,command_vs_help_confusion
minimal_pairs,unsilence my aids,Cmd.VolumeUnmute,Cmd.VolumeMute,Cmd.VolumeUnmute,0.4693,0.1363,False,same_family_opposite_or_sibling
minimal_pairs,cut the audio,Cmd.VolumeMute,Cmd.VolumeDecrease,Help_DeviceSettings,0.6873,0.581,False,same_family_opposite_or_sibling
minimal_pairs,restore the audio,Cmd.VolumeUnmute,Cmd.VolumeIncrease,Default Fallback Intent,0.2833,0.0995,False,same_family_opposite_or_sibling
