text,intent
have i stood an hour?,Cmd.ActivityStand
have i stood enough today,Cmd.ActivityStand
how close am i to my standing goal.,Cmd.ActivityStand
how long have i been standing up?,Cmd.ActivityStand
how long have i been standing?,Cmd.ActivityStand
how long have i stood,Cmd.ActivityStand
how long have i stood this month,Cmd.ActivityStand
how long have i stood this week,Cmd.ActivityStand
how many calories did i burn standing,Cmd.ActivityStand
how many minutes have i been standing,Cmd.ActivityStand
how much have i stood today,Cmd.ActivityStand
log my standing time,Cmd.ActivityStand
please have i reached my stand goal,Cmd.ActivityStand
please have i stood an hour,Cmd.ActivityStand
please show me how long i've stood,Cmd.ActivityStand
please show me my stand goal,Cmd.ActivityStand
please show me my standing goal,Cmd.ActivityStand
please show me my standing history,Cmd.ActivityStand
please tell me what my stand goal is,Cmd.ActivityStand
show me how long i've stood,Cmd.ActivityStand
show me my stand goal?,Cmd.ActivityStand
show me my standing goal,Cmd.ActivityStand
show me my standing history?,Cmd.ActivityStand
show my stand count,Cmd.ActivityStand
tell me what my stand goal is,Cmd.ActivityStand
track my standing,Cmd.ActivityStand
calories steps,Cmd.ActivityStep
can you calories steps,Cmd.ActivityStep
can you show me my step count,Cmd.ActivityStep
can you show me my step goal,Cmd.ActivityStep
can you step calories,Cmd.ActivityStep
can you step goal,Cmd.ActivityStep
can you steps taken,Cmd.ActivityStep
did i hit my step goal,Cmd.ActivityStep
give me my step tally,Cmd.ActivityStep
how am i doing on steps,Cmd.ActivityStep
how far along my steps am i,Cmd.ActivityStep
how many calories did i burn with my steps,Cmd.ActivityStep
how many more steps do i need today,Cmd.ActivityStep
how many steps have i taken,Cmd.ActivityStep
how many steps have i walked,Cmd.ActivityStep
how many steps to my goal,Cmd.ActivityStep
how much distance have i covered today,Cmd.ActivityStep
please show me my step count,Cmd.ActivityStep
please show me my step goal,Cmd.ActivityStep
please tell me what my step goal is,Cmd.ActivityStep
record my steps,Cmd.ActivityStep
show my step progress,Cmd.ActivityStep
step count please,Cmd.ActivityStep
step goal,Cmd.ActivityStep
steps so far today,Cmd.ActivityStep
steps taken?,Cmd.ActivityStep
tell me my steps for today,Cmd.ActivityStep
tell me what my step count is,Cmd.ActivityStep
track my steps,Cmd.ActivityStep
what is my step count for the month?,Cmd.ActivityStep
what is my step count for the week,Cmd.ActivityStep
what percentage of my step goal have i taken today,Cmd.ActivityStep
what's my daily step number,Cmd.ActivityStep
what's my step count,Cmd.ActivityStep
begin tracking my walk,Cmd.ActivityWalk
can you my walking time is?,Cmd.ActivityWalk
can you show me how long i've walked?,Cmd.ActivityWalk
can you show me my walking goal?,Cmd.ActivityWalk
can you show me my walking history?,Cmd.ActivityWalk
capture my walking session,Cmd.ActivityWalk
did i reach my walking goal today,Cmd.ActivityWalk
do i need to walk farther to reach my goal?,Cmd.ActivityWalk
do i need to walk longer to reach my goal?,Cmd.ActivityWalk
go for a walk,Cmd.ActivityWalk
going for a walk track it for me,Cmd.ActivityWalk
heading out for a stroll record it,Cmd.ActivityWalk
how far do i have to walk?,Cmd.ActivityWalk
how far have i walked,Cmd.ActivityWalk
how long have i walked.,Cmd.ActivityWalk
how many calories have i used while walking?,Cmd.ActivityWalk
how many minutes have i been walking,Cmd.ActivityWalk
how much further do i need to walk?,Cmd.ActivityWalk
how much have i walked this week?,Cmd.ActivityWalk
how much walking have i done this week?,Cmd.ActivityWalk
i want to go for a walk,Cmd.ActivityWalk
i went for a walk log it,Cmd.ActivityWalk
i'm off for a walk,Cmd.ActivityWalk
log a walk,Cmd.ActivityWalk
log my walking session,Cmd.ActivityWalk
log the stroll i just took,Cmd.ActivityWalk
log the stroll i'm taking,Cmd.ActivityWalk
my walking time is?,Cmd.ActivityWalk
please my walking time is?,Cmd.ActivityWalk
please show me my walking goal?,Cmd.ActivityWalk
please show me my walking history?,Cmd.ActivityWalk
record my steps on this walk,Cmd.ActivityWalk
record the walking i just finished,Cmd.ActivityWalk
record this walk,Cmd.ActivityWalk
save my walk,Cmd.ActivityWalk
show me my walking history?,Cmd.ActivityWalk
start a walk,Cmd.ActivityWalk
start my walk tracking,Cmd.ActivityWalk
start tracking this stroll,Cmd.ActivityWalk
start walking,Cmd.ActivityWalk
time my stroll,Cmd.ActivityWalk
track my stroll,Cmd.ActivityWalk
track my walk,Cmd.ActivityWalk
track the walk i did,Cmd.ActivityWalk
walking activity,Cmd.ActivityWalk
what is my walking goal?,Cmd.ActivityWalk
am i good on batteries,Cmd.BatteryLevel
am i running low on battery?,Cmd.BatteryLevel
any battery warnings?,Cmd.BatteryLevel
are my aids fully charged,Cmd.BatteryLevel
are my aids running low on power,Cmd.BatteryLevel
are my aids running out of power,Cmd.BatteryLevel
are my hearing aids charged enough,Cmd.BatteryLevel
are the batteries about to run out,Cmd.BatteryLevel
are the batteries healthy?,Cmd.BatteryLevel
are they running out of power?,Cmd.BatteryLevel
battery,Cmd.BatteryLevel
battery charge remaining,Cmd.BatteryLevel
battery check now,Cmd.BatteryLevel
battery good enough for the evening,Cmd.BatteryLevel
battery level,Cmd.BatteryLevel
battery level please,Cmd.BatteryLevel
battery life left,Cmd.BatteryLevel
battery percentage,Cmd.BatteryLevel
battery power,Cmd.BatteryLevel
battery remaining,Cmd.BatteryLevel
battery status,Cmd.BatteryLevel
battery status please,Cmd.BatteryLevel
can i get through today?,Cmd.BatteryLevel
can they make it until tomorrow,Cmd.BatteryLevel
can you battery level,Cmd.BatteryLevel
can you battery life left,Cmd.BatteryLevel
can you remaining battery,Cmd.BatteryLevel
can you whats my battery charge,Cmd.BatteryLevel
check power levels,Cmd.BatteryLevel
check the battery level,Cmd.BatteryLevel
check the power,Cmd.BatteryLevel
current battery,Cmd.BatteryLevel
do i need a charger soon?,Cmd.BatteryLevel
do i need new batteries,Cmd.BatteryLevel
do i need to charge my battery,Cmd.BatteryLevel
do i need to charge soon,Cmd.BatteryLevel
do i need to recharge,Cmd.BatteryLevel
do i need to recharge them?,Cmd.BatteryLevel
do these have enough power left,Cmd.BatteryLevel
give me a battery reading,Cmd.BatteryLevel
have i got enough battery for the day,Cmd.BatteryLevel
hearing aid battery,Cmd.BatteryLevel
how charged are my aids,Cmd.BatteryLevel
how depleted are the batteries,Cmd.BatteryLevel
how long will the battery last,Cmd.BatteryLevel
how many hours of battery remain,Cmd.BatteryLevel
how many hours of charge remain,Cmd.BatteryLevel
how much battery do i have,Cmd.BatteryLevel
how much battery remains,Cmd.BatteryLevel
how much charge do i have left,Cmd.BatteryLevel
how much charge is left,Cmd.BatteryLevel
how much charge remains?,Cmd.BatteryLevel
how much energy is left?,Cmd.BatteryLevel
how much life is left in the hearing aid batteries,Cmd.BatteryLevel
how much power do i have left,Cmd.BatteryLevel
how much power is left,Cmd.BatteryLevel
is it time to change my batteries,Cmd.BatteryLevel
is it time to charge my hearing aids,Cmd.BatteryLevel
is my battery about to run out,Cmd.BatteryLevel
is my charge running low,Cmd.BatteryLevel
is the battery low,Cmd.BatteryLevel
is there plenty of battery,Cmd.BatteryLevel
level battery,Cmd.BatteryLevel
percentage of battery left please,Cmd.BatteryLevel
please battery life left,Cmd.BatteryLevel
power level check,Cmd.BatteryLevel
power level status,Cmd.BatteryLevel
remaining battery,Cmd.BatteryLevel
show battery information,Cmd.BatteryLevel
tell me battery status,Cmd.BatteryLevel
tell me my battery level,Cmd.BatteryLevel
tell me the battery percentage,Cmd.BatteryLevel
tell me the charge status,Cmd.BatteryLevel
what is left on my battery,Cmd.BatteryLevel
what is my battery level,Cmd.BatteryLevel
what is my battery strength,Cmd.BatteryLevel
what is the charge,Cmd.BatteryLevel
what is the power level,Cmd.BatteryLevel
what percentage remains?,Cmd.BatteryLevel
what's the condition of my batteries,Cmd.BatteryLevel
what's the current battery level,Cmd.BatteryLevel
whats my battery charge,Cmd.BatteryLevel
when will the batteries run out,Cmd.BatteryLevel
will i make it through the afternoon?,Cmd.BatteryLevel
will i make it through the day,Cmd.BatteryLevel
will these last all day?,Cmd.BatteryLevel
will these last till tonight,Cmd.BatteryLevel
will they last all day,Cmd.BatteryLevel
will they survive the evening?,Cmd.BatteryLevel
android phone missing,Cmd.FindMyPhone
buzz my phone so i hear it,Cmd.FindMyPhone
can you detect android phone,Cmd.FindMyPhone
can you detect iphone,Cmd.FindMyPhone
can you detect phone,Cmd.FindMyPhone
can you detect telephone,Cmd.FindMyPhone
can you discover android phone,Cmd.FindMyPhone
can you discover phone,Cmd.FindMyPhone
can you discover telephone,Cmd.FindMyPhone
can you find android phone,Cmd.FindMyPhone
can you find iphone,Cmd.FindMyPhone
can you find my android,Cmd.FindMyPhone
can you find my android in this room,Cmd.FindMyPhone
can you find my android phone at home,Cmd.FindMyPhone
can you find my android phone in the living room,Cmd.FindMyPhone
can you find my cellphone,Cmd.FindMyPhone
can you find my cellphone at home,Cmd.FindMyPhone
can you find my cellphone in my car,Cmd.FindMyPhone
can you find my cellphone in the house,Cmd.FindMyPhone
can you find my cellphone in the kitchen,Cmd.FindMyPhone
can you find my cellphone nearby,Cmd.FindMyPhone
can you find my device,Cmd.FindMyPhone
can you find my handset in the house,Cmd.FindMyPhone
can you find my iphone in my car,Cmd.FindMyPhone
can you find my iphone in the house,Cmd.FindMyPhone
can you find my iphone in the kitchen,Cmd.FindMyPhone
can you find my mobile in the house,Cmd.FindMyPhone
can you find my mobile nearby,Cmd.FindMyPhone
can you find my mobile phone in the kitchen,Cmd.FindMyPhone
can you find my mobile phone in this room,Cmd.FindMyPhone
can you find my mobile somewhere,Cmd.FindMyPhone
can you find my phone,Cmd.FindMyPhone
can you find my phone around here,Cmd.FindMyPhone
can you find my phone in the living room,Cmd.FindMyPhone
can you find my phone in this room,Cmd.FindMyPhone
can you find my smartphone in the kitchen,Cmd.FindMyPhone
can you find my smartphone in the living room,Cmd.FindMyPhone
can you find my telephone around here,Cmd.FindMyPhone
can you find my telephone in the living room,Cmd.FindMyPhone
can you find my telephone in this room,Cmd.FindMyPhone
can you find my telephone somewhere,Cmd.FindMyPhone
can you find phone,Cmd.FindMyPhone
can you help me find my iphone,Cmd.FindMyPhone
can you i can't find my android phone,Cmd.FindMyPhone
can you iphone missing,Cmd.FindMyPhone
can you locate android phone,Cmd.FindMyPhone
can you locate iphone,Cmd.FindMyPhone
can you locate my android nearby,Cmd.FindMyPhone
can you locate my android phone around here,Cmd.FindMyPhone
can you locate my cell phone,Cmd.FindMyPhone
can you locate my cellphone,Cmd.FindMyPhone
can you locate my cellphone in the kitchen,Cmd.FindMyPhone
can you locate my mobile in the house,Cmd.FindMyPhone
can you locate my mobile in the kitchen,Cmd.FindMyPhone
can you locate my mobile in the living room,Cmd.FindMyPhone
can you locate my mobile phone around here,Cmd.FindMyPhone
can you locate my mobile somewhere,Cmd.FindMyPhone
can you locate my smartphone somewhere,Cmd.FindMyPhone
can you locate my telephone,Cmd.FindMyPhone
can you locate my telephone nearby,Cmd.FindMyPhone
can you lost android phone,Cmd.FindMyPhone
can you lost iphone,Cmd.FindMyPhone
can you misplaced telephone,Cmd.FindMyPhone
can you recover iphone,Cmd.FindMyPhone
can you retrieve phone,Cmd.FindMyPhone
can you ring my android phone around here,Cmd.FindMyPhone
can you ring my android phone in the house,Cmd.FindMyPhone
can you ring my cell phone in my car,Cmd.FindMyPhone
can you ring my cell phone nearby,Cmd.FindMyPhone
can you ring my cellphone in the kitchen,Cmd.FindMyPhone
can you ring my cellphone nearby,Cmd.FindMyPhone
can you ring my handset around here,Cmd.FindMyPhone
can you ring my handset in the house,Cmd.FindMyPhone
can you ring my handset in this room,Cmd.FindMyPhone
can you ring my iphone,Cmd.FindMyPhone
can you ring my mobile in the kitchen,Cmd.FindMyPhone
can you ring my mobile phone in this room,Cmd.FindMyPhone
can you ring my phone in the house,Cmd.FindMyPhone
can you ring my phone in the kitchen,Cmd.FindMyPhone
can you ring my smartphone at home,Cmd.FindMyPhone
can you search android,Cmd.FindMyPhone
can you search for my android,Cmd.FindMyPhone
can you search for my android in my car,Cmd.FindMyPhone
can you search for my android phone,Cmd.FindMyPhone
can you search for my cell phone in this room,Cmd.FindMyPhone
can you search for my cellphone at home,Cmd.FindMyPhone
can you search for my cellphone in the house,Cmd.FindMyPhone
can you search for my cellphone nearby,Cmd.FindMyPhone
can you search for my handset in my car,Cmd.FindMyPhone
can you search for my iphone at home,Cmd.FindMyPhone
can you search for my mobile in this room,Cmd.FindMyPhone
can you search for my mobile nearby,Cmd.FindMyPhone
can you search for my mobile phone,Cmd.FindMyPhone
can you search for my phone,Cmd.FindMyPhone
can you search for my phone in the kitchen,Cmd.FindMyPhone
can you search for my phone in the living room,Cmd.FindMyPhone
can you search for my smartphone,Cmd.FindMyPhone
can you search for my smartphone somewhere,Cmd.FindMyPhone
can you search for my telephone somewhere,Cmd.FindMyPhone
can you search iphone,Cmd.FindMyPhone
can you search phone,Cmd.FindMyPhone
can you show me where my telephone is,Cmd.FindMyPhone
can you track down my android in the kitchen,Cmd.FindMyPhone
can you track down my android phone around here,Cmd.FindMyPhone
can you track down my android phone at home,Cmd.FindMyPhone
can you track down my android phone in the house,Cmd.FindMyPhone
can you track down my android phone in the living room,Cmd.FindMyPhone
can you track down my android phone in this room,Cmd.FindMyPhone
can you track down my cell phone in the house,Cmd.FindMyPhone
can you track down my cellphone in the house,Cmd.FindMyPhone
can you track down my cellphone nearby,Cmd.FindMyPhone
can you track down my handset,Cmd.FindMyPhone
can you track down my iphone around here,Cmd.FindMyPhone
can you track down my mobile around here,Cmd.FindMyPhone
can you track down my mobile at home,Cmd.FindMyPhone
can you track down my mobile in the living room,Cmd.FindMyPhone
can you track down my mobile nearby,Cmd.FindMyPhone
can you track down my mobile phone around here,Cmd.FindMyPhone
can you track down my mobile phone in the living room,Cmd.FindMyPhone
can you track down my phone in the living room,Cmd.FindMyPhone
can you track down my telephone around here,Cmd.FindMyPhone
can you track down my telephone nearby,Cmd.FindMyPhone
can you track my android in the house,Cmd.FindMyPhone
can you track my android in the kitchen,Cmd.FindMyPhone
can you track my cell phone,Cmd.FindMyPhone
can you track my cell phone somewhere,Cmd.FindMyPhone
can you track my iphone in the house,Cmd.FindMyPhone
can you track my iphone nearby,Cmd.FindMyPhone
can you track my mobile at home,Cmd.FindMyPhone
can you track my mobile in my car,Cmd.FindMyPhone
can you track my mobile in the living room,Cmd.FindMyPhone
can you track my mobile phone in the living room,Cmd.FindMyPhone
can you track my mobile phone nearby,Cmd.FindMyPhone
can you track my phone around here,Cmd.FindMyPhone
can you track my phone at home,Cmd.FindMyPhone
can you track my phone in the house,Cmd.FindMyPhone
can you track my telephone in this room,Cmd.FindMyPhone
could you find my android phone in my car,Cmd.FindMyPhone
could you find my cell phone,Cmd.FindMyPhone
could you find my cell phone around here,Cmd.FindMyPhone
could you find my cell phone nearby,Cmd.FindMyPhone
could you find my cellphone around here,Cmd.FindMyPhone
could you find my cellphone in the house,Cmd.FindMyPhone
could you find my handset around here,Cmd.FindMyPhone
could you find my iphone,Cmd.FindMyPhone
could you find my iphone somewhere,Cmd.FindMyPhone
could you find my mobile around here,Cmd.FindMyPhone
could you find my mobile phone in this room,Cmd.FindMyPhone
could you find my mobile phone nearby,Cmd.FindMyPhone
could you find my phone at home,Cmd.FindMyPhone
could you find my phone in the house,Cmd.FindMyPhone
could you find my phone in this room,Cmd.FindMyPhone
could you find my phone nearby,Cmd.FindMyPhone
could you find my phone somewhere,Cmd.FindMyPhone
could you find my smartphone in the house,Cmd.FindMyPhone
could you find my smartphone in the living room,Cmd.FindMyPhone
could you find my telephone in the kitchen,Cmd.FindMyPhone
could you locate my android around here,Cmd.FindMyPhone
could you locate my android phone in the kitchen,Cmd.FindMyPhone
could you locate my android somewhere,Cmd.FindMyPhone
could you locate my cell phone in the kitchen,Cmd.FindMyPhone
could you locate my cell phone in this room,Cmd.FindMyPhone
could you locate my cell phone nearby,Cmd.FindMyPhone
could you locate my cellphone in the kitchen,Cmd.FindMyPhone
could you locate my cellphone in the living room,Cmd.FindMyPhone
could you locate my handset in the kitchen,Cmd.FindMyPhone
could you locate my iphone around here,Cmd.FindMyPhone
could you locate my iphone in the house,Cmd.FindMyPhone
could you locate my mobile in the house,Cmd.FindMyPhone
could you locate my mobile phone in my car,Cmd.FindMyPhone
could you locate my mobile phone nearby,Cmd.FindMyPhone
could you locate my phone around here,Cmd.FindMyPhone
could you ring my android nearby,Cmd.FindMyPhone
could you ring my cellphone around here,Cmd.FindMyPhone
could you ring my handset in my car,Cmd.FindMyPhone
could you ring my mobile nearby,Cmd.FindMyPhone
could you ring my mobile phone in the house,Cmd.FindMyPhone
could you ring my mobile phone in this room,Cmd.FindMyPhone
could you ring my mobile phone nearby,Cmd.FindMyPhone
could you ring my phone in my car,Cmd.FindMyPhone
could you ring my smartphone in the house,Cmd.FindMyPhone
could you ring my smartphone nearby,Cmd.FindMyPhone
could you ring my telephone in my car,Cmd.FindMyPhone
could you ring my telephone in the living room,Cmd.FindMyPhone
could you ring my telephone in this room,Cmd.FindMyPhone
could you search for my android at home,Cmd.FindMyPhone
could you search for my android in my car,Cmd.FindMyPhone
could you search for my android in the house,Cmd.FindMyPhone
could you search for my android phone,Cmd.FindMyPhone
could you search for my android phone in the living room,Cmd.FindMyPhone
could you search for my cell phone in my car,Cmd.FindMyPhone
could you search for my cell phone in the house,Cmd.FindMyPhone
could you search for my cell phone nearby,Cmd.FindMyPhone
could you search for my cellphone around here,Cmd.FindMyPhone
could you search for my handset in the house,Cmd.FindMyPhone
could you search for my handset in this room,Cmd.FindMyPhone
could you search for my handset somewhere,Cmd.FindMyPhone
could you search for my iphone at home,Cmd.FindMyPhone
could you search for my iphone somewhere,Cmd.FindMyPhone
could you search for my mobile,Cmd.FindMyPhone
could you search for my mobile phone in my car,Cmd.FindMyPhone
could you search for my mobile phone somewhere,Cmd.FindMyPhone
could you search for my phone around here,Cmd.FindMyPhone
could you search for my phone in the kitchen,Cmd.FindMyPhone
could you search for my smartphone nearby,Cmd.FindMyPhone
could you search for my telephone,Cmd.FindMyPhone
could you track down my android phone in the house,Cmd.FindMyPhone
could you track down my android phone somewhere,Cmd.FindMyPhone
could you track down my cell phone nearby,Cmd.FindMyPhone
could you track down my handset around here,Cmd.FindMyPhone
could you track down my iphone at home,Cmd.FindMyPhone
could you track down my iphone in my car,Cmd.FindMyPhone
could you track down my mobile phone,Cmd.FindMyPhone
could you track down my mobile phone at home,Cmd.FindMyPhone
could you track down my mobile phone in this room,Cmd.FindMyPhone
could you track down my phone in the living room,Cmd.FindMyPhone
could you track down my phone in this room,Cmd.FindMyPhone
could you track down my smartphone at home,Cmd.FindMyPhone
could you track my android around here,Cmd.FindMyPhone
could you track my android in the living room,Cmd.FindMyPhone
could you track my android phone,Cmd.FindMyPhone
could you track my android phone in my car,Cmd.FindMyPhone
could you track my android phone in the kitchen,Cmd.FindMyPhone
could you track my android phone in this room,Cmd.FindMyPhone
could you track my android phone somewhere,Cmd.FindMyPhone
