text,intent
make my hearing aids louder,Cmd.VolumeIncrease
can you show me my step goal,Cmd.ActivityStep
can you disable my hearing aids,Cmd.VolumeMute
explain sharing my audio with family,Help_HearShare
how do i adjust my loudness of the white noise in the right hearing aid?,Help_Tinnitus
text this person,Cmd.SendMessage
please remind me friday,reminders.add
how are you today,Default Fallback Intent
your permit on my cellphone,Default Fallback Intent
begin the live transcript,Cmd.TranscribeStart
battery life left,Cmd.BatteryLevel
can you direction of the sound,Default Fallback Intent
how do i change to another program on the aids?,Help_ChangingMemories
can you pairing my aids with my phone,Help_Pairing
how do i adjust my tinnitus noise settings?,Help_Tinnitus
start recording my run,Cmd.ActivityRun
please switch program to mute,Cmd.MemoryChange
what's new in this thrive app?,Help_WhatsNew
can you tell me a joke i need to be cheered up,Default Fallback Intent
help me set up a custom memory,Help_MemoryOptions
mark reminder complete,reminders.complete
what is good morning in russian,Cmd.TranslationStart
please locate my other aid,Help_FindMyHearingAids
begin translation,Cmd.TranslationStart
please reduce the volume,Cmd.VolumeDecrease
can you aerobic calories,Cmd.ActivityAerobics
can you set memory to home,Cmd.MemoryChange
can you more like this is,Default Fallback Intent
switch to automatic,Cmd.MemoryChange
how do i change to a different program on my aid?,Help_ChangingMemories
remind me at 7 p.m. on november 11 to do homework,reminders.add
where's dnn speech enhancement?,Help_IntelliVoice
where could my phone be ring it,Cmd.FindMyPhone
re-enable the audio,Cmd.VolumeUnmute
how do i change the tinnitus sounds,Help_Tinnitus
help me hear better,Cmd.VolumeIncrease
log my aerobics session,Cmd.ActivityAerobics
i need you to set a reminder for me,reminders.add
end the music stream,Cmd.StreamingStop
why should i eat,Default Fallback Intent
how do i know where my aid is?,Help_FindMyHearingAids
speech is too quiet,Cmd.VolumeIncrease
mask mode help,Help_MaskMode
how do i use my hearing aid with an accessory,Help_Accessories
can you make my hearing aids silent,Cmd.VolumeMute
can you turn off source plugs,Default Fallback Intent
how can my aids help with ringing,Help_Tinnitus
how to change my steps goal from daily to weekly?,Help_Health
how can i use my voice to control thrive,Help_VoiceAssistant
can you i need help pairing the hearing aids to my phone,Help_Pairing
what's good,Default Fallback Intent
start tv,Cmd.StreamingStart
can you listen to the tv,Cmd.StreamingStart
intelligent voice user guide,Help_IntelliVoice
can you volume off,Cmd.VolumeMute
my hearing aid sound keeps glitching,Help_DeviceSettings
thank you so much,Default Fallback Intent
message a contact an update,Cmd.SendMessage
can you remind me to pick up my prescription at 5 p.m. on wednesday,reminders.add
how long does it hurt for the hearing aids in my ears,Default Fallback Intent
how do i change the name of my tv streamer?,Help_Accessories
turn off the volume,Cmd.VolumeMute
record this meeting,Cmd.TranscribeStart
how is it going,Default Fallback Intent
what does intelligent voice do,Help_IntelliVoice
explain remote adjustments,Help_RemoteProgramming
record my aerobics activity,Cmd.ActivityAerobics
what's the translate feature for,Help_Translate
what is the different between cros and wicros?,Help_WiCROS
please change to automatic,Cmd.MemoryChange
can you help with noise stimulus adjustment in my aid,Help_Tinnitus
can you show me my biking goal,Cmd.ActivityCycle
give me a gentle nudge at 9,reminders.add
how do i change the smart assistant settings?,Help_AppSettings
remember to take medicine today at 5 p.m.,reminders.add
how do i turn up the volume on the hearing aid?,Help_Volume
turn my hearing aid volume on,Cmd.VolumeUnmute
can you dial,Default Fallback Intent
can you reminder for this evening,reminders.add
how do i increase the bass,Help_Customize
what did you say,Default Fallback Intent
please find my device,Cmd.FindMyPhone
how do i stop my phone ringing in my,Default Fallback Intent
guide me on customizing sound,Help_Customize
can you switch to worship program,Cmd.MemoryChange
steps taken?,Cmd.ActivityStep
please i need to connect the hearing aids to the phone,Help_Pairing
gentle on the volume,Cmd.VolumeDecrease
can you pub program,Cmd.MemoryChange
can you change to outdoors,Cmd.MemoryChange
please turn up the volume,Cmd.VolumeIncrease
help with tinnitus sound adjustments in my hearing aid,Help_Tinnitus
i'm completely lost in here,Help_Home
please reduce the hearing aid volume,Cmd.VolumeDecrease
sound back please,Cmd.VolumeUnmute
please change to noise program,Cmd.MemoryChange
how to run intellivoice,Help_IntelliVoice
please remind me to pick up prescription today at 5 p.m.,reminders.add
good to see you,Default Fallback Intent
can you recover iphone,Cmd.FindMyPhone
customization help please,Help_Customize
can you turn volume off,Cmd.VolumeMute
please i misplaced my right aid,Help_FindMyHearingAids
battery good enough for the evening,Cmd.BatteryLevel
does the app have a demo mode?,Help_DemoMode
can you change to worship program,Cmd.MemoryChange
please make sound quieter,Cmd.VolumeDecrease
things sound too strong,Cmd.VolumeDecrease
do these have enough power left,Cmd.BatteryLevel
do i have a good heart rate recovery?,Help_HeartRateRecovery
record my exercise,Cmd.ActivityExercise
how to run diagnostics on my aids,Help_SelfCheck
i can't hear anything,Default Fallback Intent
can you help me change tinnitus program,Help_Tinnitus
can you i'm up,Default Fallback Intent
what what's not working,Default Fallback Intent
set program to television,Cmd.MemoryChange
take care,Default Fallback Intent
please it's too quiet turn it up,Cmd.VolumeIncrease
can you it is a weekend. tell everybody how the pretty mutual customize your car insurance.,Default Fallback Intent
please turn on light.,Default Fallback Intent
help with the voice assistant,Help_VoiceAssistant
the sound isn't strong enough,Cmd.VolumeIncrease
can you turn on the volume,Cmd.VolumeUnmute
how do i add caregiver?,Help_HearShare
walk me through the basics,Help_Home
please in a way this cause i just kind of taking away the,Default Fallback Intent
how do i adjust my hearing aid volume,Help_Volume
how many minutes have i been standing,Cmd.ActivityStand
help with noise stimulus adjustment on my hearing aids,Help_Tinnitus
translate guide,Help_Translate
how to reduce noise with edge mode?,Help_EdgeMode
show help guide for kind,Help_ThriveScore
please concussion rehabilitation team works collaboratively in designing and implementing a treatment program,Default Fallback Intent
please calories burned today,Cmd.ActivityCalories
how much further do i need to walk?,Cmd.ActivityWalk
where do i stop an alert text?,Help_FallAlert
take us to see forget it we are in the car and the drone noise will cost if i have them in the road noises being amplified as well,Default Fallback Intent
what's going on,Default Fallback Intent
are my aids running low on power,Cmd.BatteryLevel
please look up the southwire this wire here go anywhere with this way yet,Default Fallback Intent
change program to meeting,Cmd.MemoryChange
how do i adjust my tinnitus masker on my right aid?,Help_Tinnitus
ping my phone,Cmd.FindMyPhone
i want to make sure i also cleaned but nuflex filters in them,Default Fallback Intent
how will i know when my hearing specialist adjusted the hearing aids?,Help_RemoteProgramming
how do i activate edge mode,Help_EdgeMode
where do i see steps and exercise together,Help_Health
can you pick up tv stream signal,Cmd.StreamingStart
can you used calories today,Cmd.ActivityCalories
how do i customize my right hearing aid settings?,Help_Customize
please i don’t hear a difference when i change my balance control,Help_WiCROS
find iphone,Cmd.FindMyPhone
fisher is jacking off in the car so it's in the closet,Default Fallback Intent
what are my program choices,Help_MemoryOptions
help with pairing hearing aids on the phone,Help_Pairing
how does sharing audio with another person work,Help_HearShare
how do i say take me to the hotel in spanish,Cmd.TranslationStart
how do i change the app language,Help_AppSettings
how do i check if my hearing aids are paired with the phone?,Help_Pairing
the noise is unbearable,Cmd.VolumeDecrease
when should i start a manual alert text?,Help_FallAlert
i went for a walk log it,Cmd.ActivityWalk
where do i control my hearing aid balance?,Help_WiCROS
make a u-turn,Default Fallback Intent
what does the tinnitus feature do,Help_Tinnitus
no sound whatsoever please,Cmd.VolumeMute
i need to pair the hearing aids with the phone,Help_Pairing
when could i initiate a manual alert?,Help_FallAlert
help understanding program switching,Help_ChangingMemories
explain the engagement score,Help_ThriveScore
i don't want to forget this,reminders.add
how do i view a transcript,Help_Transcribe
who gets notified if i fall,Help_FallAlert
please i cannot remember where my aids are,Help_FindMyHearingAids
how many steps to my goal,Cmd.ActivityStep
can you take a look at a distance,Default Fallback Intent
please please play my message.,Cmd.ListenMessage
how do i pair my hearing aids to my phone?,Help_Pairing
hear last message.,Cmd.ListenMessage
stream the music into my ears,Cmd.StreamingStart
please set memory to pub,Cmd.MemoryChange
can you hearing aids transcribe help,Help_Transcribe
track down my mobile,Cmd.FindMyPhone
can you mute the hearing aids,Cmd.VolumeMute
how do i change the battery,Help_Battery
how many calories have i burned today?,Cmd.ActivityCalories
please i need help pairing to the phone,Help_Pairing
can you suggest that if you've been vaccinated,Default Fallback Intent
turn off the kitchen light,Default Fallback Intent
hearing aid volume down,Cmd.VolumeDecrease
is my battery about to run out,Cmd.BatteryLevel
what does the brain score mean?,Help_ThriveScore
how long have i been working out,Cmd.ActivityExercise
please just keep me that you searching,Default Fallback Intent
please alex good manasseh. okay. i'll see you back at the desk up here.,Default Fallback Intent
please remind me to feed my cat please,reminders.add
tell me about amharic language,Default Fallback Intent
how do i change programs on the aid?,Help_ChangingMemories
how is heart rate recovery measured?,Help_HeartRateRecovery
how do i change to another program on my aid?,Help_ChangingMemories
please pairing aids on my app,Help_Pairing
turn on light.,Default Fallback Intent
how many calories have i burned,Cmd.ActivityCalories
the sound is overwhelming me,Cmd.VolumeDecrease
can you begin transcribe,Cmd.TranscribeStart
help for my ear ringing,Help_Tinnitus
please right here does not work,Help_SelfCheck
remind me today,reminders.add
can you help with changing programs using the app,Help_ChangingMemories
set reminder to take medicine at 1 p.m.,reminders.add
how will i know when the hearing specialist adjusted my aid?,Help_RemoteProgramming
how much longer do i need to exercise today?,Cmd.ActivityExercise
route the tv audio into my aids,Cmd.StreamingStart
and i think it's supposed to work,Default Fallback Intent
that keeps popping up please listen listen listen,Default Fallback Intent
please help with the home screen,Help_Home
how do i store spare batteries,Help_Battery
can you the microphone,Default Fallback Intent
please remind me to go to the grocery story every sunday at noon,reminders.add
can you guide me?,Help_Home
how does intelligent voice work?,Help_IntelliVoice
what's my resting heart rate,Help_HeartRate
can you please call the karate program,Default Fallback Intent
i lost my aid. can you help me find it?,Help_FindMyHearingAids
how do i know my hearing aid is charging,Help_Battery
scale the volume down,Cmd.VolumeDecrease
exclusive 30 to 1 odds,Default Fallback Intent
what's up with you,Default Fallback Intent
control the loudness of each aid on its own,Help_Volume
i want to reach someone,Cmd.SendMessage
my hearing aid sounds fuzzy,Help_DeviceSettings
what's my current bpm,Help_HeartRate
tell me about the voice assistant,Help_VoiceAssistant
the sound from my aids has gotten worse,Help_DeviceSettings
how can i use my hearing aids,Help_Home
people sound far away,Cmd.VolumeIncrease
i'm in the car now,Cmd.MemoryChange
can you i cannot tell a lie,Default Fallback Intent
can you $148 added to your social security check every month,Default Fallback Intent
how does the volume control work,Help_Volume
can you not screaming loud enough,Default Fallback Intent
how do i make my hearing aid softer,Help_Volume
my left hearing aids,Default Fallback Intent
how do i rename accessories in the app?,Help_Accessories
how do i find lost hearing aids,Help_FindMyHearingAids
connecting sony nikon,Default Fallback Intent
how would i send a manual alert text?,Help_FallAlert
give me live captions now,Cmd.TranscribeStart
how to charge my ric hearing aid?,Help_Battery
reduce the loudness,Cmd.VolumeDecrease
can you increase the left hearing aid,Cmd.VolumeIncrease
how do you charge my battery?,Help_Battery
how do i check to see if my hearing aid is working?,Help_SelfCheck
how do i unpair my accessory?,Help_Accessories
tell me about the available accessories,Help_Accessories
what's my hearing aid's model?,Help_DeviceSettings
capture my workout,Cmd.ActivityExercise
connect directly to aids,Cmd.StreamingStart
help with noise stimulus adjustments in my hearing aids,Help_Tinnitus
how do i adjust the volume on just the right aid?,Help_Volume
is demo mode available,Help_DemoMode
will mask mode help me,Help_MaskMode
can you sweet car,Default Fallback Intent
please set program to mute,Cmd.MemoryChange
how do i adjust my loudness of the tinnitus noise in my hearing aid?,Help_Tinnitus
good night,Default Fallback Intent
just finding duncan's,Default Fallback Intent
what's new in the app,Help_WhatsNew
help understanding recovery rate,Help_HeartRateRecovery
have i stood enough today,Cmd.ActivityStand
how do i personalize my hearing aid settings?,Help_MemoryOptions
can you show me where my telephone is,Cmd.FindMyPhone
record something for another person,Cmd.SendMessage
please create a reminder,reminders.add
i keep missing parts of the conversation,Cmd.VolumeIncrease
show me my stand goal?,Cmd.ActivityStand
need to set a reminder,reminders.add
did i reach my walking goal today,Cmd.ActivityWalk
turn off the streaming,Cmd.StreamingStop
please unmute the aids,Cmd.VolumeUnmute
how many calories have i used while running?,Cmd.ActivityRun
please turn my hearing aids up,Cmd.VolumeIncrease
show me an overview of the app,Help_WhatsNew
i cannot find my hearing aids,Help_FindMyHearingAids
how do i customize my hearing aid?,Help_Customize
microphone,Default Fallback Intent
please remind me to call mom on christmas,reminders.add
how do i reset the volume on the hearing aid?,Help_Volume
can you aerobics goal,Cmd.ActivityAerobics
battery level,Cmd.BatteryLevel
will they survive the evening?,Cmd.BatteryLevel
there's an! over my right hearing aid,Default Fallback Intent
how do i adjust the cros balance on the receiver?,Help_WiCROS
what's the serial number of my hearing aids?,Help_DeviceSettings
i can't find my hearing aids,Help_FindMyHearingAids
can you lyrics,Default Fallback Intent
can you mute sound on hearing aids,Cmd.VolumeMute
please turn up the loudness on my aids,Cmd.VolumeIncrease
how do i share my hearing aid usage with a caregiver?,Help_HearShare
so it goes back it goes back to the memory or in,Default Fallback Intent
help with tinnitus volume adjustment on my hearing aids,Help_Tinnitus
how do i customize the hearing aids?,Help_Customize
"hello, just a hearing aid the volume on my hearing aids. bye. bye.",Default Fallback Intent
please remind me at 12 o'clock,reminders.add
i would like to add a reminder,reminders.add
show me my exercise summary,Cmd.ActivityExercise
reminder for 4:15 p.m. today visit grandma please,reminders.add
please volume off right aid,Cmd.VolumeMute
how do i get new settings from my audiologist,Help_HearingCareAnywhereConnect
how long have i been bicycling,Cmd.ActivityCycle
how will i know when the professional adjusted the aid?,Help_RemoteProgramming
i can hardly hear it,Cmd.VolumeIncrease
guide me through the main features,Help_Home
how do i mute my transmitter?,Help_WiCROS
tips for maintaining my hearing aids,Help_CleanCare
can you it's on you,Default Fallback Intent
can you help with pairing my aids,Help_Pairing
i have news to text a contact,Cmd.SendMessage
how do i pair my hearing aids,Help_Pairing
siri,Default Fallback Intent
please pair left aid,Help_Pairing
how would i cancel an alert message text?,Help_FallAlert
you can clear that reminder now,reminders.complete
please tell me about amharic language,Default Fallback Intent
can you play last audio message.,Cmd.ListenMessage
the aid keeps dropping out of my ear,Help_InsertDevice
can you turn down the sound,Cmd.VolumeDecrease
log the stroll i'm taking,Cmd.ActivityWalk
is the transcribe feature free,Help_Transcribe
please self check user guide,Help_SelfCheck
can you locate android phone,Cmd.FindMyPhone
please have i reached my aerobics goal?,Cmd.ActivityAerobics
please pairing my aids with my phone,Help_Pairing
can't find bose,Default Fallback Intent
lower the volume,Cmd.VolumeDecrease
don't let me forget,reminders.add
how do i search for my hearing aid?,Help_FindMyHearingAids
i misplaced my aid,Help_FindMyHearingAids
how do i get more information on the body score?,Help_ThriveScore
more like this is,Default Fallback Intent
please i misplaced my aids,Help_FindMyHearingAids
how do i return to my default volume?,Help_Volume
please help with changing memories using my app,Help_ChangingMemories
please turn volume to normal,Cmd.VolumeUnmute
how do i change to another program on the hearing aid?,Help_ChangingMemories
have i reached my exercise goal?,Cmd.ActivityExercise
give me sound again,Cmd.VolumeUnmute
tell me a joke i need to be cheered up,Default Fallback Intent
can you calorie count today,Cmd.ActivityCalories
can you finish this reminder.,reminders.complete
can you complete reminder.,reminders.complete
can you turn my left hearing aid down,Cmd.VolumeDecrease
what are all the features of health?,Help_Health
show me translate user guide,Help_Translate
how do i change the volume on my aids?,Help_Volume
how do i adjust my volume in thrive,Help_Volume
please remind me i have a meeting,reminders.add
i know new orleans returning it down,Default Fallback Intent
nudge me in an hour,reminders.add
i'm missing half the conversation,Cmd.VolumeIncrease
how to share hearing aid information with my son?,Help_HearShare
how to run dnn speech enhancement,Help_IntelliVoice
can you modeling agency,Default Fallback Intent
locate my wife,Default Fallback Intent
can you now its making noises,Default Fallback Intent
can i change the name of the accessory?,Help_Accessories
can you microphone,Default Fallback Intent
begin my running workout,Cmd.ActivityRun
can i restore default settings,Help_AppSettings
can you volume on right aid,Cmd.VolumeUnmute
when should i use intellivoice?,Help_IntelliVoice
turn my hearing aid volume up,Cmd.VolumeIncrease
please help with noise stimulus adjustment on my aids,Help_Tinnitus
please have i reached my biking goal?,Cmd.ActivityCycle
how do i adjust my loudness of the tinnitus volume on the hearing aid?,Help_Tinnitus
show me an overview of ipro,Help_WhatsNew
why does one of your sound louder than the other,Default Fallback Intent
how do i clean a how to do subject,Default Fallback Intent
what does this intelligent voice do?,Help_IntelliVoice
used calories today,Cmd.ActivityCalories
is it ok to push the mold in far?,Help_InsertDevice
lost phone,Cmd.FindMyPhone
can i preview the adjustments made by my professional?,Help_RemoteProgramming
everything sounds way too harsh,Cmd.VolumeDecrease
tell me about edge mode,Help_EdgeMode
she's staying with my phone,Default Fallback Intent
what if i don't like the adjustments made by the audiologist?,Help_RemoteProgramming
play the tv through my hearing aids,Cmd.StreamingStart
how much more running do i need to do today?,Cmd.ActivityRun
what is my step count,Cmd.ActivityStep
help with tinnitus sound adjustments in my hearing aids,Help_Tinnitus
when should i use mask mode,Help_MaskMode
can i tag a location to a memory?,Help_MemoryOptions
can you step calories,Cmd.ActivityStep
can you find my right aid,Help_FindMyHearingAids
how far have i ran?,Cmd.ActivityRun
will it know if i fall over,Help_FallAlert
can you show me an overview of ipro,Help_WhatsNew
please help with pairing hearing aids with the phone,Help_Pairing
mask mode help please,Help_MaskMode
open transcription,Cmd.TranscribeStart
i'm lost in all these options,Help_Home
how many biking calories,Cmd.ActivityCycle
check the power,Cmd.BatteryLevel
can you show me my standing history,Cmd.ActivityStand
is there a feature for ear ringing,Help_Tinnitus
check cashing,Default Fallback Intent
can you i wash them every now and then,Default Fallback Intent
can you help me with the voice assistant,Help_VoiceAssistant
send the television audio to my aids,Cmd.StreamingStart
i'm new help me get started,Help_Home
i need to pair the hearing aid to my phone,Help_Pairing
iphone missing,Cmd.FindMyPhone
i'm done with the stream,Cmd.StreamingStop
remind me to pick up my prescription on friday at 5 p.m.,reminders.add
what's a good gift idea,Default Fallback Intent
when do i stop a manual alert message?,Help_FallAlert
so that your hearing,Default Fallback Intent
how will i know when my hearing care specialist adjusted my aid?,Help_RemoteProgramming
how many calories did i burn,Cmd.ActivityCalories
please help me change tinnitus program,Help_Tinnitus
when do i cancel an alert message?,Help_FallAlert
i want sound coming through again,Cmd.VolumeUnmute
please increase the loudness in my aids,Cmd.VolumeIncrease
how do i unpair the remote mic?,Help_Accessories
can you any help you,Default Fallback Intent
set reminder buy milk on november 11 at 5 p.m.,reminders.add
i need help with streaming.,Help_Accessories
please syracuse a bad home,Default Fallback Intent
i'm going jogging now,Cmd.ActivityRun
can you step goal,Cmd.ActivityStep
help with changing programs,Help_ChangingMemories
my ears are taking a beating,Cmd.VolumeDecrease
how's my cycling progress,Cmd.ActivityCycle
show me my standing goal,Cmd.ActivityStand
can you show me a summary of new app,Help_WhatsNew
can you isn't the charge for electricity similar to the charge for gasoline,Default Fallback Intent
guide me on using edge mode,Help_EdgeMode
set off an alert on my phone,Cmd.FindMyPhone
decrease volume,Cmd.VolumeDecrease
how do you sync to hearing aids,Help_Pairing
please you know where they have the check we have to have to shift to put in there. that's fine.,Default Fallback Intent
what's the way to change volume,Help_Volume
show me my standing history?,Cmd.ActivityStand
explain my fitness tracking,Help_Health
restore my hearing now,Cmd.VolumeUnmute
battery remaining,Cmd.BatteryLevel
how do i get better thrive scores?,Help_ThriveScore
where would i send a manual alert?,Help_FallAlert
start writing this down for me,Cmd.TranscribeStart
can you activity goal,Cmd.ActivityAerobics
too quiet,Cmd.VolumeIncrease
how do i change my table mic?,Help_Accessories
give me text of this conversation,Cmd.TranscribeStart
where can i get my hearing checked,Default Fallback Intent
can you detect phone,Cmd.FindMyPhone
how would i stop an alert text?,Help_FallAlert
volume softer,Cmd.VolumeDecrease
please i don't remember i don't remember this being such a big fish,Default Fallback Intent
please everyday is exciting,Default Fallback Intent
how is the activity score calculated?,Help_ThriveScore
what kind of fun things is there to do in minnesota,Default Fallback Intent
can you turn my aids down,Cmd.VolumeDecrease
please am i close enough to the car,Default Fallback Intent
not so loud,Cmd.VolumeDecrease
can you getting customers exactly with a free wireless.,Default Fallback Intent
log my cardio dance,Cmd.ActivityAerobics
i wish i could wake up,Default Fallback Intent
how much exercise have i done today,Cmd.ActivityExercise
please remind me to go running at 6 a.m.,reminders.add
help with the main screen,Help_Home
can you hey google,Default Fallback Intent
how can i customize my left hearing aids?,Help_Customize
please i need help pairing,Help_Pairing
remaining battery,Cmd.BatteryLevel
is edge mode good for restaurants,Help_EdgeMode
where should i send a manual alert?,Help_FallAlert
help with fall alerts,Help_FallAlert
test hearing aids,Help_SelfCheck
log my training session,Cmd.ActivityExercise
can you show me an overview of this thrive app,Help_WhatsNew
how do i adjust the loudness on just the left aid?,Help_Volume
belittle friend sharon dell one personal check your music from the others definition only find,Default Fallback Intent
what is heart rate,Help_HeartRate
thanks,Default Fallback Intent
chelsea down at least you try,Default Fallback Intent
how do i change programs on my aid?,Help_ChangingMemories
what do the fall indicators sound like?,Help_FallAlert
go back to a high,Default Fallback Intent
suggest that if you've been vaccinated,Default Fallback Intent
what does this intellivoice do?,Help_IntelliVoice
how do i adjust the loudness on just the right aid?,Help_Volume
let me leave a note,Cmd.SendMessage
turn down my left aid,Cmd.VolumeDecrease
how do i share my welness data?,Help_HearShare
help me please,Default Fallback Intent
how do i find my hearing aid?,Help_FindMyHearingAids
should my hearing aid look like the one in the video?,Help_InsertDevice
please turn my hearing aid volume back on,Cmd.VolumeUnmute
please set to train memory,Cmd.MemoryChange
turn up the volume,Cmd.VolumeIncrease
translate what i'm hearing,Cmd.TranslationStart
can you i can't hear anything,Default Fallback Intent
can you change program to crowd,Cmd.MemoryChange
where do i find the settings page,Help_AppSettings
how is heart rate recovery calculated?,Help_HeartRateRecovery
deliver the sound to my aids,Cmd.StreamingStart
log this aerobics workout,Cmd.ActivityAerobics
decrease the volume in my aids,Cmd.VolumeDecrease
ask my house,Default Fallback Intent
the sound keeps cutting in and out,Help_DeviceSettings
can you my left aid is missing,Help_FindMyHearingAids
can you discover android phone,Cmd.FindMyPhone
please locate my hearing aid,Help_FindMyHearingAids
how does translation work in the app,Help_Translate
please help with changing programs,Help_ChangingMemories
current battery,Cmd.BatteryLevel
how do i check what accessories i have paired?,Help_Accessories
list what you can help me with,Help_Home
can you unmute,Cmd.VolumeUnmute
can you turn off toshiba,Default Fallback Intent
running calories,Cmd.ActivityRun
i need less volume,Cmd.VolumeDecrease
would you please send a message,Cmd.SendMessage
help me figure out the app,Help_Home
how to decrease volume,Help_Volume
locate the nearest golf course,Default Fallback Intent
remind me in a while,reminders.add
can i go back to my original settings?,Help_RemoteProgramming
why is my right hearing aid not working,Help_SelfCheck
can you show me my exercise goal,Cmd.ActivityExercise
please listen to the microphone,Cmd.StreamingStart
can you help me find my hearing aids,Help_FindMyHearingAids
i want absolute quiet,Cmd.VolumeMute
how do i turn my hearing a song.,Default Fallback Intent
can you switch to tinnitus memory,Cmd.MemoryChange
what mode handles a windy environment,Help_EdgeMode
how much energy is left?,Cmd.BatteryLevel
can you streaming,Cmd.StreamingStart
can you score of the twins game,Default Fallback Intent
text a family member,Cmd.SendMessage
please change setting to number four,Cmd.MemoryChange
i would like to send a message,Cmd.SendMessage
how do i take care of my aids,Help_CleanCare
can you make volume on,Cmd.VolumeUnmute
can you increase the volume in my hearing aids,Cmd.VolumeIncrease
what is data log,Help_DeviceSettings
how do i adjust the tone of my aids,Help_Customize
please quiet my hearing aids,Cmd.VolumeDecrease
how do i locate my left aid?,Help_FindMyHearingAids
turn off my right aid,Cmd.VolumeMute
create a reminder to pay the bill,reminders.add
can you change memory to restaurant,Cmd.MemoryChange
how do i adjust my tinnitus masker settings?,Help_Tinnitus
can you siri,Default Fallback Intent
the weather outside today,Default Fallback Intent
start a bike workout,Cmd.ActivityCycle
show me my walking history?,Cmd.ActivityWalk
perfect how are things with you,Default Fallback Intent
can you calories used today,Cmd.ActivityCalories
please alter metal plates myrtle beach storm,Default Fallback Intent
please turn my aids down,Cmd.VolumeDecrease
what's the starting point here,Help_Home
hold on,Default Fallback Intent
read my unread messages,Cmd.ListenMessage
mark last reminder complete,reminders.complete
please mark last reminder complete,reminders.complete
please i remember all that took,Default Fallback Intent
how do i make lasagna,Default Fallback Intent
track my heart rate recovery,Help_HeartRateRecovery
where could my aids have gone,Help_FindMyHearingAids
guide me on edge mode,Help_EdgeMode
