text,intent
do i need special tools to clean my hearing aid?,Help_CleanCare
please change to auditorium,Cmd.MemoryChange
solve this math problem,Default Fallback Intent
how do i contact my professional for help?,Help_RemoteProgramming
can you chelsea down at least you try,Default Fallback Intent
set memory to noise,Cmd.MemoryChange
my overall score for the day,Help_ThriveScore
how can i use custom memories?,Help_MemoryOptions
how do i make the sound my own,Help_Customize
set program to mask,Cmd.MemoryChange
how do i use the demo feature,Help_DemoMode
switch program to number two,Cmd.MemoryChange
where can i see my daily goals,Help_Health
can you show me a quick start guide,Help_WhatsNew
did i hit my aerobics target,Cmd.ActivityAerobics
how do i show the app without aids?,Help_DemoMode
thanks a lot,Default Fallback Intent
please switch to quiet memory,Cmd.MemoryChange
please you can always add,Default Fallback Intent
how will i know when my hearing care specialist adjusted my aids?,Help_RemoteProgramming
my hearing aids are missing,Help_FindMyHearingAids
can you switch on ps4,Default Fallback Intent
can you increase the left hearing aid,Cmd.VolumeIncrease
can i change the name of my accessory?,Help_Accessories
change to quiet memory,Cmd.MemoryChange
"please hello, just a hearing aid the volume on my hearing aids. bye. bye.",Default Fallback Intent
show recent changes,Help_WhatsNew
can you i need more volume,Cmd.VolumeIncrease
show me the user guide for transcribe,Help_Transcribe
where did i put my hearing aid?,Help_FindMyHearingAids
where do i control my hearing aid balance?,Help_WiCROS
give me a little more sound,Cmd.VolumeIncrease
the audio is aggressive,Cmd.VolumeDecrease
make volume off,Cmd.VolumeMute
please turn up the volume in my right hearing aid,Cmd.VolumeIncrease
that task is taken care of,reminders.complete
please more volume on hearing aid,Cmd.VolumeIncrease
where do i find recovery data,Help_HeartRateRecovery
how do i change programs on my aid?,Help_ChangingMemories
how do i share my hearing data?,Help_HearShare
please turn the volume down,Cmd.VolumeDecrease
please stream from the remote mic,Cmd.StreamingStart
please change memory to speech,Cmd.MemoryChange
buzz me when it's time,reminders.add
what can you help me with,Help_Home
please remind me to pick up my prescription at 5 p.m. on tuesday,reminders.add
can you turn off tv,Default Fallback Intent
how do i see how much i have walked this month?,Help_Health
can you reminder,reminders.add
please it's going to be our little ring bearer dude,Default Fallback Intent
can you change to kitchen,Cmd.MemoryChange
switch to advanced mode in the app,Help_AppSettings
how do i sync my thrive app settings?,Help_HearingCareAnywhereConnect
how often should i use intelligent voice?,Help_IntelliVoice
help me find my left hearing aid,Help_FindMyHearingAids
what does heart rate recovery mean?,Help_HeartRateRecovery
set program to car,Cmd.MemoryChange
can't find bose,Default Fallback Intent
how do i map a location to a map,Default Fallback Intent
how can i customize my hearing aids?,Help_Customize
please self check help,Help_SelfCheck
i took my pills you can clear that,reminders.complete
where do i go to do things,Help_Home
how do i get better thrive scores?,Help_ThriveScore
can you find phone,Cmd.FindMyPhone
can you i misplaced my left aid,Help_FindMyHearingAids
what's my standing time,Cmd.ActivityStand
i need it softer,Cmd.VolumeDecrease
why can't i get 200 points with the thrive score?,Help_ThriveScore
can you new reminder about fitness,reminders.add
how do i pair my hearing aids to my car's bluetooth?,Help_Pairing
show me a quick start guide,Help_WhatsNew
it sounds too soft,Cmd.VolumeIncrease
please have i reached my biking goal?,Cmd.ActivityCycle
send a short message,Cmd.SendMessage
set to home program,Cmd.MemoryChange
remind me to drink some water in 5 minutes,reminders.add
show me the quick guide,Help_WhatsNew
please i can't remember where my other aid is,Help_FindMyHearingAids
can you battery life left,Cmd.BatteryLevel
concussion rehabilitation team works collaboratively in designing and implementing a treatment program,Default Fallback Intent
how do i make a reminder repeat daily,Help_Reminder
turn mask mode on,Help_MaskMode
give me so much i don't know it's another problem,Default Fallback Intent
change to car,Cmd.MemoryChange
how do i improve my activity score?,Help_ThriveScore
can i translate english to french?,Help_Translate
the sound is too strong,Cmd.VolumeDecrease
translate this conversation,Cmd.TranslationStart
are both of my hearing aids working,Help_SelfCheck
step count please,Cmd.ActivityStep
walking activity,Cmd.ActivityWalk
on the phone with pt ptt,Default Fallback Intent
change to telephone,Cmd.MemoryChange
my aid keeps cutting out,Help_DeviceSettings
how do i adjust my noise masker on the right aid?,Help_Tinnitus
can you change memory to one,Cmd.MemoryChange
thunder message,Default Fallback Intent
help me find my hearing aids,Help_FindMyHearingAids
can you volume up right aid,Cmd.VolumeIncrease
please and if the size is a little side street they sent angels church,Default Fallback Intent
please locate my other hearing aid,Help_FindMyHearingAids
how do i increase the volume in my aids?,Help_Volume
can you dnn speech enhancement help,Help_IntelliVoice
can you tinnitus memory,Cmd.MemoryChange
can you change memory to number two,Cmd.MemoryChange
change program to auditorium,Cmd.MemoryChange
please change to worship program,Cmd.MemoryChange
what's on the homepage,Help_Home
how is heart rate recovery calculated?,Help_HeartRateRecovery
restaurant near me,Default Fallback Intent
turn up the sound,Cmd.VolumeIncrease
how long do hearing aids last,Default Fallback Intent
please show me an overview of thrive,Help_WhatsNew
change program to meeting,Cmd.MemoryChange
can you restaurant memory,Cmd.MemoryChange
how should i send a manual alert text?,Help_FallAlert
can you switch memory to everyday,Cmd.MemoryChange
please set program to everyday,Cmd.MemoryChange
turn on hearing aids,Cmd.VolumeUnmute
can you set setting to one,Cmd.MemoryChange
volume quieter,Cmd.VolumeDecrease
please remind me to feed my cat please,reminders.add
can you hey google turn on the master lamps,Default Fallback Intent
can you i need to pair the hearing aids with the phone,Help_Pairing
how often is recovery measured,Help_HeartRateRecovery
can you setup reminder to take medicine at 1 p.m.,reminders.add
help understanding the translate feature,Help_Translate
please switch to meeting memory,Cmd.MemoryChange
can you change to speech memory,Cmd.MemoryChange
how is the brain score calculated?,Help_ThriveScore
how do i contact my audiologist for help?,Help_RemoteProgramming
how far do i have to ride to meet my goal?,Cmd.ActivityCycle
remind me everyday,reminders.add
can i add a reminder,reminders.add
how do i use intellivoice,Help_IntelliVoice
what’s heart rate recovery?,Help_HeartRateRecovery
turn my right hearing aid up,Cmd.VolumeIncrease
please turn the lights on,Default Fallback Intent
nothing wrong with me,Default Fallback Intent
how do i adjust the loudness on my transmitter?,Help_WiCROS
can you change memory to auditorium,Cmd.MemoryChange
information on the kind score,Help_ThriveScore
can you switch to restaurant,Cmd.MemoryChange
guide me on demo mode,Help_DemoMode
can my audiologist adjust my hearing aids remotely?,Help_RemoteProgramming
how do i access virtual assistant?,Help_VoiceAssistant
mask mode help please,Help_MaskMode
where do i cancel a manual alert text?,Help_FallAlert
"please alpha bail, again. swelling down in rio.",Default Fallback Intent
change to office,Cmd.MemoryChange
how do i adjust the volume?,Help_Volume
what is memory,Help_ChangingMemories
can you mute memory,Cmd.MemoryChange
change memory to car,Cmd.MemoryChange
can you switch memory to theater,Cmd.MemoryChange
play what people sent me,Cmd.ListenMessage
how do i geotag my memory?,Help_MemoryOptions
can you remind me at 12 o'clock,reminders.add
sound bar,Default Fallback Intent
how can i ask thrive to do things for me,Help_VoiceAssistant
please send me a reminder to pay the cable bill on march 3,reminders.add
can i go to a different hearing aid memory?,Help_ChangingMemories
how do i unpair my hearing aids?,Help_Pairing
please show me how long i've stood,Cmd.ActivityStand
give me some help,Default Fallback Intent
please add one more to that what does that equal,Default Fallback Intent
remind me once about running,reminders.add
how do i change the volume of my tv streamer?,Help_Accessories
setting two,Cmd.MemoryChange
can you change to quiet memory,Cmd.MemoryChange
change to meeting memory,Cmd.MemoryChange
where can i see what someone is saying?,Help_Transcribe
why is my left hearing aid,Default Fallback Intent
please turn on first plug,Default Fallback Intent
your permit on my cellphone,Default Fallback Intent
please change to speech,Cmd.MemoryChange
how do i turn on mask mode?,Help_MaskMode
i can’t get my hearing aid in,Help_InsertDevice
please switch setting to one,Cmd.MemoryChange
what's the model of my hearing aid?,Help_DeviceSettings
can you increase the volume in my hearing aids,Cmd.VolumeIncrease
the sound feels distant,Cmd.VolumeIncrease
log this running workout,Cmd.ActivityRun
too much wind noise outside,Help_EdgeMode
change memory to television,Cmd.MemoryChange
pairing aids on my app,Help_Pairing
how do i increase the loudness in my aids?,Help_Volume
please switch program to automatic,Cmd.MemoryChange
can you put a reminder,reminders.add
riley's a manager connected scott.,Default Fallback Intent
volume softer,Cmd.VolumeDecrease
please help with self check,Help_SelfCheck
how will i know when my professional adjusted my hearing aid?,Help_RemoteProgramming
i'm starting aerobics,Cmd.ActivityAerobics
how will i know when my audiologist adjusted the aids?,Help_RemoteProgramming
can you switch program to office,Cmd.MemoryChange
discover phone,Cmd.FindMyPhone
this is blasting my eardrums,Cmd.VolumeDecrease
progeria ganchos wedding a number of years ago,Default Fallback Intent
can you help me with thive assistant,Help_VoiceAssistant
can i customize edge mode,Help_EdgeMode
how do i get my hearing aids to stream,Help_Accessories
can you make my aids listen to the remote microphone,Cmd.StreamingStart
how do i start the tinnitus relief sound,Help_Tinnitus
change to music memory,Cmd.MemoryChange
how do i customize my left hearing aid?,Help_Customize
can you set to restaurant memory,Cmd.MemoryChange
set reminder buy milk for every monday and wednesday at 5 p.m.,reminders.add
minimum sound,Cmd.VolumeDecrease
can you my left aid is missing,Help_FindMyHearingAids
please did they accept my hearshare invitation?,Help_HearShare
please switch setting to four,Cmd.MemoryChange
how do i turn down the loudness on just one hearing aid?,Help_Volume
please change to worship,Cmd.MemoryChange
pandora,Default Fallback Intent
can you change to music memory,Cmd.MemoryChange
can you wish you would have been with me it is so crowded on their john's pass you can't find a parking spot,Default Fallback Intent
saturday,Default Fallback Intent
what does this voice ai do?,Help_IntelliVoice
please i'll see you then you help me,Default Fallback Intent
can you lower the level of my hearing aids,Cmd.VolumeDecrease
how do i adjust notifications in the app,Help_AppSettings
time my stroll,Cmd.ActivityWalk
can i preview the adjustments made by the hearing specialist?,Help_RemoteProgramming
start tv stream,Cmd.StreamingStart
i'm settling in for tv time,Cmd.MemoryChange
change setting to number four,Cmd.MemoryChange
the ringing in my ears is unbearable,Help_Tinnitus
turn on my right aid,Cmd.VolumeUnmute
how do i use thrive assistant,Help_VoiceAssistant
how much battery do i have?,Cmd.BatteryLevel
please change to theater memory,Cmd.MemoryChange
can i compare the adjustments made by my audiologist?,Help_RemoteProgramming
can i improve my heart rate recovery?,Help_HeartRateRecovery
can you show me an overview of thrive,Help_WhatsNew
what does wellness score mean?,Help_ThriveScore
how do i reset the volume on the hearing aids?,Help_Volume
guide me on the voice assistant feature,Help_VoiceAssistant
any new messages read them,Cmd.ListenMessage
i need less volume,Cmd.VolumeDecrease
please help with changing programs using the app,Help_ChangingMemories
please switch memory to meeting,Cmd.MemoryChange
can you outdoors program,Cmd.MemoryChange
can you switch to meeting,Cmd.MemoryChange
what is my battery level,Cmd.BatteryLevel
tinnitus memory,Cmd.MemoryChange
can you i can’t get my hearing aid on,Help_InsertDevice
can you switch to school program,Cmd.MemoryChange
it sounds too loud,Cmd.VolumeDecrease
please lower the volume,Cmd.VolumeDecrease
patch the sound through to me,Cmd.StreamingStart
switch to program two,Cmd.MemoryChange
turn down the loudness on my aids,Cmd.VolumeDecrease
change to personal memory,Cmd.MemoryChange
can you listen to the tv,Cmd.StreamingStart
please turn the sound down,Cmd.VolumeDecrease
how do i make the hearing aids louder?,Help_Volume
read me what was sent,Cmd.ListenMessage
i can't hear anything,Default Fallback Intent
can you search citizens,Default Fallback Intent
help setting up shared listening,Help_HearShare
can you change to car,Cmd.MemoryChange
can you complete reminder,reminders.complete
please i can’t get my hearing aid on,Help_InsertDevice
please help me change tinnitus program,Help_Tinnitus
can you help with volume adjustment on my hearing aid,Help_Volume
please switch to program two,Cmd.MemoryChange
can you change setting to number two,Cmd.MemoryChange
please change to telephone,Cmd.MemoryChange
how many languages are in translate?,Help_Translate
switch to crowd memory,Cmd.MemoryChange
you can't keep it in okay remind me of your nice,Default Fallback Intent
can you set program to three,Cmd.MemoryChange
send word to my family,Cmd.SendMessage
demo mode help please,Help_DemoMode
how do i access transcribe?,Help_Transcribe
where can i see the words someone is saying?,Help_Transcribe
where would i initiate a manual alert text message?,Help_FallAlert
check the battery level,Cmd.BatteryLevel
recover my hearing aid settings,Help_HearingCareAnywhereConnect
please set to car program,Cmd.MemoryChange
how do i adjust my loudness of the tinnitus masker on the aid?,Help_Tinnitus
turn down the gain,Cmd.VolumeDecrease
how do i increase high pitch?,Help_Customize
please remember to wake up tomorrow,reminders.add
what memory settings are available,Help_MemoryOptions
end the mute let me hear,Cmd.VolumeUnmute
can you help with tinnitus stimulus adjustment on my aids,Help_Tinnitus
does thrive have reminders,Help_Reminder
set program to train,Cmd.MemoryChange
please make the sound higher,Cmd.VolumeIncrease
please set memory to four,Cmd.MemoryChange
sausages after using my location,Default Fallback Intent
i want to message someone,Cmd.SendMessage
can you translate for russian,Cmd.TranslationStart
jot this down so i remember,reminders.add
can you show me a help guide for my accessories,Help_Accessories
used calories today,Cmd.ActivityCalories
please set program to tinnitus,Cmd.MemoryChange
how do i improve my thrive score?,Help_ThriveScore
change to the comfortable indoor mode,Cmd.MemoryChange
how do i use this,Help_Home
take me to quick start,Help_WhatsNew
can you start writing this down for me,Cmd.TranscribeStart
can you he forgot them and you need them let me know if i have a free afternoon i can drive over,Default Fallback Intent
does the partner mic stream to my hearing aids,Help_Accessories
how to invite a person with hearshare?,Help_HearShare
how does heart rate work?,Help_HeartRate
can you you can always add,Default Fallback Intent
i'm struggling to hear people,Cmd.VolumeIncrease
how do i pair my aid to my phone?,Help_Pairing
school setting,Cmd.MemoryChange
can i change batteries in peach please,Default Fallback Intent
please remind me to call,reminders.add
find where my devices ended up,Help_FindMyHearingAids
what is my biking count for the month?,Cmd.ActivityCycle
can you volume louder,Cmd.VolumeIncrease
help me transcribe,Help_Transcribe
re-enable the audio,Cmd.VolumeUnmute
fix face mask problems,Help_MaskMode
send word to my daughter,Cmd.SendMessage
go down in volume,Cmd.VolumeDecrease
how do i access the heart rate recovery feature?,Help_HeartRateRecovery
can you show me my walking history?,Cmd.ActivityWalk
please help for tele hear,Help_HearingCareAnywhereConnect
please find my song,Default Fallback Intent
can you set program to pub,Cmd.MemoryChange
can you car battery,Default Fallback Intent
what can i ask thrive assistant?,Help_VoiceAssistant
please have i reached my stand goal,Cmd.ActivityStand
can you switch to kitchen,Cmd.MemoryChange
what translation languages are offered,Help_Translate
do i need new batteries,Cmd.BatteryLevel
can you remind about business meeting every monday at 4 p.m.,reminders.add
i'm interested in my location,Default Fallback Intent
how do reminders work,Help_Reminder
how do i turn the volume up,Help_Volume
how do i get remote fine tuning,Help_RemoteProgramming
battery level please,Cmd.BatteryLevel
please help with accessories,Help_Accessories
show me my activity goal?,Cmd.ActivityAerobics
please direction of the sound,Default Fallback Intent
can settings be changed from afar,Help_RemoteProgramming
please have i biked an hour?,Cmd.ActivityCycle
caption the people talking,Cmd.TranscribeStart
iphone missing,Cmd.FindMyPhone
stop stream,Cmd.StreamingStop
mute the hearing aids,Cmd.VolumeMute
set to noise program,Cmd.MemoryChange
how do i locate my other hearing aid?,Help_FindMyHearingAids
please pairing my hearing aids on the phone,Help_Pairing
send the sound to my aids,Cmd.StreamingStart
enable live captions,Cmd.TranscribeStart
help me figure out the app,Help_Home
seto,Default Fallback Intent
how do i increase the volume,Help_Volume
automatic program,Cmd.MemoryChange
how can i synchronize my hearing aids,Help_Pairing
how do i get my aids to stream,Help_Accessories
i need to pair the hearing aids with the phone,Help_Pairing
what does this dnn speech enhancement do?,Help_IntelliVoice
please turn body off,Default Fallback Intent
change program to number three,Cmd.MemoryChange
every month,reminders.add
where did i leave my right aid?,Help_FindMyHearingAids
can you theater program,Cmd.MemoryChange
how do i turn up the loudness in just one hearing aid?,Help_Volume
can you quiet it down,Cmd.VolumeDecrease
don't let me forget my appointment tomorrow at 10 am,reminders.add
i need a reminder,reminders.add
step goal?,Cmd.ActivityStep
can i snooze a reminder,Help_Reminder
turn down my right aid,Cmd.VolumeDecrease
can you search for my phone,Cmd.FindMyPhone
turn off my left aid,Cmd.VolumeMute
how do i put this left hearing aid in?,Help_InsertDevice
please show me the transcribe user guide,Help_Transcribe
set memory to work,Cmd.MemoryChange
switch to mask,Cmd.MemoryChange
please change program to noise,Cmd.MemoryChange
please remind me to go to the grocery story every sunday at noon,reminders.add
help with white noise adjustment,Help_Tinnitus
end stream,Cmd.StreamingStop
i want to go for a run,Cmd.ActivityRun
can the hearing care specialist adjust the hearing aid remotely?,Help_RemoteProgramming
how to see my daily hearing aid goals?,Help_Health
memory number four,Cmd.MemoryChange
switch memory to home,Cmd.MemoryChange
can you switch program to quiet,Cmd.MemoryChange
can you decrease the left hearing aid,Cmd.VolumeDecrease
how do i use the transcribe feature?,Help_Transcribe
my right hearing aid will not turn,Help_SelfCheck
do i put the right hearing aid behind my ear?,Help_InsertDevice
help with switching between programs,Help_ChangingMemories
can you play my message,Cmd.ListenMessage
please show me my step count,Cmd.ActivityStep
please change to automatic memory,Cmd.MemoryChange
how do i make my hearing aid softer?,Help_Volume
how long will the battery last,Cmd.BatteryLevel
play who messaged me,Cmd.ListenMessage
how do i use voice commands,Help_VoiceAssistant
mute on,Cmd.VolumeMute
where is my other aid?,Help_FindMyHearingAids
help with activity score,Help_ThriveScore
how do i create my own memory for my aid?,Help_MemoryOptions
what caused the fall of rome,Default Fallback Intent
how do i enable double tap on my aid?,Help_DeviceSettings
kick off my run tracking,Cmd.ActivityRun
remind me to water the plants,reminders.add
switch memory to music,Cmd.MemoryChange
total quiet now please,Cmd.VolumeMute
can you activity goal,Cmd.ActivityAerobics
the noise level is too high,Cmd.VolumeDecrease
please set to auditorium memory,Cmd.MemoryChange
can you remember her,Default Fallback Intent
how do i use my hearing aids with an accessory,Help_Accessories
the masking sound feature help,Help_Tinnitus
restore my settings from the cloud,Help_HearingCareAnywhereConnect
can you mask setting,Cmd.MemoryChange
please discover android phone,Cmd.FindMyPhone
please record this conversation,Cmd.TranscribeStart
what does the health screen show?,Help_Health
remind me to wake up at 7 a.m.,reminders.add
what's changed in this new version of the app?,Help_WhatsNew
please setting number two,Cmd.MemoryChange
can you switch to restaurant program,Cmd.MemoryChange
please set reminder for everyday,reminders.add
what does the hearing aid look like when it is in my ear?,Help_InsertDevice
please tap and then you see like restaurant where you as a question sure you can set it to different mode so you can hear better,Default Fallback Intent
remind me about exams every friday at 7 p.m.,reminders.add
how do i adjust the tv volume?,Help_Accessories
switch memory to school,Cmd.MemoryChange
the noise is unbearable,Cmd.VolumeDecrease
reminder me to take medicine in 2 minutes,reminders.add
the hearing aid falls out when i chew,Help_InsertDevice
we searched for relief you can go in,Default Fallback Intent
go ahead and finish that reminder,reminders.complete
hearing aid volume down,Cmd.VolumeDecrease
hey google,Default Fallback Intent
set program to mute,Cmd.MemoryChange
sound is crackling in my hearing aids,Help_DeviceSettings
can you set program to music,Cmd.MemoryChange
find my android,Cmd.FindMyPhone
please switch program to number four,Cmd.MemoryChange
please remind me at 1 p.m. that i have to eat,reminders.add
can you locate my other aid,Help_FindMyHearingAids
turn volume to normal,Cmd.VolumeUnmute
please set to gym program,Cmd.MemoryChange
connect directly to aids,Cmd.StreamingStart
can you i lost my aid. can you help me find it?,Help_FindMyHearingAids
can you locate my hearing aids?,Help_FindMyHearingAids
i'm new to this,Help_Home
can you change to master program,Cmd.MemoryChange
explain how to share my sound,Help_HearShare
pairing hearing aids with my app,Help_Pairing
i could use a hand figuring this out,Help_Home
can you memory one,Cmd.MemoryChange
generative ai,Default Fallback Intent
show my current heart rate,Help_HeartRate
how do you fix mask issues,Help_MaskMode
please change program to personal,Cmd.MemoryChange
calories jogging,Cmd.ActivityRun
how do i see my biking goals?,Help_Health
the tv is on but i miss what they say,Cmd.VolumeIncrease
the sound keeps cutting in and out,Help_DeviceSettings
how do i customize my hearing aid memories?,Help_MemoryOptions
explain hearing aid maintenance,Help_CleanCare
can you pairing my hearing aids with the thrive app,Help_Pairing
david soul alert,Default Fallback Intent
tell me about the translation feature,Help_Translate
please change program to three,Cmd.MemoryChange
how many steps calories,Cmd.ActivityStep
remember to wake up tomorrow,reminders.add
can you live in your ear if there's a wire,Default Fallback Intent
record something for another person,Cmd.SendMessage
how to use hearshare?,Help_HearShare
what's my battery at,Cmd.BatteryLevel
can you help with changing memories,Help_ChangingMemories
set an alert for me,reminders.add
can you please remind me to call,reminders.add
who gets notified if i fall,Help_FallAlert
how do i set the translation language,Help_Translate
can you help with changing programs on my hearing aids,Help_ChangingMemories
please set memory to music,Cmd.MemoryChange
please switch to music,Cmd.MemoryChange
please where's my phone,Cmd.FindMyPhone
speak my latest texts to me,Cmd.ListenMessage
gym program,Cmd.MemoryChange
i need to send a voice message,Cmd.SendMessage
how do i adjust my loudness of the tinnitus volume in the hearing aid?,Help_Tinnitus
please play my voice message.,Cmd.ListenMessage
play my voice message.,Cmd.ListenMessage
i don't want to forget this,reminders.add
please it's too loud turn it down,Cmd.VolumeDecrease
increase what i'm hearing,Cmd.VolumeIncrease
how do i adjust the background noise,Help_Customize
please i want more volume,Cmd.VolumeIncrease
please somebody from motel in boise,Default Fallback Intent
how do i tie my shoes,Default Fallback Intent
what's the simplest way to begin,Help_Home
how do i adjust my loudness of the tinnitus volume on my aid?,Help_Tinnitus
can you change to program number one,Cmd.MemoryChange
can you set to music memory,Cmd.MemoryChange
please change to golf memory,Cmd.MemoryChange
set memory to train,Cmd.MemoryChange
remind about business meeting every monday at 4 p.m.,reminders.add
turn my hearing aid volume down,Cmd.VolumeDecrease
how do i turn on mask mode,Help_MaskMode
hello,Default Fallback Intent
the dome won't stay put,Help_InsertDevice
is there a tutorial,Help_Home
remind me to pay my credit card bill,reminders.add
please set program to number four,Cmd.MemoryChange
how do you charge my battery?,Help_Battery
how do i adjust the loudness on just the right side?,Help_Volume
use the music program instead,Cmd.MemoryChange
set an alert for my appointment,reminders.add
why did rome fall,Default Fallback Intent
remind me about the doctor on friday,reminders.add
how to see my weekly interaction goals?,Help_Health
what can the voice assistant do,Help_VoiceAssistant
can you turn down the sound,Cmd.VolumeDecrease
can you switch program to mute,Cmd.MemoryChange
switch to tinnitus memory,Cmd.MemoryChange
basically,Default Fallback Intent
please hi there i don't,Default Fallback Intent
how does the thrive score work?,Help_ThriveScore
pair my right hearing aid,Help_Pairing
can you set program to noise,Cmd.MemoryChange
show me my exercise goal,Cmd.ActivityExercise
how do i enable the auto car feature,Help_DeviceSettings
i cannot remember where my left hearing aid is,Help_FindMyHearingAids
drop a message,Cmd.SendMessage
can you increase the right hearing aid,Cmd.VolumeIncrease
how will i know when my hearing specialist adjusted my aid?,Help_RemoteProgramming
can my professional adjust my aids remotely?,Help_RemoteProgramming
battery status,Cmd.BatteryLevel
how do i change the cros balance?,Help_WiCROS
when would i use demo mode,Help_DemoMode
i need to reach out to somebody,Cmd.SendMessage
how will i know when my hearing care specialist adjusted the hearing aid?,Help_RemoteProgramming
can you mute,Cmd.VolumeMute
where is italy located,Default Fallback Intent
how long does it take to measure heart rate recovery?,Help_HeartRateRecovery
please turn off the kitchen light,Default Fallback Intent
why is only one of my hearing aids working,Help_SelfCheck
remind about party at 12 p.m. on friday,reminders.add
how do i check my overall activity,Help_Health
can you calories exercise,Cmd.ActivityExercise
how do i set up fall detection,Help_FallAlert
it's in charge of the armory,Default Fallback Intent
record this conversation,Cmd.TranscribeStart
how do i invite a person with hearshare?,Help_HearShare
this sounds too loud,Cmd.VolumeDecrease
share my hearing aid audio with someone,Help_HearShare
please remember to turn off my phone everyday at 11 p.m.,reminders.add
can you sweet car,Default Fallback Intent
please switch program to pub,Cmd.MemoryChange
how far have i biked?,Cmd.ActivityCycle
can you find android phone,Cmd.FindMyPhone
can i create a new program,Help_MemoryOptions
location,Default Fallback Intent
please switch program to number one,Cmd.MemoryChange
can you change to mute memory,Cmd.MemoryChange
please switch to crowd,Cmd.MemoryChange
can you concussion rehabilitation team works collaboratively in designing and implementing a treatment program,Default Fallback Intent
please set to school memory,Cmd.MemoryChange
can you set program to auditorium,Cmd.MemoryChange
can you remind me to vitamin d at 7 p.m. everyday,reminders.add
what is a normal heart rate recovery number?,Help_HeartRateRecovery
what can i do with program presets,Help_MemoryOptions
please on the phone with pt ptt,Default Fallback Intent
belittle friend sharon dell one personal check your music from the others definition only find,Default Fallback Intent
can my hearing aid be set up to an iphone and an ipad at the same time,Help_Pairing
hope you are well,Default Fallback Intent
can you thrive assistant user guide,Help_VoiceAssistant
how do i change the loudness on the aids?,Help_Volume
how do i set up auto streaming?,Help_DeviceSettings
can you lost phone,Cmd.FindMyPhone
